dataset,model,cal_size,test_size,n_classes,MS_brier,MS_logloss,MS_ece-15,MS_accuracy,MS_time
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.12985478341579437,0.29673853516578674,0.056365229189395905,0.9078947305679321,0.07317271456122398
volcanoes-a4,NeuralNetTorch,1363,152,5,0.1297508329153061,0.29298293590545654,0.047873109579086304,0.9144737124443054,0.07559452019631863
volcanoes-a4,RandomForest,1363,152,5,0.1334555447101593,0.3043932616710663,0.03773371875286102,0.9078947305679321,0.09294036589562893
volcanoes-a4,XGBoost,1363,152,5,0.13675272464752197,0.32143649458885193,0.04544023424386978,0.9078947305679321,0.07271691784262657
volcanoes-b1,CatBoost,9158,1018,5,0.05368371307849884,0.1386886090040207,0.008835311979055405,0.9695481061935425,0.2488495036959648
volcanoes-b1,ExtraTrees,9158,1018,5,0.053763750940561295,0.1403820961713791,0.009198963642120361,0.968565821647644,0.28172622714191675
volcanoes-b1,LightGBM,9158,1018,5,0.05523018538951874,0.14385570585727692,0.009991970844566822,0.9666011929512024,0.2946050735190511
volcanoes-b1,LinearModel,9158,1018,5,0.054818861186504364,0.1445673704147339,0.008522395975887775,0.968565821647644,0.28048309311270714
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.05453461781144142,0.14189080893993378,0.006844992749392986,0.968565821647644,0.242979452945292
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.05478497967123985,0.142201766371727,0.009296193718910217,0.9675834774971008,0.19319597072899342
volcanoes-b1,RandomForest,9158,1018,5,0.05447574332356453,0.14063219726085663,0.005250812042504549,0.9675834774971008,0.2932392070069909
volcanoes-b1,XGBoost,9158,1018,5,0.053636349737644196,0.13934388756752014,0.012810265645384789,0.968565821647644,0.29941543750464916
volcanoes-b2,CatBoost,9601,1067,5,0.0498543307185173,0.133955180644989,0.009578980505466461,0.969072163105011,0.28588700387626886
volcanoes-b2,ExtraTrees,9601,1067,5,0.05034884810447693,0.13472558557987213,0.007376952562481165,0.969072163105011,0.3283344889059663
volcanoes-b2,LightGBM,9601,1067,5,0.05233515426516533,0.14028367400169373,0.008355606347322464,0.966260552406311,0.3215787746012211
volcanoes-b2,LinearModel,9601,1067,5,0.05073747783899307,0.1341366171836853,0.006696631200611591,0.9700093865394592,0.282333230599761
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.050580769777297974,0.13341020047664642,0.006414953153580427,0.9700093865394592,0.17515111900866032
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.05072903260588646,0.13323010504245758,0.009130790829658508,0.9700093865394592,0.18635363224893808
volcanoes-b2,RandomForest,9601,1067,5,0.05055965483188629,0.13427424430847168,0.00863448716700077,0.9700093865394592,0.2690719310194254
volcanoes-b2,XGBoost,9601,1067,5,0.050907135009765625,0.13634981215000153,0.00899756420403719,0.9681349396705627,0.31426316127181053
volcanoes-b5,CatBoost,8990,999,5,0.0558936782181263,0.13599157333374023,0.01170265581458807,0.966966986656189,0.2494166288524866
volcanoes-b5,ExtraTrees,8990,999,5,0.05696005001664162,0.14073558151721954,0.008377166464924812,0.965965986251831,0.23127642646431923
volcanoes-b5,LightGBM,8990,999,5,0.05652952194213867,0.13946105539798737,0.011270224116742611,0.9649649858474731,0.2299544159322977
volcanoes-b5,LinearModel,8990,999,5,0.05717494338750839,0.1409374177455902,0.011115127243101597,0.965965986251831,0.25768799614161253
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.05714030563831329,0.1397412121295929,0.010320254601538181,0.9649649858474731,0.19171264581382275
volcanoes-b5,NeuralNetTorch,8990,999,5,0.056825876235961914,0.14074082672595978,0.00836021825671196,0.965965986251831,0.1957179205492139
volcanoes-b5,RandomForest,8990,999,5,0.05746706947684288,0.1427042931318283,0.011565202847123146,0.966966986656189,0.29334023501724005
volcanoes-b5,XGBoost,8990,999,5,0.05525027960538864,0.13767217099666595,0.011367874220013618,0.966966986656189,0.24827782344073057
volcanoes-b6,CatBoost,9117,1013,5,0.06384073942899704,0.16814465820789337,0.01549352053552866,0.9624876379966736,0.27124913316220045
volcanoes-b6,ExtraTrees,9117,1013,5,0.06340578198432922,0.17063790559768677,0.013687794096767902,0.9644619822502136,0.2770914090797305
volcanoes-b6,LightGBM,9117,1013,5,0.06325910985469818,0.16786286234855652,0.014028176665306091,0.9634748101234436,0.292762016877532
volcanoes-b6,LinearModel,9117,1013,5,0.06400742381811142,0.17332859337329865,0.012640140019357204,0.9644619822502136,0.29404725786298513
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.06350094079971313,0.16871730983257294,0.015240725129842758,0.9644619822502136,0.21476789191365242
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.06398504227399826,0.1713850498199463,0.01798228919506073,0.9644619822502136,0.20828405022621155
volcanoes-b6,RandomForest,9117,1013,5,0.06476718187332153,0.1707351952791214,0.014561353251338005,0.9624876379966736,0.27629252150654793
volcanoes-b6,XGBoost,9117,1013,5,0.06228092312812805,0.1656169295310974,0.012821624055504799,0.9644619822502136,0.3542018420994282
volcanoes-d1,CatBoost,7877,876,5,0.09968483448028564,0.2528500556945801,0.011595772579312325,0.9440639019012451,0.21834403090178967
volcanoes-d1,ExtraTrees,7877,876,5,0.09965885430574417,0.25924450159072876,0.014926428906619549,0.9440639019012451,0.2881580078974366
volcanoes-d1,LightGBM,7877,876,5,0.09999629110097885,0.2552682161331177,0.011645209044218063,0.9440639019012451,0.17205947916954756
volcanoes-d1,LinearModel,7877,876,5,0.1000787541270256,0.2563546895980835,0.016367875039577484,0.9440639019012451,0.2012458611279726
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.10021951794624329,0.25673988461494446,0.013704279437661171,0.9440639019012451,0.17628381308168173
volcanoes-d1,NeuralNetTorch,7877,876,5,0.10000739246606827,0.2550085783004761,0.013999090529978275,0.9440639019012451,0.20628138538450003
volcanoes-d1,RandomForest,7877,876,5,0.10026653110980988,0.26205018162727356,0.010491054505109787,0.9440639019012451,0.1949898563325405
volcanoes-d1,XGBoost,7877,876,5,0.0997956246137619,0.25189852714538574,0.01796204224228859,0.9440639019012451,0.1661523086950183
volcanoes-d4,CatBoost,7788,866,5,0.09655145555734634,0.23432204127311707,0.012687365524470806,0.943418025970459,0.16560424398630857
volcanoes-d4,ExtraTrees,7788,866,5,0.09735089540481567,0.23751983046531677,0.01166565902531147,0.943418025970459,0.2433470319956541
volcanoes-d4,LightGBM,7788,866,5,0.09723927825689316,0.2375805824995041,0.010761799290776253,0.943418025970459,0.2171002784743905
volcanoes-d4,LinearModel,7788,866,5,0.09687847644090652,0.23550376296043396,0.010516404174268246,0.943418025970459,0.2283218801021576
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.09674232453107834,0.23607683181762695,0.01535102166235447,0.943418025970459,0.15358579624444246
volcanoes-d4,NeuralNetTorch,7788,866,5,0.09703179448843002,0.236623153090477,0.01717866025865078,0.943418025970459,0.1560293324291706
volcanoes-d4,RandomForest,7788,866,5,0.09797701239585876,0.24027909338474274,0.01502957008779049,0.943418025970459,0.15562406461685896
volcanoes-d4,XGBoost,7788,866,5,0.0975530743598938,0.2388603687286377,0.007592270150780678,0.943418025970459,0.19416199997067451
volcanoes-e1,CatBoost,1064,119,5,0.16083498299121857,0.37385430932044983,0.04526998847723007,0.8991596698760986,0.09480499848723412
volcanoes-e1,ExtraTrees,1064,119,5,0.15886490046977997,0.37200304865837097,0.04726226627826691,0.9075630307197571,0.13716214895248413
volcanoes-e1,LightGBM,1064,119,5,0.1587272435426712,0.3700128495693207,0.055074647068977356,0.9075630307197571,0.10133927967399359
volcanoes-e1,LinearModel,1064,119,5,0.16471824049949646,0.3870704472064972,0.05754648149013519,0.9075630307197571,0.10334155429154634
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.15543963015079498,0.3532835841178894,0.06822937726974487,0.9075630307197571,0.10053094569593668
volcanoes-e1,NeuralNetTorch,1064,119,5,0.1594727486371994,0.3743632435798645,0.043457627296447754,0.9075630307197571,0.09587560407817364
volcanoes-e1,RandomForest,1064,119,5,0.16325242817401886,0.3896239101886749,0.0454447939991951,0.9075630307197571,0.10901324357837439
volcanoes-e1,XGBoost,1064,119,5,0.15909333527088165,0.37894389033317566,0.0389397069811821,0.9075630307197571,0.12002979218959808
volkert,CatBoost,52479,5831,10,0.39040932059288025,0.7924409508705139,0.018158523365855217,0.7081118226051331,3.308809868991375
volkert,ExtraTrees,52479,5831,10,0.42087116837501526,0.8691560626029968,0.01698995754122734,0.6887326240539551,7.836291749961674
volkert,LightGBM,52479,5831,10,0.3586883842945099,0.7269174456596375,0.01360347494482994,0.7352083921432495,3.626419937238097
volkert,LinearModel,52479,5831,10,0.5432916283607483,1.1586902141571045,0.01937788724899292,0.5890927910804749,3.1241141529753804
volkert,NeuralNetFastAI,52479,5831,10,0.3598348796367645,0.7274777889251709,0.041717518121004105,0.7405247688293457,3.7504086112603545
volkert,NeuralNetTorch,52479,5831,10,0.38432541489601135,0.7765439748764038,0.028623564168810844,0.7190876603126526,3.39235722925514
volkert,RandomForest,52479,5831,10,0.42047104239463806,0.8731899857521057,0.016160733997821808,0.6945635676383972,6.182418033480644
volkert,XGBoost,52479,5831,10,0.37856554985046387,0.773090124130249,0.012544128112494946,0.7230320572853088,3.4207842415198684
wall-robot-navigation,CatBoost,4910,546,4,0.0036852972116321325,0.005823524668812752,0.004356688819825649,0.9981684684753418,0.1312356535345316
wall-robot-navigation,ExtraTrees,4910,546,4,0.02579457312822342,0.045964621007442474,0.012113917618989944,0.9835164546966553,0.10526934638619423
wall-robot-navigation,LightGBM,4910,546,4,0.00896771252155304,0.04040033370256424,0.0031562424264848232,0.9945054650306702,0.14844699203968048
wall-robot-navigation,LinearModel,4910,546,4,0.3611412048339844,0.628473162651062,0.035046547651290894,0.7252747416496277,0.10808523930609226
wall-robot-navigation,NeuralNetFastAI,4910,546,4,0.04768756031990051,0.08907491713762283,0.01950594037771225,0.9670329689979553,0.10732448473572731
wall-robot-navigation,NeuralNetTorch,4910,546,4,0.05209190398454666,0.09751105308532715,0.018551064655184746,0.9652014374732971,0.07830080576241016
wall-robot-navigation,RandomForest,4910,546,4,0.013031572103500366,0.02721649780869484,0.007293481379747391,0.9908424615859985,0.10975803155452013
wall-robot-navigation,XGBoost,4910,546,4,0.011016844771802425,0.031641241163015366,0.006344563793390989,0.9908424615859985,0.1357018407434225
waveform-5000,CatBoost,4500,500,3,0.19815689325332642,0.3106927275657654,0.026204707100987434,0.8500000238418579,0.039407091215252876
waveform-5000,ExtraTrees,4500,500,3,0.20925000309944153,0.31938523054122925,0.05350428447127342,0.8299999833106995,0.04262171033769846
waveform-5000,LightGBM,4500,500,3,0.20226985216140747,0.3149128258228302,0.04069177433848381,0.8519999980926514,0.03562770318239927
waveform-5000,LinearModel,4500,500,3,0.19009514153003693,0.3037349283695221,0.02389300987124443,0.8619999885559082,0.04179690405726433
waveform-5000,NeuralNetFastAI,4500,500,3,0.18122105300426483,0.2785913050174713,0.03025668114423752,0.8659999966621399,0.03282867465168238
waveform-5000,NeuralNetTorch,4500,500,3,0.18136675655841827,0.2783929109573364,0.0326838493347168,0.8659999966621399,0.04036889970302582
waveform-5000,RandomForest,4500,500,3,0.22497832775115967,0.34583723545074463,0.022433273494243622,0.8320000171661377,0.029011941514909267
waveform-5000,XGBoost,4500,500,3,0.20207659900188446,0.31784385442733765,0.024024654179811478,0.8619999885559082,0.03236802667379379
wine-quality-red,CatBoost,1439,160,6,0.4341411590576172,0.8082311749458313,0.08216750621795654,0.6937500238418579,0.1234034700319171
wine-quality-red,ExtraTrees,1439,160,6,0.40631455183029175,0.7640291452407837,0.07068394124507904,0.706250011920929,0.13447324745357037
wine-quality-red,LightGBM,1439,160,6,0.4402610659599304,0.8319094777107239,0.062228333204984665,0.6812499761581421,0.12013791967183352
wine-quality-red,LinearModel,1439,160,6,0.5643360614776611,1.0021036863327026,0.06289443373680115,0.5375000238418579,0.11963904555886984
wine-quality-red,NeuralNetFastAI,1439,160,6,0.5306497812271118,0.9399924278259277,0.08520498126745224,0.574999988079071,0.1380619015544653
wine-quality-red,NeuralNetTorch,1439,160,6,0.49311742186546326,0.8948405385017395,0.056433890014886856,0.6312500238418579,0.1072542667388916
wine-quality-red,RandomForest,1439,160,6,0.4233401417732239,0.810265064239502,0.03335966169834137,0.699999988079071,0.13755502551794052
wine-quality-red,XGBoost,1439,160,6,0.43779635429382324,0.820895791053772,0.05869634449481964,0.6875,0.12613504566252232
wine-quality-white,CatBoost,4408,490,7,0.3992018401622772,0.7617028951644897,0.07207881659269333,0.7204081416130066,0.36066947877407074
wine-quality-white,ExtraTrees,4408,490,7,0.3759773075580597,0.7175201773643494,0.05228462070226669,0.7163265347480774,0.32902761083096266
wine-quality-white,LightGBM,4408,490,7,0.3816790282726288,0.7239721417427063,0.062008555978536606,0.7122448682785034,0.20038107130676508
wine-quality-white,LinearModel,4408,490,7,0.5711228847503662,1.0839056968688965,0.05306358262896538,0.5510203838348389,0.24958984460681677
wine-quality-white,NeuralNetFastAI,4408,490,7,0.515824556350708,0.9423708319664001,0.06045134365558624,0.6081632375717163,0.2813791837543249
wine-quality-white,NeuralNetTorch,4408,490,7,0.5078046321868896,0.9222695231437683,0.07094966620206833,0.6122449040412903,0.26314447820186615
wine-quality-white,RandomForest,4408,490,7,0.3863672912120819,0.7381466031074524,0.05276886373758316,0.7061224579811096,0.3146761292591691
wine-quality-white,XGBoost,4408,490,7,0.3935147225856781,0.7446579933166504,0.07621381431818008,0.7020407915115356,0.37315593007951975
