dataset,model,cal_size,test_size,n_classes,Isotonic_brier,Isotonic_logloss,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
volcanoes-a4,XGBoost,1363,152,5,0.13674507629802352,0.3284529250726014,0.04537556320428848,0.9144737124443054,0.009308896027505398
volcanoes-b1,CatBoost,9158,1018,5,0.0544256517412133,0.13858437167687562,0.008601502515375614,0.968565821647644,0.01908568385988474
volcanoes-b1,ExtraTrees,9158,1018,5,0.05353207411608249,0.13885875000574743,0.005359513219445944,0.9695481061935425,0.019080830737948418
volcanoes-b1,LightGBM,9158,1018,5,0.05543386971831406,0.2245746412478525,0.009289756417274475,0.9666011929512024,0.019107937812805176
volcanoes-b1,LinearModel,9158,1018,5,0.05473551015875886,0.22075051861657266,0.009132216684520245,0.968565821647644,0.018916749395430088
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.05452295269191352,0.14140449205794517,0.01343786995857954,0.968565821647644,0.01884408015757799
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.05416427629464129,0.14397404884047627,0.00967635028064251,0.9705304503440857,0.018986757844686508
volcanoes-b1,RandomForest,9158,1018,5,0.05422751405928304,0.14093823304722017,0.004773647524416447,0.968565821647644,0.01894750352948904
volcanoes-b1,XGBoost,9158,1018,5,0.05450813441439031,0.1428436791156729,0.01520233228802681,0.968565821647644,0.01914098486304283
volcanoes-b2,CatBoost,9601,1067,5,0.05136923575219618,0.13734954185379727,0.006836950313299894,0.9681349396705627,0.019489681348204613
volcanoes-b2,ExtraTrees,9601,1067,5,0.05034765077939007,0.1343305324555356,0.009773453697562218,0.969072163105011,0.019508673809468746
volcanoes-b2,LightGBM,9601,1067,5,0.05300403993371309,0.2981502663938957,0.009307676926255226,0.969072163105011,0.020230361260473728
volcanoes-b2,LinearModel,9601,1067,5,0.05148590594703111,0.2911369076417716,0.0076423329301178455,0.9700093865394592,0.019841667264699936
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.05091960770927669,0.28862407660090755,0.007613940630108118,0.969072163105011,0.019372514449059963
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.051220943704645215,0.21530920203978232,0.008616120554506779,0.969072163105011,0.01966206543147564
volcanoes-b2,RandomForest,9601,1067,5,0.05045844357846524,0.1362669212408358,0.008825162425637245,0.9700093865394592,0.01950065605342388
volcanoes-b2,XGBoost,9601,1067,5,0.04963474608235679,0.13259756410465692,0.011146550066769123,0.9700093865394592,0.01946275122463703
volcanoes-b5,CatBoost,8990,999,5,0.0558275631138134,0.13784930951677876,0.008613732643425465,0.966966986656189,0.018937570974230766
volcanoes-b5,ExtraTrees,8990,999,5,0.05705178082008643,0.1395894758286937,0.014169924892485142,0.966966986656189,0.018730193376541138
volcanoes-b5,LightGBM,8990,999,5,0.05681997316122083,0.13921377350651976,0.00892516691237688,0.9639639854431152,0.01881067268550396
volcanoes-b5,LinearModel,8990,999,5,0.056721400225210696,0.21918569905897065,0.012094718404114246,0.965965986251831,0.01876149419695139
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.057453468282427034,0.142162478695628,0.010440551675856113,0.965965986251831,0.019026773050427437
volcanoes-b5,NeuralNetTorch,8990,999,5,0.05711764438649261,0.3027679385811575,0.008749358355998993,0.965965986251831,0.018776091746985912
volcanoes-b5,RandomForest,8990,999,5,0.056691968510077115,0.14037137428731017,0.01059223897755146,0.966966986656189,0.018710969015955925
volcanoes-b5,XGBoost,8990,999,5,0.05586315523844296,0.14301168908210282,0.013212817721068859,0.9679679870605469,0.018844766542315483
volcanoes-b6,CatBoost,9117,1013,5,0.06358235323357057,0.17031863981643489,0.016485530883073807,0.9644619822502136,0.01922332588583231
volcanoes-b6,ExtraTrees,9117,1013,5,0.06332257281937397,0.17157882603457408,0.012059626169502735,0.9644619822502136,0.01893045473843813
volcanoes-b6,LightGBM,9117,1013,5,0.06324828441270189,0.17187244480063774,0.01621653512120247,0.9624876379966736,0.018987860530614853
volcanoes-b6,LinearModel,9117,1013,5,0.06454312733806052,0.2528074052244536,0.01763318106532097,0.9644619822502136,0.018977358005940914
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.0646778955522244,0.17409157808950396,0.018909718841314316,0.9624876379966736,0.0190022187307477
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.06453874993547833,0.17196173456459754,0.017696116119623184,0.9624876379966736,0.01895736623555422
volcanoes-b6,RandomForest,9117,1013,5,0.06394845478431715,0.17132492013391284,0.013953090645372868,0.9615004658699036,0.018362948670983315
volcanoes-b6,XGBoost,9117,1013,5,0.06251324515451033,0.17043059014841605,0.011013379320502281,0.9634748101234436,0.018551528453826904
volcanoes-d1,CatBoost,7877,876,5,0.09899269511367288,0.25019422878904435,0.009184437803924084,0.9452054500579834,0.016856541857123375
volcanoes-d1,ExtraTrees,7877,876,5,0.10037105924652515,0.25674049133515914,0.016261309385299683,0.9440639019012451,0.01698474306613207
volcanoes-d1,LightGBM,7877,876,5,0.10038774389120043,0.2579319968193387,0.010425631888210773,0.9440639019012451,0.01698874868452549
volcanoes-d1,LinearModel,7877,876,5,0.09985383204068181,0.25288706286807394,0.016105275601148605,0.9429223537445068,0.016887018457055092
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.09982224154258759,0.3439753819430336,0.01049263309687376,0.9429223537445068,0.0169109757989645
volcanoes-d1,NeuralNetTorch,7877,876,5,0.10035336446911529,0.3466899230224576,0.011532510630786419,0.9429223537445068,0.01698601059615612
volcanoes-d1,RandomForest,7877,876,5,0.10089838181242869,0.4431267455160605,0.013389579951763153,0.9440639019012451,0.017159005627036095
volcanoes-d1,XGBoost,7877,876,5,0.09951954049215431,0.2547408492157368,0.017281033098697662,0.9440639019012451,0.01734029781073332
volcanoes-d4,CatBoost,7788,866,5,0.09547521378620691,0.235371494863197,0.016704948619008064,0.9457274675369263,0.0173316802829504
volcanoes-d4,ExtraTrees,7788,866,5,0.09724234045444705,0.23915785801061926,0.016688469797372818,0.943418025970459,0.017377104610204697
volcanoes-d4,LightGBM,7788,866,5,0.09743235854456166,0.33175916771342384,0.013806166127324104,0.943418025970459,0.017236853018403053
volcanoes-d4,LinearModel,7788,866,5,0.09721876136260026,0.23791329482722343,0.01940922997891903,0.943418025970459,0.01721181534230709
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.09753889305977803,0.23803374658010762,0.010005451738834381,0.943418025970459,0.017400335520505905
volcanoes-d4,NeuralNetTorch,7788,866,5,0.09673972678329953,0.33103320679454334,0.017143983393907547,0.943418025970459,0.017279895022511482
volcanoes-d4,RandomForest,7788,866,5,0.09782411542772937,0.23923720366493317,0.015281450934708118,0.943418025970459,0.017314404249191284
volcanoes-d4,XGBoost,7788,866,5,0.09762882529086454,0.24173446017664327,0.009806927293539047,0.943418025970459,0.01746935211122036
volcanoes-e1,CatBoost,1064,119,5,0.15706361452882367,0.37221059107275206,0.04384952783584595,0.9075630307197571,0.009006843902170658
volcanoes-e1,ExtraTrees,1064,119,5,0.1655632746744328,0.39956065369135285,0.05639182776212692,0.9075630307197571,0.011551009491086006
volcanoes-e1,LightGBM,1064,119,5,0.16512375723775985,0.3959728681685038,0.05785235017538071,0.9075630307197571,0.009400038979947567
volcanoes-e1,LinearModel,1064,119,5,0.1664019626815163,0.40759066650464615,0.05976042151451111,0.9075630307197571,0.009151533246040344
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.16029568912473857,1.0742165993409238,0.040136829018592834,0.9075630307197571,0.00908712763339281
volcanoes-e1,NeuralNetTorch,1064,119,5,0.16208860521836987,0.39361156443050693,0.052970610558986664,0.9075630307197571,0.009101993404328823
volcanoes-e1,RandomForest,1064,119,5,0.17112710024974384,1.1044293109107024,0.05290869623422623,0.9075630307197571,0.009107943624258041
volcanoes-e1,XGBoost,1064,119,5,0.16367234862421137,1.0843055566944655,0.05131543055176735,0.9075630307197571,0.009142243303358555
volkert,CatBoost,52479,5831,10,0.39207246159377174,0.7973368028098089,0.014227385632693768,0.7072543501853943,0.11013293080031872
volkert,ExtraTrees,52479,5831,10,0.42761107865955567,0.8814551065219561,0.01601060852408409,0.6825587153434753,0.09983426332473755
volkert,LightGBM,52479,5831,10,0.3651676244948193,0.7412901425123709,0.011338846758008003,0.7298919558525085,0.10807493142783642
volkert,LinearModel,52479,5831,10,0.5433913432266182,1.160082976286104,0.019691292196512222,0.5872063040733337,0.11067191697657108
volkert,NeuralNetFastAI,52479,5831,10,0.35646521201005366,0.7230893618449223,0.030712027102708817,0.743611752986908,0.10647635161876678
volkert,NeuralNetTorch,52479,5831,10,0.38464895930945364,0.7764768014823346,0.02234669402241707,0.7192591428756714,0.10688089393079281
volkert,RandomForest,52479,5831,10,0.42769741824096486,0.8853949046314907,0.014114686287939548,0.6887326240539551,0.10780141223222017
volkert,XGBoost,52479,5831,10,0.38573458644530195,0.7879809981675521,0.015218900516629219,0.7180586457252502,0.10701394360512495
wall-robot-navigation,CatBoost,4910,546,4,0.006024392947370244,0.1638741407191178,0.0030422562267631292,0.9963369965553284,0.01262314710766077
wall-robot-navigation,ExtraTrees,4910,546,4,0.024721554198885127,0.04631100002340373,0.009844468906521797,0.9853479862213135,0.012322417460381985
wall-robot-navigation,LightGBM,4910,546,4,0.005996633457877352,0.008755222137754457,0.003741645719856024,0.9945054650306702,0.012122753076255322
wall-robot-navigation,LinearModel,4910,546,4,0.3595798775386271,0.6225026732552493,0.03072410263121128,0.7197802066802979,0.012538773939013481
wall-robot-navigation,NeuralNetFastAI,4910,546,4,0.04816629284849207,0.24057734471500108,0.01754230447113514,0.970695972442627,0.012394474819302559
wall-robot-navigation,NeuralNetTorch,4910,546,4,0.051645447313881376,0.2524234295664822,0.019219577312469482,0.9670329689979553,0.012156532146036625
wall-robot-navigation,RandomForest,4910,546,4,0.011850202847125851,0.1743619405945352,0.007037813775241375,0.9926739931106567,0.011321994476020336
wall-robot-navigation,XGBoost,4910,546,4,0.011387748072788535,0.1719167874635928,0.00666520930826664,0.9926739931106567,0.012410934083163738
waveform-5000,CatBoost,4500,500,3,0.1963996602001278,0.30861463684300366,0.03711826726794243,0.843999981880188,0.01097546610981226
waveform-5000,ExtraTrees,4500,500,3,0.20698860026415442,0.3142356032947665,0.04123987257480621,0.8299999833106995,0.010812975466251373
waveform-5000,LightGBM,4500,500,3,0.20215344158222473,0.3179626112715527,0.04071056470274925,0.8479999899864197,0.010896896943449974
waveform-5000,LinearModel,4500,500,3,0.18819407816951134,0.4650534705423361,0.027837267145514488,0.8640000224113464,0.010727518238127232
waveform-5000,NeuralNetFastAI,4500,500,3,0.18288473609203462,0.28145237701746656,0.02890687808394432,0.8640000224113464,0.010683977045118809
waveform-5000,NeuralNetTorch,4500,500,3,0.1781616110894838,0.27685431588951626,0.03239602968096733,0.8579999804496765,0.010680679231882095
waveform-5000,RandomForest,4500,500,3,0.2248171798980354,0.34133748116796264,0.035924334079027176,0.8399999737739563,0.010978384874761105
waveform-5000,XGBoost,4500,500,3,0.20213582486441856,0.314251677567817,0.030120301991701126,0.8539999723434448,0.010873633436858654
wine-quality-red,CatBoost,1439,160,6,0.439019891600536,0.8319736542358076,0.07338999211788177,0.6937500238418579,0.01033998467028141
wine-quality-red,ExtraTrees,1439,160,6,0.41033621392457087,0.7816790742871087,0.07914777100086212,0.7124999761581421,0.010036342777311802
wine-quality-red,LightGBM,1439,160,6,0.43844265759774037,1.366381389666834,0.060364507138729095,0.699999988079071,0.01015032734721899
wine-quality-red,LinearModel,1439,160,6,0.5635367326594727,1.5180984650553744,0.09104447811841965,0.5375000238418579,0.010320949368178844
wine-quality-red,NeuralNetFastAI,1439,160,6,0.5284295665395586,0.9436738977827245,0.06114939600229263,0.581250011920929,0.010188385844230652
wine-quality-red,NeuralNetTorch,1439,160,6,0.49630915198790637,1.4239136328850903,0.0902801901102066,0.668749988079071,0.010132373310625553
wine-quality-red,RandomForest,1439,160,6,0.4187818659613633,0.7988528162105197,0.0484168641269207,0.706250011920929,0.010283520445227623
wine-quality-red,XGBoost,1439,160,6,0.4425641852639286,0.8753043805573739,0.06525713205337524,0.6937500238418579,0.010359885171055794
wine-quality-white,CatBoost,4408,490,7,0.39899319256893795,0.7642760304795485,0.052932847291231155,0.718367338180542,0.01567137986421585
wine-quality-white,ExtraTrees,4408,490,7,0.3718953847311468,0.7143485908805456,0.06542118638753891,0.7122448682785034,0.015220988541841507
wine-quality-white,LightGBM,4408,490,7,0.37921037985843725,1.0542504571748994,0.05688711628317833,0.7204081416130066,0.015385615639388561
wine-quality-white,LinearModel,4408,490,7,0.5636903228341281,1.4000547150029488,0.06737194955348969,0.5673469305038452,0.01540701650083065
wine-quality-white,NeuralNetFastAI,4408,490,7,0.5101230749750231,1.1032370319397649,0.04197900742292404,0.6040816307067871,0.01583728939294815
wine-quality-white,NeuralNetTorch,4408,490,7,0.5080314790024474,0.9260182731902996,0.04438948631286621,0.6081632375717163,0.01576040033251047
wine-quality-white,RandomForest,4408,490,7,0.38019323842529673,0.7301351095469624,0.0546296201646328,0.7081632614135742,0.015117909759283066
wine-quality-white,XGBoost,4408,490,7,0.39218671135066957,0.9148785048176281,0.06176556274294853,0.7081632614135742,0.015460902824997902
