dataset,model,cal_size,test_size,CB-tiny-monotone_brier,CB-tiny-monotone_logloss,CB-tiny-monotone_kuiper,CB-tiny-monotone_ece-15,CB-tiny-monotone_accuracy,CB-tiny-monotone_time
delta_elevators,RandomForest,8565,952,0.18368828722762987,0.30348257323974354,0.013515818864107132,0.03411339223384857,0.8728991746902466,0.14289101585745811
delta_elevators,XGBoost,8565,952,0.17738941666892064,0.29676526590887825,0.009960703551769257,0.029142465442419052,0.8781512379646301,0.14641566388309002
diabetes,CatBoost,691,77,0.24491576484627864,0.38749319044902397,0.0399496927857399,0.11401329934597015,0.8441558480262756,0.05652604065835476
diabetes,ExtraTrees,691,77,0.23168216146002193,0.3705578662339146,0.051546063274145126,0.07315270602703094,0.8441558480262756,0.05518839880824089
diabetes,LightGBM,691,77,0.24449178306927954,0.3850869990446593,0.035014912486076355,0.05943227931857109,0.8311688303947449,0.05289263464510441
diabetes,LinearModel,691,77,0.22774382368915755,0.36439907311177105,0.05917701870203018,0.10090748965740204,0.8311688303947449,0.0549677275121212
diabetes,NeuralNetFastAI,691,77,0.2380134008218625,0.37402161928811134,0.053456444293260574,0.10706963390111923,0.8311688303947449,0.0548090860247612
diabetes,NeuralNetTorch,691,77,0.23902633522688294,0.3724685463467056,0.04124385491013527,0.16850778460502625,0.8311688303947449,0.05402419902384281
diabetes,RandomForest,691,77,0.2391359661602645,0.3821433736923143,0.04312171787023544,0.08149156719446182,0.8311688303947449,0.05992605909705162
diabetes,XGBoost,691,77,0.25935495850099316,0.40774069193323553,0.0403476320207119,0.14807209372520447,0.7922077775001526,0.058366091921925545
dresses-sales,CatBoost,450,50,0.4795714158692522,0.6721857319788052,0.07615818083286285,0.14737336337566376,0.5799999833106995,0.053942736238241196
dresses-sales,ExtraTrees,450,50,0.5120022148875996,0.7075706438621578,0.09755338728427887,0.1613352745771408,0.5799999833106995,0.05259418487548828
dresses-sales,LightGBM,450,50,0.5030568839062517,0.7032922014830107,0.08145477622747421,0.14074453711509705,0.5799999833106995,0.05247323215007782
dresses-sales,LinearModel,450,50,0.47130426783332935,0.66687517314501,0.0828058123588562,0.15520353615283966,0.6600000262260437,0.05150981433689594
dresses-sales,NeuralNetFastAI,450,50,0.4966681480537045,0.6991567695992222,0.08807151764631271,0.19185741245746613,0.6800000071525574,0.05189722217619419
dresses-sales,NeuralNetTorch,450,50,0.4917903816408467,0.6893424389500042,0.09745968133211136,0.14001217484474182,0.6399999856948853,0.05171182565391064
dresses-sales,RandomForest,450,50,0.5152918914586901,0.7118130462897756,0.08561326563358307,0.157121479511261,0.5799999833106995,0.05177265964448452
dresses-sales,XGBoost,450,50,0.493789064627966,0.6885685183442763,0.06242680922150612,0.11196169257164001,0.6000000238418579,0.0502826813608408
eeg-eye-state,CatBoost,13482,1498,0.061019978723225184,0.10625401851860472,0.007291066460311413,0.01120507437735796,0.9612817168235779,0.1964720357209444
eeg-eye-state,ExtraTrees,13482,1498,0.08127170481783598,0.13408151783665143,0.010585786774754524,0.017060721293091774,0.9405874609947205,0.19926335290074348
eeg-eye-state,LightGBM,13482,1498,0.06784109797367534,0.11459908157997171,0.009281785227358341,0.010946201160550117,0.9559412598609924,0.19767158292233944
eeg-eye-state,LinearModel,13482,1498,0.4456999647022093,0.6347023722839636,0.022258564829826355,0.0330645814538002,0.6288384795188904,0.19701792113482952
eeg-eye-state,NeuralNetFastAI,13482,1498,0.2537886452512347,0.40026509971322244,0.04842911288142204,0.07809310406446457,0.8217623233795166,0.19573882780969143
eeg-eye-state,NeuralNetTorch,13482,1498,0.026611979985247662,0.04788967881602873,0.00370662659406662,0.007833502255380154,0.9826435446739197,0.19251564517617226
eeg-eye-state,RandomForest,13482,1498,0.09389612375189679,0.15766121564117402,0.009604174643754959,0.01479481253772974,0.9359145760536194,0.19931099563837051
eeg-eye-state,XGBoost,13482,1498,0.07088759662187996,0.1200259910315793,0.007730242796242237,0.011382820084691048,0.951935887336731,0.19735098257660866
electricity,CatBoost,40780,4532,0.08096345792331236,0.14080495563716877,0.0048422738909721375,0.01167698111385107,0.947925865650177,0.4366030264645815
electricity,ExtraTrees,40780,4532,0.1374652474912078,0.2269115920772991,0.005741047207266092,0.007998018525540829,0.9033539295196533,0.4398533757776022
electricity,LightGBM,40780,4532,0.08189713938268314,0.14355077053220305,0.0070623476058244705,0.011665754951536655,0.9477052092552185,0.43515719287097454
electricity,LinearModel,40780,4532,0.3293474275464949,0.4955986118685878,0.007569175213575363,0.014862551353871822,0.7559576630592346,0.4393571764230728
electricity,NeuralNetFastAI,40780,4532,0.21991865571888147,0.34545815849875317,0.009080097079277039,0.013917000032961369,0.8435569405555725,0.4455361943691969
electricity,NeuralNetTorch,40780,4532,0.18509084562965616,0.2983131232362275,0.016163017600774765,0.023903081193566322,0.8704766035079956,0.4423596002161503
electricity,RandomForest,40780,4532,0.10606010337671569,0.18052364061125664,0.004640157334506512,0.007565253879874945,0.9302735924720764,0.4393231086432934
electricity,XGBoost,40780,4532,0.07948005805161443,0.13966702858738772,0.006207189988344908,0.012219088152050972,0.9490291476249695,0.4363164659589529
fri_c0_1000_5,CatBoost,900,100,0.11946989601061314,0.18646779688247342,0.05339992791414261,0.08289296180009842,0.8899999856948853,0.05688128061592579
fri_c0_1000_5,ExtraTrees,900,100,0.14831724027134277,0.22325091352572357,0.05444542318582535,0.09402945637702942,0.8700000047683716,0.057774493470788
fri_c0_1000_5,LightGBM,900,100,0.11522781791131673,0.17916310068835797,0.03551042079925537,0.05466848239302635,0.8999999761581421,0.058203306049108505
fri_c0_1000_5,LinearModel,900,100,0.21531791590833943,0.35752178585295835,0.0675809234380722,0.11635155975818634,0.8399999737739563,0.05692547932267189
fri_c0_1000_5,NeuralNetFastAI,900,100,0.09892609345432984,0.1614340849459329,0.04412763938307762,0.07385089248418808,0.9399999976158142,0.056595198810100555
fri_c0_1000_5,NeuralNetTorch,900,100,0.10572775007973345,0.16222960881359427,0.02926180511713028,0.08343540132045746,0.9200000166893005,0.057744408026337624
fri_c0_1000_5,RandomForest,900,100,0.1312403995840236,0.2205491214518217,0.04986055940389633,0.061052002012729645,0.9300000071525574,0.05462556891143322
fri_c0_1000_5,XGBoost,900,100,0.13024651216655597,0.20526356542699542,0.03965001553297043,0.07326634228229523,0.8999999761581421,0.05211690068244934
fri_c0_500_5,CatBoost,450,50,0.1936117160480137,0.3110586515121525,0.06836562603712082,0.09592495858669281,0.8600000143051147,0.04829633608460426
fri_c0_500_5,ExtraTrees,450,50,0.2574910390665932,0.401375797683282,0.094969242811203,0.12210655212402344,0.800000011920929,0.045536987483501434
fri_c0_500_5,LightGBM,450,50,0.20196206132867814,0.32330864816149996,0.07588863372802734,0.12002203613519669,0.8799999952316284,0.047814229503273964
fri_c0_500_5,LinearModel,450,50,0.29687032537164726,0.4667354227830752,0.054195553064346313,0.13469859957695007,0.800000011920929,0.051608165726065636
fri_c0_500_5,NeuralNetFastAI,450,50,0.20609052125011224,0.313163592305231,0.07106737792491913,0.11745148152112961,0.8399999737739563,0.05315994657576084
fri_c0_500_5,NeuralNetTorch,450,50,0.18874148278399075,0.29333783160066423,0.07664494216442108,0.10290605574846268,0.8399999737739563,0.05281202308833599
fri_c0_500_5,RandomForest,450,50,0.2624021828387446,0.40795176499357405,0.08326457440853119,0.1475485861301422,0.800000011920929,0.052342694252729416
fri_c0_500_5,XGBoost,450,50,0.22416560655171877,0.3500854994431938,0.07680821418762207,0.09283202141523361,0.7799999713897705,0.0505359061062336
fri_c1_1000_50,CatBoost,900,100,0.1131473701201628,0.19706164100495524,0.014845926314592361,0.06039496883749962,0.9300000071525574,0.05670273303985596
fri_c1_1000_50,ExtraTrees,900,100,0.1103513958046141,0.18797789391908215,0.020978348329663277,0.052383001893758774,0.9300000071525574,0.05710219219326973
fri_c1_1000_50,LightGBM,900,100,0.1474776708064663,0.2276592689047162,0.03367510065436363,0.08892186731100082,0.8700000047683716,0.05644037015736103
fri_c1_1000_50,LinearModel,900,100,0.4096647389432955,0.595626934002593,0.05236648768186569,0.09172308444976807,0.6800000071525574,0.0561909694224596
fri_c1_1000_50,NeuralNetFastAI,900,100,0.14197019448149154,0.247333581955015,0.05126897618174553,0.10608702898025513,0.8899999856948853,0.05696752108633518
fri_c1_1000_50,NeuralNetTorch,900,100,0.22892663998174917,0.3668985569140358,0.05356714874505997,0.07679873704910278,0.8500000238418579,0.056982291862368584
fri_c1_1000_50,RandomForest,900,100,0.1563378628444363,0.2644167275680831,0.033735357224941254,0.07908511161804199,0.8999999761581421,0.05688883736729622
fri_c1_1000_50,XGBoost,900,100,0.12499491590532934,0.2077087667841474,0.03390904515981674,0.09346937388181686,0.8799999952316284,0.06021776981651783
fri_c2_1000_25,CatBoost,900,100,0.1288976616462886,0.2214781487606195,0.034953657537698746,0.06124888360500336,0.9100000262260437,0.05609462782740593
fri_c2_1000_25,ExtraTrees,900,100,0.1411710780540203,0.2460374373483977,0.022712845355272293,0.07175233960151672,0.8799999952316284,0.05758940242230892
fri_c2_1000_25,LightGBM,900,100,0.14436871205193794,0.24717378811948382,0.03058401495218277,0.05559704825282097,0.8899999856948853,0.05750626511871815
fri_c2_1000_25,LinearModel,900,100,0.3573537035560068,0.5263072820614779,0.05622396245598793,0.10385020822286606,0.7300000190734863,0.05717901140451431
fri_c2_1000_25,NeuralNetFastAI,900,100,0.12494483277355727,0.21246450257553234,0.023132842034101486,0.06573032587766647,0.9300000071525574,0.05798003077507019
fri_c2_1000_25,NeuralNetTorch,900,100,0.13330648111154747,0.22703428892206387,0.02657591924071312,0.06260392814874649,0.8999999761581421,0.0565776601433754
fri_c2_1000_25,RandomForest,900,100,0.1574689640100377,0.2744806252769131,0.03770697861909866,0.06632819771766663,0.8999999761581421,0.05633668974041939
fri_c2_1000_25,XGBoost,900,100,0.14093663270328724,0.24237608193731494,0.031402587890625,0.058200594037771225,0.8899999856948853,0.057418957352638245
fri_c2_500_50,CatBoost,450,50,0.18491287497313036,0.2883211662347152,0.05045328289270401,0.13635742664337158,0.8600000143051147,0.05556804686784744
fri_c2_500_50,ExtraTrees,450,50,0.22807431952929616,0.34354649784695945,0.052173785865306854,0.14673788845539093,0.8199999928474426,0.0529408548027277
fri_c2_500_50,LightGBM,450,50,0.19635537564368874,0.30699620434823666,0.05822652950882912,0.13400740921497345,0.8799999952316284,0.0525510199368
fri_c2_500_50,LinearModel,450,50,0.38057044053435646,0.5543948290371429,0.07420529425144196,0.12340980023145676,0.699999988079071,0.05298999324440956
fri_c2_500_50,NeuralNetFastAI,450,50,0.18523600721557013,0.32548116329782545,0.06330321729183197,0.13630707561969757,0.9200000166893005,0.05298129841685295
fri_c2_500_50,NeuralNetTorch,450,50,0.25117602776604725,0.40417907783157925,0.047638870775699615,0.1441323608160019,0.8199999928474426,0.05233302339911461
fri_c2_500_50,RandomForest,450,50,0.23439273436360517,0.3586580097293114,0.05461498349905014,0.10695609450340271,0.8199999928474426,0.04983660206198692
fri_c2_500_50,XGBoost,450,50,0.24202203706193148,0.37067477560525847,0.05778316780924797,0.10032007098197937,0.8399999737739563,0.05160641297698021
fri_c3_1000_10,CatBoost,900,100,0.10404578027111139,0.18168388509654723,0.026059361174702644,0.06257621943950653,0.9300000071525574,0.0578773207962513
fri_c3_1000_10,ExtraTrees,900,100,0.0921645211757006,0.17059735711546495,0.02131813019514084,0.044965289533138275,0.9399999976158142,0.05797826126217842
fri_c3_1000_10,LightGBM,900,100,0.1149191442809006,0.18798729009533338,0.02143910713493824,0.052573446184396744,0.9300000071525574,0.05718357115983963
fri_c3_1000_10,LinearModel,900,100,0.3890067709310032,0.5709157315818596,0.05237293243408203,0.10601842403411865,0.7099999785423279,0.056490836665034294
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08906881272409357,0.14870874578912155,0.02672445774078369,0.06455587595701218,0.9300000071525574,0.054554762318730354
fri_c3_1000_10,NeuralNetTorch,900,100,0.09357328824363041,0.17096368970653053,0.03236326947808266,0.05874894559383392,0.949999988079071,0.056846773251891136
fri_c3_1000_10,RandomForest,900,100,0.11378985831719163,0.2061485171053502,0.02842407114803791,0.07915118336677551,0.9399999976158142,0.05547351948916912
fri_c3_1000_10,XGBoost,900,100,0.1032709450946406,0.1865501467175207,0.035063713788986206,0.07974163442850113,0.949999988079071,0.05775507353246212
fri_c3_1000_25,CatBoost,900,100,0.11730519949382417,0.17922306225453133,0.030483165755867958,0.07566150277853012,0.9100000262260437,0.0565874557942152
fri_c3_1000_25,ExtraTrees,900,100,0.10367629288348133,0.16215775474283053,0.023738887161016464,0.07603742182254791,0.9200000166893005,0.0599090401083231
fri_c3_1000_25,LightGBM,900,100,0.07801917170540235,0.13085699128465134,0.021634021773934364,0.06707549095153809,0.949999988079071,0.058748187497258186
fri_c3_1000_25,LinearModel,900,100,0.43113275651553556,0.6142964559712313,0.04381270334124565,0.058579593896865845,0.6299999952316284,0.05627385526895523
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07720643205534936,0.13685713589609044,0.02404729463160038,0.034484341740608215,0.949999988079071,0.05850176699459553
fri_c3_1000_25,NeuralNetTorch,900,100,0.07823220330218762,0.15474446994483268,0.031924523413181305,0.0783647820353508,0.9399999976158142,0.057877879589796066
fri_c3_1000_25,RandomForest,900,100,0.1398676313233236,0.216379546883382,0.030695773661136627,0.06746520847082138,0.8999999761581421,0.05766684375703335
fri_c3_1000_25,XGBoost,900,100,0.09432689142992658,0.16010901540612038,0.02161765657365322,0.04328899458050728,0.9399999976158142,0.05505533516407013
fri_c3_500_10,CatBoost,450,50,0.19758973804043314,0.32002037498524905,0.06258397549390793,0.11318172514438629,0.8600000143051147,0.05105045810341835
fri_c3_500_10,ExtraTrees,450,50,0.23923694070852586,0.4030820471994748,0.07937908172607422,0.11536122858524323,0.8600000143051147,0.051494698971509933
fri_c3_500_10,LightGBM,450,50,0.2718225677667051,0.41896747418769353,0.07615165412425995,0.13762633502483368,0.800000011920929,0.05324731022119522
fri_c3_500_10,LinearModel,450,50,0.39770768127319345,0.581518192028792,0.08516047894954681,0.16566547751426697,0.6399999856948853,0.05063205771148205
fri_c3_500_10,NeuralNetFastAI,450,50,0.21912628058750883,0.3604176500964807,0.06460438668727875,0.11536809802055359,0.8399999737739563,0.052700359374284744
fri_c3_500_10,NeuralNetTorch,450,50,0.18417995625190223,0.31320942482074315,0.03825986385345459,0.09681577235460281,0.8999999761581421,0.050166353583335876
fri_c3_500_10,RandomForest,450,50,0.22140400598768836,0.3620631668013703,0.06953643262386322,0.1001763865351677,0.8399999737739563,0.05219646543264389
fri_c3_500_10,XGBoost,450,50,0.2082324893976132,0.34246682979906334,0.0633387342095375,0.08632989227771759,0.8600000143051147,0.05187978595495224
fri_c3_500_50,CatBoost,450,50,0.22233607851394116,0.3590130946186363,0.07113363593816757,0.15185005962848663,0.800000011920929,0.05144035816192627
fri_c3_500_50,ExtraTrees,450,50,0.20872590751475975,0.3334820664521815,0.0777072012424469,0.13094429671764374,0.8199999928474426,0.050928860902786255
fri_c3_500_50,LightGBM,450,50,0.19294454692969565,0.3210498667871465,0.03869466483592987,0.09749694913625717,0.8600000143051147,0.05201779119670391
fri_c3_500_50,LinearModel,450,50,0.41479193247993495,0.5949893296579117,0.09573100507259369,0.1832895129919052,0.6200000047683716,0.05449920333921909
fri_c3_500_50,NeuralNetFastAI,450,50,0.42821437779359783,0.612843906385476,0.08143436908721924,0.14100812375545502,0.6399999856948853,0.05242999456822872
fri_c3_500_50,NeuralNetTorch,450,50,0.3921449443597645,0.5776743785639341,0.06814420223236084,0.10239908844232559,0.7200000286102295,0.051658330485224724
fri_c3_500_50,RandomForest,450,50,0.1889727665650723,0.30454582767847677,0.039106182754039764,0.08560563623905182,0.8799999952316284,0.05284093879163265
fri_c3_500_50,XGBoost,450,50,0.17464448115601944,0.29974250073802905,0.04923839122056961,0.12537740170955658,0.8799999952316284,0.05106332525610924
fri_c4_500_100,CatBoost,450,50,0.16360281347657904,0.24723733976597478,0.05055851489305496,0.1264399290084839,0.8799999952316284,0.051907800137996674
fri_c4_500_100,ExtraTrees,450,50,0.1583816312750267,0.25003957250542685,0.06239129602909088,0.12038052082061768,0.8799999952316284,0.05315943621098995
fri_c4_500_100,LightGBM,450,50,0.15912034643468162,0.2582162506970455,0.05039418861269951,0.12655781209468842,0.8999999761581421,0.05348727107048035
fri_c4_500_100,LinearModel,450,50,0.4428373598308503,0.6314305619759072,0.06512921303510666,0.09370728582143784,0.6000000238418579,0.050571808591485023
fri_c4_500_100,NeuralNetFastAI,450,50,0.44058543211186296,0.6301146894582983,0.07645401358604431,0.14093194901943207,0.6399999856948853,0.04767134599387646
fri_c4_500_100,NeuralNetTorch,450,50,0.42475638572254776,0.6150075463742403,0.07907921075820923,0.16972891986370087,0.699999988079071,0.04961680248379707
fri_c4_500_100,RandomForest,450,50,0.17057468932033137,0.2670949337014249,0.054331209510564804,0.11598227918148041,0.8799999952316284,0.0506527628749609
fri_c4_500_100,XGBoost,450,50,0.14640847044570812,0.2331325946026719,0.05359349399805069,0.06779994070529938,0.8999999761581421,0.050845030695199966
fried,CatBoost,36691,4077,0.09230597373402716,0.14581924115303457,0.008252833038568497,0.010075914673507214,0.9327937364578247,0.3967886473983526
fried,ExtraTrees,36691,4077,0.11416540546923593,0.17966593159273148,0.009717421606183052,0.01654999703168869,0.9185675978660583,0.4004368185997009
fried,LightGBM,36691,4077,0.09329327706639387,0.14794274184749864,0.008224211633205414,0.01165819726884365,0.931812584400177,0.39803142473101616
fried,LinearModel,36691,4077,0.23230689761215786,0.36772365872769164,0.008733034133911133,0.013137979432940483,0.8368898630142212,0.3926051575690508
fried,NeuralNetFastAI,36691,4077,0.09087941648632526,0.14309471057341944,0.007006453350186348,0.011658701114356518,0.9340201020240784,0.39844265952706337
fried,NeuralNetTorch,36691,4077,0.09062015936200447,0.14371295811724316,0.005893270019441843,0.011322909034788609,0.935982346534729,0.3980786856263876
fried,RandomForest,36691,4077,0.11485849171843765,0.1815631774778301,0.007981380447745323,0.014983251690864563,0.9180769920349121,0.40182841569185257
fried,XGBoost,36691,4077,0.0948820695883426,0.1507491332404351,0.007799208164215088,0.009235981851816177,0.9332842826843262,0.3977440632879734
gina,CatBoost,2837,316,0.060366631597288535,0.10271547625294185,0.010872664861381054,0.016725167632102966,0.9588607549667358,0.08087468147277832
gina,ExtraTrees,2837,316,0.09367099856129067,0.15987572465965838,0.012721691280603409,0.034823715686798096,0.9430379867553711,0.08191308937966824
gina,LightGBM,2837,316,0.06351655058855385,0.10955246937351258,0.010035122744739056,0.026357056573033333,0.9588607549667358,0.07931727729737759
gina,LinearModel,2837,316,0.22359100840223523,0.3620349197559649,0.040696751326322556,0.08414481580257416,0.8417721390724182,0.08310015872120857
gina,NeuralNetFastAI,2837,316,0.057619193703075236,0.10821365485768701,0.028700297698378563,0.05826520919799805,0.9746835231781006,0.08166038803756237
gina,NeuralNetTorch,2837,316,0.05771919947987278,0.11015793134339298,0.027176422998309135,0.050250373780727386,0.9651898741722107,0.08275239914655685
gina,RandomForest,2837,316,0.09075356189126284,0.158675381973506,0.008519583381712437,0.018065929412841797,0.9398733973503113,0.0834175068885088
gina,XGBoost,2837,316,0.06803886810310612,0.11993356504845612,0.01143579836934805,0.020854845643043518,0.9588607549667358,0.08152401447296143
hill-valley,CatBoost,1090,122,0.48479956467628915,0.6776386203458498,0.05071306973695755,0.08968126773834229,0.5491803288459778,0.057816483080387115
hill-valley,ExtraTrees,1090,122,0.46388120123389504,0.6563350571088352,0.04385879635810852,0.06133199483156204,0.6147540807723999,0.0560755617916584
hill-valley,LightGBM,1090,122,0.4525797273924018,0.6440182774041552,0.05172479897737503,0.05683065950870514,0.6065573692321777,0.05613800697028637
hill-valley,LinearModel,1090,122,0.14184376913860672,0.24105427675514918,0.04408000782132149,0.06199726089835167,0.9098360538482666,0.06013188511133194
hill-valley,NeuralNetFastAI,1090,122,0.21247287319613511,0.3477645005942938,0.12384361028671265,0.20891371369361877,0.8852459192276001,0.058309298008680344
hill-valley,NeuralNetTorch,1090,122,0.13658397079085163,0.22757188812899307,0.05097224563360214,0.07642962783575058,0.9098360538482666,0.05988949164748192
hill-valley,RandomForest,1090,122,0.4671533879907017,0.6595914654242132,0.04858328402042389,0.03371749445796013,0.6065573692321777,0.06004486419260502
hill-valley,XGBoost,1090,122,0.4740826381710266,0.6666234720058901,0.04364638775587082,0.032261576503515244,0.5819672346115112,0.060017505660653114
hiva_agnostic,CatBoost,3806,423,0.0655000881701236,0.13719567908084956,0.012852149084210396,0.017754700034856796,0.9645389914512634,0.08779840171337128
hiva_agnostic,ExtraTrees,3806,423,0.0676236203825212,0.14282186955712,0.017012368887662888,0.016534648835659027,0.9598108530044556,0.09163936413824558
hiva_agnostic,LightGBM,3806,423,0.06702990484992474,0.1414859669886861,0.012346575036644936,0.019231736660003662,0.9598108530044556,0.08892738074064255
hiva_agnostic,LinearModel,3806,423,0.0600633431224305,0.13189321619422292,0.011296531185507774,0.006329091731458902,0.9669030904769897,0.09041506983339787
hiva_agnostic,NeuralNetFastAI,3806,423,0.06112041432073376,0.13660573682905766,0.011408163234591484,0.018233908340334892,0.9669030904769897,0.0881751049309969
hiva_agnostic,NeuralNetTorch,3806,423,0.06273024775676227,0.14443671720483264,0.014787925407290459,0.013747625052928925,0.9669030904769897,0.08831988833844662
hiva_agnostic,RandomForest,3806,423,0.07077617788813867,0.1441223810027867,0.016673319041728973,0.018825588747859,0.9550827145576477,0.08885074406862259
hiva_agnostic,XGBoost,3806,423,0.061386756271359644,0.13304329010204322,0.011438461020588875,0.018594564869999886,0.9692671298980713,0.08809124492108822
houses,CatBoost,18576,2064,0.016847407660453267,0.030474583632271717,0.003906921483576298,0.005370995029807091,0.9893410801887512,0.2309531681239605
houses,ExtraTrees,18576,2064,0.015134563349612306,0.028144389519765407,0.0037569322157651186,0.005676816217601299,0.9898256063461304,0.2317518461495638
houses,LightGBM,18576,2064,0.018665972393968538,0.03298193788888103,0.00568508030846715,0.008303152397274971,0.9864341020584106,0.23270408250391483
houses,LinearModel,18576,2064,0.04410762353047502,0.07378478810389849,0.004803241230547428,0.008939011953771114,0.9670542478561401,0.24016515351831913
houses,NeuralNetFastAI,18576,2064,0.017974078999784853,0.03176772000754239,0.005759775638580322,0.006664796732366085,0.9869186282157898,0.22893265262246132
houses,NeuralNetTorch,18576,2064,0.01882706939502276,0.03269416623350221,0.004642792046070099,0.007405819371342659,0.9859496355056763,0.2332448735833168
houses,RandomForest,18576,2064,0.018849370664158163,0.032775394698902775,0.0038902931846678257,0.005959277506917715,0.9883720874786377,0.22889402881264687
houses,XGBoost,18576,2064,0.01883841347346956,0.03313154513669641,0.00406922772526741,0.0071948193944990635,0.9888566136360168,0.22292811796069145
ilpd,CatBoost,524,59,0.3622972867998534,0.5299970267705522,0.045624103397130966,0.08275854587554932,0.7118644118309021,0.04994658753275871
ilpd,ExtraTrees,524,59,0.3524519001018741,0.5094961277310082,0.06037210673093796,0.1196255162358284,0.7288135886192322,0.054257750511169434
ilpd,LightGBM,524,59,0.3572787176347019,0.5207915450544056,0.06754947453737259,0.15787501633167267,0.7288135886192322,0.053643710911273956
ilpd,LinearModel,524,59,0.3814342940967893,0.5414637604985681,0.0814695954322815,0.16206565499305725,0.6440678238868713,0.05413534864783287
ilpd,NeuralNetFastAI,524,59,0.3579923285181691,0.5071365508898359,0.06934662908315659,0.13360078632831573,0.6610169410705566,0.052388038486242294
ilpd,NeuralNetTorch,524,59,0.3720843229724758,0.5397510767853456,0.0759255588054657,0.17317457497119904,0.6610169410705566,0.052034175023436546
ilpd,RandomForest,524,59,0.3709769212421606,0.5371531068544684,0.05449352413415909,0.07871265709400177,0.694915235042572,0.050584545359015465
ilpd,XGBoost,524,59,0.3672577618608224,0.5254981476277804,0.055117420852184296,0.07985100150108337,0.694915235042572,0.05612381920218468
jasmine,CatBoost,2685,299,0.26627372606381416,0.4072038255053872,0.03369898349046707,0.0658639520406723,0.8193979859352112,0.0990896224975586
jasmine,ExtraTrees,2685,299,0.2734120932859397,0.41291772535082727,0.02265407145023346,0.03876269981265068,0.8160535097122192,0.07532757706940174
jasmine,LightGBM,2685,299,0.26164953295226295,0.4005086260532074,0.021055778488516808,0.03742567449808121,0.8160535097122192,0.07879083044826984
jasmine,LinearModel,2685,299,0.2887045461263997,0.44130427334551314,0.024336442351341248,0.04056507349014282,0.7993311285972595,0.07905314490199089
jasmine,NeuralNetFastAI,2685,299,0.28194179667693403,0.42670461600895354,0.02673806995153427,0.06057985499501228,0.8060200810432434,0.07784667983651161
jasmine,NeuralNetTorch,2685,299,0.28308411972319625,0.42910609728257465,0.03342233598232269,0.05768514797091484,0.8093645572662354,0.07757467776536942
jasmine,RandomForest,2685,299,0.26369634029857036,0.40199801400131563,0.03663937747478485,0.09080366045236588,0.8227424621582031,0.07801318913698196
jasmine,XGBoost,2685,299,0.25755943890711464,0.39798412468179517,0.022806648164987564,0.03865378722548485,0.8260869383811951,0.07898416370153427
jm1,CatBoost,9796,1089,0.2656360236797455,0.41886278561207074,0.009824478067457676,0.0219222791492939,0.8172635436058044,0.15716294571757317
jm1,ExtraTrees,9796,1089,0.263975748371132,0.4158183593455972,0.01398169994354248,0.030681710690259933,0.8264462947845459,0.16029778122901917
jm1,LightGBM,9796,1089,0.2644661385287372,0.4185055884099455,0.011280767619609833,0.022308876737952232,0.8236914873123169,0.15869190357625484
jm1,LinearModel,9796,1089,0.2816209182547667,0.4438292386900371,0.01568235456943512,0.02421044185757637,0.8154270052909851,0.16013243980705738
jm1,NeuralNetFastAI,9796,1089,0.2707513489331437,0.43153637472711837,0.020748481154441833,0.040445659309625626,0.8227731585502625,0.15860178880393505
jm1,NeuralNetTorch,9796,1089,0.2764212648248797,0.4360368000942133,0.018374521285295486,0.028768979012966156,0.8145087361335754,0.15741184540092945
jm1,RandomForest,9796,1089,0.2626489272359167,0.414636202644497,0.015681453049182892,0.013413753360509872,0.8227731585502625,0.16221225075423717
jm1,XGBoost,9796,1089,0.2643571137358238,0.41816050926977166,0.010572965256869793,0.023207664489746094,0.8163452744483948,0.16233020648360252
kc1,CatBoost,1898,211,0.1869872971598879,0.3131689640624541,0.027728158980607986,0.06285768747329712,0.8720378875732422,0.07107539102435112
kc1,ExtraTrees,1898,211,0.18632650995191652,0.3106081380692435,0.028834551572799683,0.042401399463415146,0.8767772316932678,0.06776481494307518
kc1,LightGBM,1898,211,0.1899127658863313,0.31517839846139084,0.016877271234989166,0.03912390395998955,0.8815165758132935,0.06988447159528732
kc1,LinearModel,1898,211,0.21180372465897618,0.34246649713647187,0.02950773760676384,0.03293709084391594,0.8530805706977844,0.06809706799685955
kc1,NeuralNetFastAI,1898,211,0.19727206284432156,0.32381840416171775,0.03374310955405235,0.06835992634296417,0.8625592589378357,0.06886327639222145
kc1,NeuralNetTorch,1898,211,0.20973835315798847,0.3364749849619889,0.0183350071310997,0.047369930893182755,0.8483412265777588,0.06907210499048233
kc1,RandomForest,1898,211,0.18557434824955768,0.30909357548064886,0.0262360330671072,0.045848820358514786,0.8862559199333191,0.06434247270226479
kc1,XGBoost,1898,211,0.19863393657254164,0.3277831077593351,0.019358079880475998,0.03194376826286316,0.8767772316932678,0.0632537454366684
kc2,CatBoost,469,53,0.2628811233897471,0.38574889250545824,0.07975871860980988,0.14235089719295502,0.7547169923782349,0.049218347296118736
kc2,ExtraTrees,469,53,0.2563452599853938,0.38268987428400814,0.06979009509086609,0.1162065640091896,0.7735849022865295,0.04716629348695278
kc2,LightGBM,469,53,0.21303894485667982,0.32223784681272366,0.07147829234600067,0.1660696119070053,0.8113207817077637,0.04947652295231819
