dataset,model,cal_size,test_size,Base-model_brier,Base-model_logloss,Base-model_kuiper,Base-model_ece-15,Base-model_accuracy,Base-model_time
fri_c0_500_5,CatBoost,450,50,0.2056945562362671,0.31191012263298035,0.0796312540769577,0.14349915087223053,0.8399999737739563,0
fri_c0_500_5,ExtraTrees,450,50,0.23484045267105103,0.36732563376426697,0.08060000091791153,0.13993330299854279,0.800000011920929,0
fri_c0_500_5,LightGBM,450,50,0.20158100128173828,0.30687403678894043,0.07387673109769821,0.1353309154510498,0.8600000143051147,0
fri_c0_500_5,LinearModel,450,50,0.28199443221092224,0.4224659204483032,0.037515923380851746,0.13279052078723907,0.7799999713897705,0
fri_c0_500_5,NeuralNetFastAI,450,50,0.20291970670223236,0.2953501343727112,0.08042591065168381,0.10563500225543976,0.8399999737739563,0
fri_c0_500_5,NeuralNetTorch,450,50,0.19030681252479553,0.28562965989112854,0.07044411450624466,0.10268255323171616,0.8600000143051147,0
fri_c0_500_5,RandomForest,450,50,0.24542684853076935,0.37198886275291443,0.060356155037879944,0.13727089762687683,0.7799999713897705,0
fri_c0_500_5,XGBoost,450,50,0.2286948710680008,0.35900411009788513,0.08290641009807587,0.11550132930278778,0.800000011920929,0
fri_c1_1000_50,CatBoost,900,100,0.11966537684202194,0.2056020200252533,0.019122354686260223,0.07470791786909103,0.8999999761581421,0
fri_c1_1000_50,ExtraTrees,900,100,0.17249466478824615,0.3160506784915924,0.08901156485080719,0.16274487972259521,0.9300000071525574,0
fri_c1_1000_50,LightGBM,900,100,0.13720424473285675,0.2163059264421463,0.02892402932047844,0.07664061337709427,0.8700000047683716,0
fri_c1_1000_50,LinearModel,900,100,0.4044315814971924,0.5869698524475098,0.04150655120611191,0.14706531167030334,0.6700000166893005,0
fri_c1_1000_50,NeuralNetFastAI,900,100,0.15874052047729492,0.2774573564529419,0.06443537771701813,0.10034236311912537,0.8999999761581421,0
fri_c1_1000_50,NeuralNetTorch,900,100,0.2370014190673828,0.38057032227516174,0.052828699350357056,0.11369426548480988,0.8399999737739563,0
fri_c1_1000_50,RandomForest,900,100,0.1714041829109192,0.3002256155014038,0.0543542318046093,0.1043495461344719,0.9100000262260437,0
fri_c1_1000_50,XGBoost,900,100,0.12321703135967255,0.2043863832950592,0.02920876070857048,0.0818028599023819,0.8999999761581421,0
fri_c2_1000_25,CatBoost,900,100,0.12393080443143845,0.21211513876914978,0.030721371993422508,0.06911898404359818,0.9200000166893005,0
fri_c2_1000_25,ExtraTrees,900,100,0.16439977288246155,0.2930469214916229,0.061366669833660126,0.13356666266918182,0.8799999952316284,0
fri_c2_1000_25,LightGBM,900,100,0.14292916655540466,0.24675625562667847,0.02825244888663292,0.07286684215068817,0.8899999856948853,0
fri_c2_1000_25,LinearModel,900,100,0.3526608347892761,0.5213263630867004,0.04196496307849884,0.10181476920843124,0.699999988079071,0
fri_c2_1000_25,NeuralNetFastAI,900,100,0.1340666562318802,0.23080138862133026,0.032861821353435516,0.07228229939937592,0.8899999856948853,0
fri_c2_1000_25,NeuralNetTorch,900,100,0.1375216543674469,0.2340323030948639,0.03132934123277664,0.08543755114078522,0.8999999761581421,0
fri_c2_1000_25,RandomForest,900,100,0.1629416048526764,0.2938575744628906,0.05467364937067032,0.09132387489080429,0.8899999856948853,0
fri_c2_1000_25,XGBoost,900,100,0.14190009236335754,0.24853333830833435,0.031728457659482956,0.05664804205298424,0.8899999856948853,0
fri_c2_500_50,CatBoost,450,50,0.19074417650699615,0.2987031042575836,0.05578567087650299,0.1536278873682022,0.8399999737739563,0
fri_c2_500_50,ExtraTrees,450,50,0.2170802503824234,0.35569918155670166,0.05321076512336731,0.11161529272794724,0.8199999928474426,0
fri_c2_500_50,LightGBM,450,50,0.18240360915660858,0.2784551680088043,0.054762713611125946,0.1167319267988205,0.8799999952316284,0
fri_c2_500_50,LinearModel,450,50,0.3950360417366028,0.5733038187026978,0.09131356328725815,0.18297219276428223,0.699999988079071,0
fri_c2_500_50,NeuralNetFastAI,450,50,0.21199391782283783,0.36688828468322754,0.07209078967571259,0.16544464230537415,0.8799999952316284,0
fri_c2_500_50,NeuralNetTorch,450,50,0.2707478106021881,0.4452670216560364,0.06611987203359604,0.16374142467975616,0.800000011920929,0
fri_c2_500_50,RandomForest,450,50,0.22049419581890106,0.34878188371658325,0.04573516920208931,0.09449677914381027,0.8199999928474426,0
fri_c2_500_50,XGBoost,450,50,0.23203861713409424,0.35536816716194153,0.05780978500843048,0.1292334347963333,0.8399999737739563,0
fri_c3_1000_10,CatBoost,900,100,0.10662617534399033,0.18283692002296448,0.03271675854921341,0.06043490767478943,0.9300000071525574,0
fri_c3_1000_10,ExtraTrees,900,100,0.11381956189870834,0.2101462334394455,0.04776666313409805,0.09860001504421234,0.949999988079071,0
fri_c3_1000_10,LightGBM,900,100,0.1123771220445633,0.18694739043712616,0.024462025612592697,0.07156254351139069,0.9200000166893005,0
fri_c3_1000_10,LinearModel,900,100,0.3798840641975403,0.5596982836723328,0.04116232693195343,0.12101902812719345,0.7200000286102295,0
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08659205585718155,0.14750967919826508,0.041921377182006836,0.056065529584884644,0.9399999976158142,0
fri_c3_1000_10,NeuralNetTorch,900,100,0.09750006347894669,0.1744883507490158,0.03900466114282608,0.0792267769575119,0.949999988079071,0
fri_c3_1000_10,RandomForest,900,100,0.12821045517921448,0.22897547483444214,0.04106668382883072,0.10190004110336304,0.9399999976158142,0
fri_c3_1000_10,XGBoost,900,100,0.09840192645788193,0.17740479111671448,0.02807687781751156,0.060016218572854996,0.9399999976158142,0
fri_c3_1000_25,CatBoost,900,100,0.10927875339984894,0.1680024117231369,0.0298018716275692,0.05962269380688667,0.9100000262260437,0
fri_c3_1000_25,ExtraTrees,900,100,0.14073364436626434,0.2695208787918091,0.0738692581653595,0.16293473541736603,0.9200000166893005,0
fri_c3_1000_25,LightGBM,900,100,0.08075696229934692,0.13654710352420807,0.021592935547232628,0.06349826604127884,0.9599999785423279,0
fri_c3_1000_25,LinearModel,900,100,0.4352189600467682,0.6170141100883484,0.05751033127307892,0.10768912732601166,0.6499999761581421,0
fri_c3_1000_25,NeuralNetFastAI,900,100,0.09444215148687363,0.17907840013504028,0.04462176188826561,0.08036316186189651,0.9599999785423279,0
fri_c3_1000_25,NeuralNetTorch,900,100,0.12625765800476074,0.24092769622802734,0.0752490982413292,0.1325634866952896,0.9399999976158142,0
fri_c3_1000_25,RandomForest,900,100,0.1412973403930664,0.2487126737833023,0.04266666620969772,0.10380002111196518,0.9100000262260437,0
fri_c3_1000_25,XGBoost,900,100,0.09905634075403214,0.1646362692117691,0.02450445480644703,0.06908812373876572,0.9300000071525574,0
fri_c3_500_10,CatBoost,450,50,0.19917666912078857,0.32269394397735596,0.055555038154125214,0.11119427531957626,0.8600000143051147,0
fri_c3_500_10,ExtraTrees,450,50,0.22404636442661285,0.36213400959968567,0.049724090844392776,0.11381120979785919,0.8600000143051147,0
fri_c3_500_10,LightGBM,450,50,0.24268360435962677,0.3851335644721985,0.06964189559221268,0.13171884417533875,0.800000011920929,0
fri_c3_500_10,LinearModel,450,50,0.3921896815299988,0.5768699049949646,0.07388864457607269,0.19347457587718964,0.7400000095367432,0
fri_c3_500_10,NeuralNetFastAI,450,50,0.20604896545410156,0.31927689909935,0.037270937114953995,0.12178181111812592,0.8399999737739563,0
fri_c3_500_10,NeuralNetTorch,450,50,0.18244074285030365,0.30350014567375183,0.06858931481838226,0.14079469442367554,0.8999999761581421,0
fri_c3_500_10,RandomForest,450,50,0.21711377799510956,0.35350000858306885,0.04866665601730347,0.1669333279132843,0.8399999737739563,0
fri_c3_500_10,XGBoost,450,50,0.20168985426425934,0.3351418375968933,0.05625859275460243,0.11347789317369461,0.8600000143051147,0
fri_c3_500_50,CatBoost,450,50,0.21060515940189362,0.3340235948562622,0.06643061339855194,0.17531025409698486,0.8399999737739563,0
fri_c3_500_50,ExtraTrees,450,50,0.2700275480747223,0.44026705622673035,0.12020000070333481,0.18280000984668732,0.8199999928474426,0
fri_c3_500_50,LightGBM,450,50,0.1857319325208664,0.3167966902256012,0.03674928843975067,0.12374699860811234,0.8799999952316284,0
fri_c3_500_50,LinearModel,450,50,0.4890921413898468,0.6814046502113342,0.1749757081270218,0.2713247239589691,0.5600000023841858,0
fri_c3_500_50,NeuralNetFastAI,450,50,0.43673354387283325,0.6237796545028687,0.1014447808265686,0.18678046762943268,0.6800000071525574,0
fri_c3_500_50,NeuralNetTorch,450,50,0.41982102394104004,0.6190402507781982,0.15407755970954895,0.19029000401496887,0.6800000071525574,0
fri_c3_500_50,RandomForest,450,50,0.20943333208560944,0.3491431474685669,0.06609535217285156,0.148319810628891,0.8600000143051147,0
fri_c3_500_50,XGBoost,450,50,0.1725200116634369,0.2995249032974243,0.04303300380706787,0.13091641664505005,0.8799999952316284,0
fri_c4_500_100,CatBoost,450,50,0.1671958863735199,0.25052309036254883,0.05939648300409317,0.1301119029521942,0.8999999761581421,0
fri_c4_500_100,ExtraTrees,450,50,0.21325819194316864,0.3684382736682892,0.10829298198223114,0.18837618827819824,0.8399999737739563,0
fri_c4_500_100,LightGBM,450,50,0.15445370972156525,0.24631400406360626,0.052950769662857056,0.11747007071971893,0.8999999761581421,0
fri_c4_500_100,LinearModel,450,50,0.5260852575302124,0.7897243499755859,0.12971465289592743,0.2646631896495819,0.6000000238418579,0
fri_c4_500_100,NeuralNetFastAI,450,50,0.440130352973938,0.6293999552726746,0.06944632530212402,0.16857554018497467,0.5799999833106995,0
fri_c4_500_100,NeuralNetTorch,450,50,0.4469185173511505,0.6416863799095154,0.10372491180896759,0.2647528052330017,0.7200000286102295,0
fri_c4_500_100,RandomForest,450,50,0.18859222531318665,0.32136404514312744,0.0642911046743393,0.19242939352989197,0.8799999952316284,0
fri_c4_500_100,XGBoost,450,50,0.15211664140224457,0.2457450032234192,0.05662304162979126,0.10518023371696472,0.8799999952316284,0
fried,CatBoost,36691,4077,0.09311950951814651,0.1504487693309784,0.011675369925796986,0.017119526863098145,0.9308314919471741,0
fried,ExtraTrees,36691,4077,0.12349602580070496,0.20921540260314941,0.031247660517692566,0.05466606095433235,0.9200392365455627,0
fried,LightGBM,36691,4077,0.09329131990671158,0.1483192890882492,0.007650341372936964,0.01559413131326437,0.9293597936630249,0
fried,LinearModel,36691,4077,0.23291543126106262,0.3783731162548065,0.010267024859786034,0.025493809953331947,0.8400784730911255,0
fried,NeuralNetFastAI,36691,4077,0.09090932458639145,0.14447245001792908,0.00747811421751976,0.011245380155742168,0.9347559213638306,0
fried,NeuralNetTorch,36691,4077,0.09120604395866394,0.1471148282289505,0.010068242438137531,0.01860734447836876,0.9354918003082275,0
fried,RandomForest,36691,4077,0.11949638277292252,0.19871193170547485,0.02131311222910881,0.039807625114917755,0.9151336550712585,0
fried,XGBoost,36691,4077,0.09463369101285934,0.1515468955039978,0.008643129840493202,0.014433867298066616,0.9335295557975769,0
gina,CatBoost,2837,316,0.06039077416062355,0.10328670591115952,0.009508769027888775,0.02933563105762005,0.9620253443717957,0
gina,ExtraTrees,2837,316,0.13160738348960876,0.2530834674835205,0.07163503766059875,0.12996837496757507,0.9430379867553711,0
gina,LightGBM,2837,316,0.06365526467561722,0.11214316636323929,0.010690364986658096,0.026845600455999374,0.9588607549667358,0
gina,LinearModel,2837,316,0.24193817377090454,0.4911293685436249,0.06306829303503036,0.107449971139431,0.8481012582778931,0
gina,NeuralNetFastAI,2837,316,0.04789073392748833,0.08735032379627228,0.014355099759995937,0.027247389778494835,0.9683544039726257,0
gina,NeuralNetTorch,2837,316,0.04642261937260628,0.07883462309837341,0.010623782873153687,0.030298791825771332,0.9778481125831604,0
gina,RandomForest,2837,316,0.124518983066082,0.2417398989200592,0.0625738650560379,0.11997891217470169,0.9430379867553711,0
gina,XGBoost,2837,316,0.06833910197019577,0.11752443760633469,0.010350905358791351,0.02477221004664898,0.9556962251663208,0
hill-valley,CatBoost,1090,122,0.47621244192123413,0.6686665415763855,0.05358843505382538,0.09101859480142593,0.5819672346115112,0
hill-valley,ExtraTrees,1090,122,0.45394957065582275,0.6438865065574646,0.039644792675971985,0.05833333358168602,0.5819672346115112,0
hill-valley,LightGBM,1090,122,0.4460849165916443,0.6363195180892944,0.042454153299331665,0.10666479915380478,0.6065573692321777,0
hill-valley,LinearModel,1090,122,0.15047214925289154,0.3105275332927704,0.07154551148414612,0.09884898364543915,0.9098360538482666,0
hill-valley,NeuralNetFastAI,1090,122,0.32329607009887695,0.48477405309677124,0.16609834134578705,0.15290433168411255,0.9098360538482666,0
hill-valley,NeuralNetTorch,1090,122,0.21825696527957916,0.3753921091556549,0.11449863016605377,0.19715674221515656,0.9098360538482666,0
hill-valley,RandomForest,1090,122,0.46475648880004883,0.6592321395874023,0.04669399559497833,0.13571037352085114,0.631147563457489,0
hill-valley,XGBoost,1090,122,0.4735410511493683,0.6660373210906982,0.03386697545647621,0.06029769405722618,0.5983606576919556,0
hiva_agnostic,CatBoost,3806,423,0.06059906259179115,0.13341374695301056,0.012008893303573132,0.021520810201764107,0.9669030904769897,0
hiva_agnostic,ExtraTrees,3806,423,0.06204427406191826,0.13879705965518951,0.013147823512554169,0.015545197762548923,0.9669030904769897,0
hiva_agnostic,LightGBM,3806,423,0.06257491558790207,0.1387755274772644,0.012164231389760971,0.020390965044498444,0.9669030904769897,0
hiva_agnostic,LinearModel,3806,423,0.07945580780506134,0.2994909882545471,0.026534803211688995,0.04915916919708252,0.9503546357154846,0
hiva_agnostic,NeuralNetFastAI,3806,423,0.07393906265497208,0.1683526188135147,0.02090911567211151,0.03606202080845833,0.9503546357154846,0
hiva_agnostic,NeuralNetTorch,3806,423,0.07236792147159576,0.1635359674692154,0.022954296320676804,0.03844251483678818,0.9550827145576477,0
hiva_agnostic,RandomForest,3806,423,0.06197940558195114,0.13499705493450165,0.011687015183269978,0.015519645065069199,0.9669030904769897,0
hiva_agnostic,XGBoost,3806,423,0.060281362384557724,0.13362906873226166,0.013201190158724785,0.0218746867030859,0.9692671298980713,0
houses,CatBoost,18576,2064,0.01616392284631729,0.028762169182300568,0.0026954819913953543,0.006632207427173853,0.9903100728988647,0
houses,ExtraTrees,18576,2064,0.01661154255270958,0.031005196273326874,0.005876940209418535,0.009499575942754745,0.9898256063461304,0
houses,LightGBM,18576,2064,0.017796693369746208,0.03125721588730812,0.0037904190830886364,0.005603843834251165,0.9864341020584106,0
houses,LinearModel,18576,2064,0.04676327854394913,0.08327876031398773,0.0072746179066598415,0.01950041763484478,0.9685077667236328,0
houses,NeuralNetFastAI,18576,2064,0.017951935529708862,0.032073043286800385,0.004913652781397104,0.007187952753156424,0.9864341020584106,0
houses,NeuralNetTorch,18576,2064,0.019374430179595947,0.03486119583249092,0.005825459025800228,0.011961947195231915,0.9874030947685242,0
houses,RandomForest,18576,2064,0.019583657383918762,0.03523969650268555,0.005177374463528395,0.009080179035663605,0.9883720874786377,0
houses,XGBoost,18576,2064,0.017643289640545845,0.031136874109506607,0.003440246917307377,0.007219544146209955,0.9893410801887512,0
ilpd,CatBoost,524,59,0.3685544729232788,0.5395423173904419,0.04912903904914856,0.10127285122871399,0.7118644118309021,0
ilpd,ExtraTrees,524,59,0.35434097051620483,0.5129517912864685,0.04496903717517853,0.12087900936603546,0.7288135886192322,0
ilpd,LightGBM,524,59,0.3623924255371094,0.5285248160362244,0.07332943379878998,0.1884550005197525,0.7288135886192322,0
ilpd,LinearModel,524,59,0.40904778242111206,0.7569425106048584,0.08190089464187622,0.17443731427192688,0.6440678238868713,0
ilpd,NeuralNetFastAI,524,59,0.35691961646080017,0.508385419845581,0.07583096623420715,0.13422545790672302,0.6440678238868713,0
ilpd,NeuralNetTorch,524,59,0.39679092168807983,0.5724121928215027,0.0813387855887413,0.18954913318157196,0.6440678238868713,0
ilpd,RandomForest,524,59,0.3667857050895691,0.5293005704879761,0.046211183071136475,0.101355642080307,0.694915235042572,0
ilpd,XGBoost,524,59,0.37639278173446655,0.5428950786590576,0.06995977461338043,0.1405317336320877,0.7288135886192322,0
jasmine,CatBoost,2685,299,0.26466885209083557,0.40489527583122253,0.02667766809463501,0.0712476596236229,0.8060200810432434,0
jasmine,ExtraTrees,2685,299,0.27281293272972107,0.40976494550704956,0.02603120729327202,0.050122637301683426,0.8160535097122192,0
jasmine,LightGBM,2685,299,0.259049654006958,0.39953190088272095,0.0257730633020401,0.07954706996679306,0.8127090334892273,0
jasmine,LinearModel,2685,299,0.3019266724586487,0.4678698778152466,0.04693090170621872,0.07514969259500504,0.7926421165466309,0
jasmine,NeuralNetFastAI,2685,299,0.28278642892837524,0.42642417550086975,0.024335287511348724,0.0484364777803421,0.8060200810432434,0
jasmine,NeuralNetTorch,2685,299,0.28444531559944153,0.4292430579662323,0.03683087229728699,0.06851644068956375,0.7993311285972595,0
jasmine,RandomForest,2685,299,0.2631050944328308,0.3972218632698059,0.03210701793432236,0.059743598103523254,0.8260869383811951,0
jasmine,XGBoost,2685,299,0.2577003240585327,0.395883172750473,0.019188299775123596,0.0515337772667408,0.8260869383811951,0
jm1,CatBoost,9796,1089,0.2645623981952667,0.4176679849624634,0.01646152324974537,0.02502148039638996,0.8163452744483948,0
jm1,ExtraTrees,9796,1089,0.2618516981601715,0.4116441309452057,0.014016101136803627,0.024113422259688377,0.8172635436058044,0
jm1,LightGBM,9796,1089,0.26429012417793274,0.4182400107383728,0.015123050659894943,0.022890467196702957,0.8200183510780334,0
jm1,LinearModel,9796,1089,0.27983027696609497,0.4418376088142395,0.01307041198015213,0.030288510024547577,0.8163452744483948,0
jm1,NeuralNetFastAI,9796,1089,0.2690669894218445,0.42966052889823914,0.018336620181798935,0.03403553366661072,0.8236914873123169,0
jm1,NeuralNetTorch,9796,1089,0.27546223998069763,0.4345244765281677,0.01768524758517742,0.0386604405939579,0.8154270052909851,0
jm1,RandomForest,9796,1089,0.2627636790275574,0.4142068326473236,0.015426822006702423,0.021835023537278175,0.8227731585502625,0
jm1,XGBoost,9796,1089,0.2641843855381012,0.4171648323535919,0.013326650485396385,0.03189607709646225,0.8200183510780334,0
kc1,CatBoost,1898,211,0.17942413687705994,0.30283114314079285,0.015644963830709457,0.04870264232158661,0.8720378875732422,0
kc1,ExtraTrees,1898,211,0.18568767607212067,0.31808385252952576,0.03348151594400406,0.058840036392211914,0.8720378875732422,0
kc1,LightGBM,1898,211,0.1903483271598816,0.3154086470603943,0.01439381018280983,0.03364906460046768,0.8767772316932678,0
kc1,LinearModel,1898,211,0.2115781158208847,0.3432019054889679,0.0290568508207798,0.0597180500626564,0.8530805706977844,0
kc1,NeuralNetFastAI,1898,211,0.18935640156269073,0.31529733538627625,0.02867460623383522,0.056470826268196106,0.8720378875732422,0
kc1,NeuralNetTorch,1898,211,0.21177014708518982,0.33794111013412476,0.019942088052630424,0.04937473684549332,0.8483412265777588,0
kc1,RandomForest,1898,211,0.18570180237293243,0.3175516724586487,0.02915182337164879,0.05298348143696785,0.8672986030578613,0
kc1,XGBoost,1898,211,0.20010527968406677,0.33165836334228516,0.01906535029411316,0.04742288962006569,0.8767772316932678,0
kc2,CatBoost,469,53,0.2470434308052063,0.3722873330116272,0.07577952742576599,0.14728210866451263,0.7735849022865295,0
kc2,ExtraTrees,469,53,0.2757713496685028,0.4310950040817261,0.08438830077648163,0.13738052546977997,0.7924528121948242,0
kc2,LightGBM,469,53,0.2275877147912979,0.3489367961883545,0.08285609632730484,0.16892366111278534,0.7924528121948242,0
kc2,LinearModel,469,53,0.25170233845710754,0.37819868326187134,0.07687803357839584,0.15778815746307373,0.8113207817077637,0
kc2,NeuralNetFastAI,469,53,0.250223845243454,0.3732839524745941,0.07200883328914642,0.13305899500846863,0.7924528121948242,0
kc2,NeuralNetTorch,469,53,0.2577062249183655,0.3903810977935791,0.07206841558218002,0.11653729528188705,0.7735849022865295,0
kc2,RandomForest,469,53,0.2368621826171875,0.3485594689846039,0.06743228435516357,0.12578779458999634,0.7735849022865295,0
kc2,XGBoost,469,53,0.23635433614253998,0.3629533052444458,0.07056288421154022,0.15538987517356873,0.7924528121948242,0
kdd_el_nino-small,CatBoost,703,79,0.10226581990718842,0.15002749860286713,0.03637691214680672,0.07262236624956131,0.9240506291389465,0
kdd_el_nino-small,ExtraTrees,703,79,0.09848073869943619,0.1578482687473297,0.022700421512126923,0.07320676743984222,0.9367088675498962,0
kdd_el_nino-small,LightGBM,703,79,0.10507722198963165,0.16242805123329163,0.03501591086387634,0.07914749532938004,0.9240506291389465,0
kdd_el_nino-small,LinearModel,703,79,0.10221154242753983,0.15432164072990417,0.03059190697968006,0.07665709406137466,0.9113923907279968,0
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09817162156105042,0.18607592582702637,0.021271903067827225,0.05347096174955368,0.949367105960846,0
kdd_el_nino-small,NeuralNetTorch,703,79,0.12256540358066559,0.19922825694084167,0.0341416597366333,0.07971709966659546,0.9113923907279968,0
kdd_el_nino-small,RandomForest,703,79,0.0942959189414978,0.15001985430717468,0.021054856479167938,0.06295359134674072,0.9367088675498962,0
kdd_el_nino-small,XGBoost,703,79,0.10581447184085846,0.1721276342868805,0.033537182956933975,0.06449142098426819,0.9367088675498962,0
kdd_internet_usage,CatBoost,9097,1011,0.15005716681480408,0.2373364418745041,0.011002955958247185,0.02439137175679207,0.9010880589485168,0
kdd_internet_usage,ExtraTrees,9097,1011,0.16016580164432526,0.2529906630516052,0.015688065439462662,0.026070894673466682,0.8832838535308838,0
kdd_internet_usage,LightGBM,9097,1011,0.14974606037139893,0.23588599264621735,0.012535713613033295,0.022457323968410492,0.8941642045974731,0
kdd_internet_usage,LinearModel,9097,1011,0.16927139461040497,0.27698802947998047,0.01535903662443161,0.026031898334622383,0.8793274164199829,0
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.1527772694826126,0.23552179336547852,0.01949870027601719,0.02338777482509613,0.8872403502464294,0
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15127147734165192,0.23681360483169556,0.01610511913895607,0.03549371659755707,0.8902077078819275,0
kdd_internet_usage,RandomForest,9097,1011,0.15994960069656372,0.251725971698761,0.01563159003853798,0.032956965267658234,0.888229489326477,0
kdd_internet_usage,XGBoost,9097,1011,0.149137943983078,0.2366359680891037,0.010031826794147491,0.024292735382914543,0.8981207013130188,0
kick,CatBoost,65684,7299,0.161301851272583,0.2845801115036011,0.005635809153318405,0.008746405132114887,0.9034114480018616,0
kick,ExtraTrees,65684,7299,0.16951949894428253,0.2980327904224396,0.0047067152336239815,0.013130906969308853,0.8980682492256165,0
kick,LightGBM,65684,7299,0.16463281214237213,0.29125919938087463,0.004590262658894062,0.00912875309586525,0.9020413756370544,0
kick,LinearModel,65684,7299,0.17131850123405457,0.30186575651168823,0.006702534854412079,0.012455728836357594,0.897794246673584,0
kick,NeuralNetFastAI,65684,7299,0.16363951563835144,0.28853610157966614,0.003682464361190796,0.008523866534233093,0.9023153781890869,0
kick,NeuralNetTorch,65684,7299,0.16369998455047607,0.28907716274261475,0.005448043346405029,0.007247771602123976,0.9028633832931519,0
kick,RandomForest,65684,7299,0.170894056558609,0.2997339963912964,0.010823583230376244,0.017481502145528793,0.9003973007202148,0
kick,XGBoost,65684,7299,0.1617639809846878,0.2857837975025177,0.003213603049516678,0.005975059233605862,0.903685450553894,0
kin8nm,CatBoost,7372,820,0.14607077836990356,0.2343374788761139,0.01679861545562744,0.040158964693546295,0.8939024209976196,0
kin8nm,ExtraTrees,7372,820,0.22864924371242523,0.3698104918003082,0.050353653728961945,0.08473581075668335,0.8500000238418579,0
kin8nm,LightGBM,7372,820,0.1525135189294815,0.24392983317375183,0.016097594052553177,0.03806791454553604,0.8902438879013062,0
kin8nm,LinearModel,7372,820,0.35617321729660034,0.534162700176239,0.022972024977207184,0.037303175777196884,0.7292683124542236,0
kin8nm,NeuralNetFastAI,7372,820,0.12873756885528564,0.2039433717727661,0.01534939557313919,0.03200395032763481,0.9036585092544556,0
kin8nm,NeuralNetTorch,7372,820,0.12797227501869202,0.20422668755054474,0.016620784997940063,0.038860734552145004,0.9134146571159363,0
kin8nm,RandomForest,7372,820,0.23024757206439972,0.3760282099246979,0.051829271018505096,0.08767074346542358,0.8487805128097534,0
kin8nm,XGBoost,7372,820,0.177837535738945,0.29057151079177856,0.028136856853961945,0.04634099453687668,0.8817073106765747,0
madeline,CatBoost,2826,314,0.192961186170578,0.3276903033256531,0.021873285993933678,0.05215776339173317,0.8694267272949219,0
madeline,ExtraTrees,2826,314,0.26065337657928467,0.42640694975852966,0.07121021300554276,0.1318683624267578,0.8471337556838989,0
madeline,LightGBM,2826,314,0.2129213660955429,0.3564056158065796,0.024374572560191154,0.043759819120168686,0.8662420511245728,0
madeline,LinearModel,2826,314,0.504813015460968,0.7026529908180237,0.06124049052596092,0.10978388041257858,0.5891719460487366,0
madeline,NeuralNetFastAI,2826,314,0.3770580291748047,0.5605228543281555,0.031631335616111755,0.08906001597642899,0.7165604829788208,0
madeline,NeuralNetTorch,2826,314,0.3445839583873749,0.5155074000358582,0.025728091597557068,0.0622621513903141,0.7484076619148254,0
madeline,RandomForest,2826,314,0.2511337697505951,0.4095713198184967,0.052728213369846344,0.09573246538639069,0.8503184914588928,0
madeline,XGBoost,2826,314,0.21696783602237701,0.3606693744659424,0.02236436866223812,0.04284987598657608,0.8662420511245728,0
madelon,CatBoost,2340,260,0.18852853775024414,0.3177089989185333,0.025267016142606735,0.057432886213064194,0.8692307472229004,0
madelon,ExtraTrees,2340,260,0.2860080301761627,0.46094584465026855,0.1049358919262886,0.19720511138439178,0.8730769157409668,0
madelon,LightGBM,2340,260,0.19156774878501892,0.3274292051792145,0.04792741686105728,0.09442317485809326,0.8884615302085876,0
madelon,LinearModel,2340,260,0.5469619631767273,0.797854483127594,0.08547091484069824,0.17839209735393524,0.5884615182876587,0
madelon,NeuralNetFastAI,2340,260,0.3757258951663971,0.5597591400146484,0.05387692153453827,0.10149622708559036,0.7230769395828247,0
madelon,NeuralNetTorch,2340,260,0.42821359634399414,0.7007436752319336,0.08025726675987244,0.14116613566875458,0.6846153736114502,0
madelon,RandomForest,2340,260,0.2635481059551239,0.4323151409626007,0.08424485474824905,0.15525949001312256,0.8500000238418579,0
madelon,XGBoost,2340,260,0.20732110738754272,0.3496403992176056,0.04721621796488762,0.08459106832742691,0.8807692527770996,0
mammography,CatBoost,10064,1119,0.02096562273800373,0.04916342347860336,0.004134370479732752,0.007257064804434776,0.9883824586868286,0
mammography,ExtraTrees,10064,1119,0.025965936481952667,0.056753553450107574,0.005980438552796841,0.009854394942522049,0.9865951538085938,0
mammography,LightGBM,10064,1119,0.022658227011561394,0.04996215179562569,0.004668629728257656,0.009330450557172298,0.9874888062477112,0
mammography,LinearModel,10064,1119,0.030307576060295105,0.07835406064987183,0.0072656236588954926,0.00960515346378088,0.9803395867347717,0
mammography,NeuralNetFastAI,10064,1119,0.024440523236989975,0.05663749575614929,0.004972126800566912,0.010461999103426933,0.9848078489303589,0
mammography,NeuralNetTorch,10064,1119,0.02530626393854618,0.05610043928027153,0.0032041016966104507,0.011194710619747639,0.9857015013694763,0
mammography,RandomForest,10064,1119,0.026524655520915985,0.056670915335416794,0.005839422345161438,0.0066821700893342495,0.9874888062477112,0
mammography,XGBoost,10064,1119,0.021945325657725334,0.049790043383836746,0.0041058678179979324,0.005601434037089348,0.9883824586868286,0
mc1,CatBoost,8519,947,0.008867785334587097,0.017261354252696037,0.0027015809901058674,0.004055339377373457,0.9947201609611511,0
mc1,ExtraTrees,8519,947,0.0085509167984128,0.018865026533603668,0.002811325015500188,0.004258810076862574,0.9947201609611511,0
mc1,LightGBM,8519,947,0.007045783568173647,0.014214656315743923,0.0021729101426899433,0.002183706732466817,0.9947201609611511,0
