dataset,model,cal_size,test_size,Beta_brier,Beta_logloss,Beta_kuiper,Beta_ece-15,Beta_accuracy,Beta_time
Titanic,RandomForest,1980,221,0.25605219124815576,0.41559037006047667,0.06640785932540894,0.049933042377233505,0.8325791954994202,0.004017505794763565
Titanic,XGBoost,1980,221,0.2531610290883273,0.40849462807142817,0.06594213843345642,0.05222542583942413,0.8325791954994202,0.003986608237028122
ada,CatBoost,3732,415,0.17006053875317256,0.2671531848128153,0.01341271959245205,0.03400903567671776,0.8867470026016235,0.005367565900087357
ada,ExtraTrees,3732,415,0.19542928318871589,0.3085140390732154,0.02089088037610054,0.048371218144893646,0.8602409362792969,0.004812445491552353
ada,LightGBM,3732,415,0.1714875490733657,0.2734608887478296,0.015570173040032387,0.048054732382297516,0.8819277286529541,0.005796603858470917
ada,LinearModel,3732,415,0.19759605186034626,0.31150113556923836,0.01650579646229744,0.039140380918979645,0.8602409362792969,0.0053392574191093445
ada,NeuralNetFastAI,3732,415,0.1865056371172002,0.2962438937953624,0.017840949818491936,0.03100774809718132,0.87469881772995,0.005294889211654663
ada,NeuralNetTorch,3732,415,0.18491567986045765,0.2887769128200548,0.014585979282855988,0.03292571380734444,0.8722891807556152,0.005416583269834518
ada,RandomForest,3732,415,0.18133899083201474,0.28749386206047445,0.011698618531227112,0.03886335715651512,0.8771084547042847,0.00552000105381012
ada,XGBoost,3732,415,0.16969095975421072,0.2681132223636934,0.010161565616726875,0.031222887337207794,0.8795180916786194,0.0053999461233615875
adult,CatBoost,43957,4885,0.17123358723312604,0.2706792160992914,0.005314953159540892,0.010590512305498123,0.8771750330924988,0.031467191874980927
adult,ExtraTrees,43957,4885,0.1902091057918144,0.30130308515113813,0.008194945752620697,0.01495861541479826,0.8628454208374023,0.03202146291732788
adult,LightGBM,43957,4885,0.17077626330328963,0.26893594506211266,0.006041128188371658,0.012056691572070122,0.8769702911376953,0.029627114534378052
adult,LinearModel,43957,4885,0.20326761825901332,0.31852237574436687,0.007867690175771713,0.011930356733500957,0.8540430068969727,0.03041655197739601
adult,NeuralNetFastAI,43957,4885,0.18923187891609708,0.29947446687027607,0.008277572691440582,0.009579353965818882,0.863459587097168,0.030367113649845123
adult,NeuralNetTorch,43957,4885,0.19131568238454152,0.30107579048883554,0.007465346250683069,0.011137113906443119,0.8626407384872437,0.028840534389019012
adult,RandomForest,43957,4885,0.18721758259252397,0.2939303573422139,0.008753672242164612,0.0138540742918849,0.8622313141822815,0.031917743384838104
adult,XGBoost,43957,4885,0.17014914392561734,0.26798412578850844,0.00586316641420126,0.011670288629829884,0.8765609264373779,0.029444657266139984
ailerons,CatBoost,12375,1375,0.15975804559597398,0.26026785955298853,0.012605872005224228,0.02492632158100605,0.890181839466095,0.010510090738534927
ailerons,ExtraTrees,12375,1375,0.16838999703829685,0.2754248100563686,0.008167780935764313,0.020797578617930412,0.8807272911071777,0.011279784142971039
ailerons,LightGBM,12375,1375,0.15868383104255585,0.25801764161011814,0.010314781218767166,0.020500393584370613,0.8909090757369995,0.011024463921785355
ailerons,LinearModel,12375,1375,0.1700004983852098,0.2760235274424956,0.010281568393111229,0.02180146425962448,0.8799999952316284,0.009974166750907898
ailerons,NeuralNetFastAI,12375,1375,0.16664529835142944,0.2701882146960682,0.009578265249729156,0.023252500221133232,0.8821818232536316,0.01107078418135643
ailerons,NeuralNetTorch,12375,1375,0.16475571884046283,0.2676762818476885,0.00891127623617649,0.02206120640039444,0.8829091191291809,0.010392066091299057
ailerons,RandomForest,12375,1375,0.16352750307141986,0.2777587843661657,0.00908514205366373,0.027261564508080482,0.8814545273780823,0.013166248798370361
ailerons,XGBoost,12375,1375,0.15922572068928678,0.2585479513301582,0.009065842255949974,0.02242172695696354,0.8872727155685425,0.01149454340338707
arcene,CatBoost,90,10,0.4283424911449357,1.0057801461373925,0.15086068212985992,0.277048259973526,0.699999988079071,0.004308182746171951
arcene,ExtraTrees,90,10,0.27048300712578294,0.48067783763326144,0.09709226340055466,0.23897907137870789,0.8999999761581421,0.0030411705374717712
arcene,LightGBM,90,10,0.4351909774821359,0.7444183149057586,0.13991887867450714,0.25489458441734314,0.699999988079071,0.0025136135518550873
arcene,LinearModel,90,10,0.29358413789358295,0.43720044948963477,0.11483623087406158,0.29348593950271606,0.699999988079071,0.0028287842869758606
arcene,NeuralNetFastAI,90,10,0.35218685955523005,0.7681502259939247,0.11962192505598068,0.26188260316848755,0.800000011920929,0.002516280859708786
arcene,NeuralNetTorch,90,10,0.3786373713047748,0.8725722019243843,0.15572530031204224,0.2557637691497803,0.699999988079071,0.002695690840482712
arcene,RandomForest,90,10,0.3908977932112378,0.732673282947164,0.09886184334754944,0.27352041006088257,0.800000011920929,0.0028307847678661346
arcene,XGBoost,90,10,0.39479791422487004,0.6137256965242502,0.11122574657201767,0.26411470770835876,0.699999988079071,0.0026130080223083496
arsenic-female-bladder,CatBoost,503,56,0.196272078143519,0.3136754783926273,0.024671806022524834,0.07252772152423859,0.8928571343421936,0.002763468772172928
arsenic-female-bladder,ExtraTrees,503,56,0.20800841150631172,0.3334159897716952,0.04036952555179596,0.10671496391296387,0.8571428656578064,0.0030127577483654022
arsenic-female-bladder,LightGBM,503,56,0.21450619664686035,0.3422985853556928,0.043727755546569824,0.0739964097738266,0.8571428656578064,0.002788461744785309
arsenic-female-bladder,LinearModel,503,56,0.24010314512185094,0.3733781228205522,0.04824768006801605,0.09459719806909561,0.8392857313156128,0.0043832287192344666
arsenic-female-bladder,NeuralNetFastAI,503,56,0.20859585999958044,0.31652019415989613,0.03621974587440491,0.07279890030622482,0.8392857313156128,0.0026009604334831238
arsenic-female-bladder,NeuralNetTorch,503,56,0.18295636091505832,0.30585185813252297,0.045448750257492065,0.05857042595744133,0.875,0.002895701676607132
arsenic-female-bladder,RandomForest,503,56,0.21388959147001163,0.35120913410234283,0.047678157687187195,0.09453751146793365,0.8571428656578064,0.0030508041381835938
arsenic-female-bladder,XGBoost,503,56,0.20945812845723455,0.3407411736963322,0.02762085199356079,0.07145160436630249,0.8571428656578064,0.0027717426419258118
autoUniv-au1-1000,CatBoost,900,100,0.3614327891063917,0.5489605968542179,0.04514013230800629,0.09099450707435608,0.7799999713897705,0.005192052572965622
autoUniv-au1-1000,ExtraTrees,900,100,0.3614804824809537,0.5579169415605422,0.029053568840026855,0.0971548855304718,0.7699999809265137,0.00495002418756485
autoUniv-au1-1000,LightGBM,900,100,0.3532292477959086,0.5472531926640023,0.04394710808992386,0.13632982969284058,0.7799999713897705,0.005133558064699173
autoUniv-au1-1000,LinearModel,900,100,0.37988697008323863,0.5734225530253876,0.06677085161209106,0.11925957351922989,0.7400000095367432,0.0038410350680351257
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.35004229720357094,0.5388238399727149,0.036467622965574265,0.08669746667146683,0.7699999809265137,0.003128722310066223
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35423472081325896,0.536474271906303,0.05032248795032501,0.0480479896068573,0.75,0.002960413694381714
autoUniv-au1-1000,RandomForest,900,100,0.381613417796721,0.5716487019022601,0.047211259603500366,0.13120794296264648,0.7200000286102295,0.00556056946516037
autoUniv-au1-1000,XGBoost,900,100,0.362601469665842,0.548194621536732,0.04504410922527313,0.12548615038394928,0.75,0.00522179901599884
bank-marketing,CatBoost,40689,4522,0.11718062066113154,0.18647008582716332,0.00447598472237587,0.006626991089433432,0.9133126735687256,0.025376979261636734
bank-marketing,ExtraTrees,40689,4522,0.12595120414784883,0.2002435930878767,0.007800021208822727,0.011808631010353565,0.9044670462608337,0.018247894942760468
bank-marketing,LightGBM,40689,4522,0.11929260128143654,0.18900209458645975,0.004866963252425194,0.008049780502915382,0.9117646813392639,0.024997945874929428
bank-marketing,LinearModel,40689,4522,0.14102701940129617,0.2277258642768581,0.0058724544942379,0.008289269171655178,0.8982750773429871,0.022225219756364822
bank-marketing,NeuralNetFastAI,40689,4522,0.12035663294555697,0.19095910957734724,0.0061975084245204926,0.010019567795097828,0.9124281406402588,0.0266021266579628
bank-marketing,NeuralNetTorch,40689,4522,0.12018315587627575,0.1905410170672313,0.0069986311718821526,0.009742211550474167,0.9119858741760254,0.025117143988609314
bank-marketing,RandomForest,40689,4522,0.1251356826481597,0.19841328671036298,0.006488354876637459,0.010264776647090912,0.9057939052581787,0.018014688044786453
bank-marketing,XGBoost,40689,4522,0.11915178351239382,0.18994715798877349,0.0055559249594807625,0.007706326898187399,0.9135338068008423,0.025951579213142395
bank32nh,CatBoost,7372,820,0.269610683963092,0.4127878411409554,0.022599156945943832,0.05032981187105179,0.795121967792511,0.00760212168097496
bank32nh,ExtraTrees,7372,820,0.27117812234406097,0.4161719944146427,0.02322232350707054,0.0447273813188076,0.7987805008888245,0.009052995592355728
bank32nh,LightGBM,7372,820,0.2687598176484402,0.4128425721276857,0.024921517819166183,0.04624611511826515,0.79756098985672,0.008193515241146088
bank32nh,LinearModel,7372,820,0.2690253386254175,0.4101708405876937,0.02097580023109913,0.04947260022163391,0.795121967792511,0.006992615759372711
bank32nh,NeuralNetFastAI,7372,820,0.2554537414152191,0.39548577089382914,0.022695163264870644,0.03471364825963974,0.8097561001777649,0.008069030940532684
bank32nh,NeuralNetTorch,7372,820,0.26177979932967954,0.4043875768557109,0.018272750079631805,0.03132528439164162,0.8060975670814514,0.007741842418909073
bank32nh,RandomForest,7372,820,0.28505531111151566,0.4355899746857919,0.026015760377049446,0.04170855134725571,0.790243923664093,0.007639896124601364
bank32nh,XGBoost,7372,820,0.27261354011332806,0.4189697594687218,0.021867720410227776,0.04209069162607193,0.800000011920929,0.007752895355224609
bank8FM,CatBoost,7372,820,0.0742653501612491,0.11986523232954364,0.008418632671236992,0.01527668721973896,0.9475609660148621,0.007456682622432709
bank8FM,ExtraTrees,7372,820,0.07896156138825029,0.12670782294752703,0.010886159725487232,0.019421547651290894,0.9451219439506531,0.005535423755645752
bank8FM,LightGBM,7372,820,0.0754235296392738,0.12047185746626081,0.009211370721459389,0.019525935873389244,0.9487804770469666,0.0058653950691223145
bank8FM,LinearModel,7372,820,0.08165794471701955,0.13373184134303762,0.008522825315594673,0.020859571173787117,0.9451219439506531,0.006441760808229446
bank8FM,NeuralNetFastAI,7372,820,0.07630217942211467,0.11768355528872358,0.009055188857018948,0.02391490526497364,0.9487804770469666,0.004725717008113861
bank8FM,NeuralNetTorch,7372,820,0.0789490076119688,0.12277581666837854,0.010709219612181187,0.019543275237083435,0.9439024329185486,0.006560083478689194
bank8FM,RandomForest,7372,820,0.0779182371169699,0.13016853185289198,0.008769389241933823,0.018595844507217407,0.9439024329185486,0.007960952818393707
bank8FM,XGBoost,7372,820,0.07622388165379794,0.12603212681304174,0.008493075147271156,0.019556306302547455,0.9475609660148621,0.00678667426109314
blood-transfusion-service-center,CatBoost,673,75,0.32915356828582587,0.4972180896444495,0.07398919761180878,0.10891146212816238,0.7599999904632568,0.003541756421327591
blood-transfusion-service-center,ExtraTrees,673,75,0.32186858840051125,0.48703514505416073,0.05934152007102966,0.09887517243623734,0.7599999904632568,0.00539233535528183
blood-transfusion-service-center,LightGBM,673,75,0.3213909540708991,0.48539463630667323,0.06000275909900665,0.0978788211941719,0.7599999904632568,0.003227982670068741
blood-transfusion-service-center,LinearModel,673,75,0.31113965789037046,0.46689452287080885,0.06460876762866974,0.08686729520559311,0.7333333492279053,0.002883724868297577
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.31447703709520103,0.4720850428572891,0.06353160738945007,0.09322620183229446,0.7733333110809326,0.0029716454446315765
blood-transfusion-service-center,NeuralNetTorch,673,75,0.3242390046365596,0.4895851469217833,0.07665809243917465,0.11390763521194458,0.7333333492279053,0.003357093781232834
blood-transfusion-service-center,RandomForest,673,75,0.3235590680054654,0.49048747694429684,0.06270400434732437,0.10627388209104538,0.7733333110809326,0.003098323941230774
blood-transfusion-service-center,XGBoost,673,75,0.3332081979254888,0.5072570254407378,0.04798103868961334,0.08608713746070862,0.7599999904632568,0.0031291209161281586
boston_corrected,CatBoost,455,51,0.16934913851278183,0.27510222105024396,0.08540400862693787,0.10805697739124298,0.8627451062202454,0.0027974098920822144
boston_corrected,ExtraTrees,455,51,0.14733486440836005,0.250366406047972,0.09347182512283325,0.14294682443141937,0.9019607901573181,0.002651810646057129
boston_corrected,LightGBM,455,51,0.15689595359354588,0.25911064445235343,0.08281005918979645,0.1333879977464676,0.9215686321258545,0.0027258098125457764
boston_corrected,LinearModel,455,51,0.18613776740098795,0.29516623296460087,0.09485059976577759,0.15962302684783936,0.843137264251709,0.0027030035853385925
boston_corrected,NeuralNetFastAI,455,51,0.1555742229835628,0.25908887970368644,0.11254904419183731,0.13384822010993958,0.8823529481887817,0.0026112310588359833
boston_corrected,NeuralNetTorch,455,51,0.18211212287221257,0.2857275549785801,0.09628249704837799,0.1522541344165802,0.8627451062202454,0.0027817972004413605
boston_corrected,RandomForest,455,51,0.17185168337719978,0.2830280575209308,0.08376485109329224,0.12117476761341095,0.9019607901573181,0.0026635341346263885
boston_corrected,XGBoost,455,51,0.19952082681846137,0.3124408263855744,0.08511492609977722,0.1310778260231018,0.8823529481887817,0.0026963576674461365
churn,CatBoost,4500,500,0.08504091586603466,0.17487143788192372,0.012205642648041248,0.020801333710551262,0.949999988079071,0.006310302764177322
churn,ExtraTrees,4500,500,0.08316003728178858,0.17039176642571896,0.013512233272194862,0.021903056651353836,0.9539999961853027,0.010202035307884216
churn,LightGBM,4500,500,0.09000481262214634,0.18383528573954808,0.01116008311510086,0.029684610664844513,0.9459999799728394,0.005690041929483414
churn,LinearModel,4500,500,0.19892263374278685,0.32152670943081907,0.026975588873028755,0.06610964983701706,0.8399999737739563,0.008421216160058975
churn,NeuralNetFastAI,4500,500,0.07641447034812551,0.16340520683977733,0.009193556383252144,0.015536336228251457,0.9580000042915344,0.006240401417016983
churn,NeuralNetTorch,4500,500,0.08384525458407643,0.1779568419519311,0.0191203486174345,0.031739044934511185,0.9539999961853027,0.006130140274763107
churn,RandomForest,4500,500,0.09963538436836704,0.2067798337605481,0.01441207155585289,0.02241208218038082,0.9419999718666077,0.006318006664514542
churn,XGBoost,4500,500,0.08744021610069053,0.1805679775242104,0.014296996407210827,0.03157242760062218,0.9539999961853027,0.005767524242401123
climate-model-simulation-crashes,CatBoost,486,54,0.09473854777191482,0.19008425440410975,0.04516920447349548,0.054879624396562576,0.9444444179534912,0.0035814866423606873
climate-model-simulation-crashes,ExtraTrees,486,54,0.0864070082203922,0.3425193182151726,0.04682870954275131,0.06605713814496994,0.9444444179534912,0.0033271387219429016
climate-model-simulation-crashes,LightGBM,486,54,0.09690616558367461,0.3001326703925784,0.05191738158464432,0.05930415168404579,0.9444444179534912,0.0033301562070846558
climate-model-simulation-crashes,LinearModel,486,54,0.09996709264457995,0.31700146987654015,0.06103169545531273,0.07365962117910385,0.9444444179534912,0.0031926147639751434
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09753272589972856,0.33544701920200404,0.04886926710605621,0.0605202317237854,0.9444444179534912,0.0032289400696754456
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10470909629474542,0.3261221316299189,0.04291670396924019,0.08240316808223724,0.9074074029922485,0.003118567168712616
climate-model-simulation-crashes,RandomForest,486,54,0.0980044375221848,0.23905056828142981,0.0673237219452858,0.07515113055706024,0.9259259104728699,0.003858167678117752
climate-model-simulation-crashes,XGBoost,486,54,0.090430812282985,0.20974303547443462,0.06094503402709961,0.06862371414899826,0.9444444179534912,0.0028386190533638
colleges_usnews,CatBoost,1171,131,0.37577178310009174,0.5463062621145999,0.05715377628803253,0.11284094303846359,0.7099236845970154,0.002940010279417038
colleges_usnews,ExtraTrees,1171,131,0.3713078172069352,0.5435791468390903,0.06076861545443535,0.13945095241069794,0.694656491279602,0.003255188465118408
colleges_usnews,LightGBM,1171,131,0.3872413850908808,0.5614770659782176,0.07437460869550705,0.12663662433624268,0.7099236845970154,0.0031160376965999603
colleges_usnews,LinearModel,1171,131,0.39070402944255106,0.5640022776839648,0.059972576797008514,0.12679754197597504,0.6717557311058044,0.00264778733253479
colleges_usnews,NeuralNetFastAI,1171,131,0.39794612097078114,0.5706910632719623,0.07929200679063797,0.12512357532978058,0.6870229244232178,0.003057185560464859
colleges_usnews,NeuralNetTorch,1171,131,0.38470223653475866,0.5546647470933979,0.07528997212648392,0.16855621337890625,0.7022900581359863,0.0031923800706863403
colleges_usnews,RandomForest,1171,131,0.3687039731761775,0.5584843533992762,0.05757536366581917,0.14042456448078156,0.694656491279602,0.0034559518098831177
colleges_usnews,XGBoost,1171,131,0.39425701729305607,0.5678335377707512,0.07631664723157883,0.1501772552728653,0.6793892979621887,0.0030391253530979156
cpu_act,CatBoost,7372,820,0.06488640767571253,0.11113659169791232,0.01409994252026081,0.026240114122629166,0.9585365653038025,0.007337462157011032
cpu_act,ExtraTrees,7372,820,0.07652247286670716,0.1291552794602717,0.014146462082862854,0.02627892978489399,0.9512194991111755,0.008169494569301605
cpu_act,LightGBM,7372,820,0.06666882242194273,0.1124913728737155,0.013228564523160458,0.03043591044843197,0.957317054271698,0.007252369076013565
cpu_act,LinearModel,7372,820,0.0841596490623288,0.14358660111448002,0.01570039428770542,0.026997921988368034,0.9426829218864441,0.007608689367771149
cpu_act,NeuralNetFastAI,7372,820,0.07081233960232998,0.12099869052729569,0.017145399004220963,0.03681729733943939,0.949999988079071,0.007058504968881607
cpu_act,NeuralNetTorch,7372,820,0.07386736845344274,0.12715757755888044,0.017875751480460167,0.03514846786856651,0.957317054271698,0.007659610360860825
cpu_act,RandomForest,7372,820,0.07490705995681303,0.13123165543919113,0.015403570607304573,0.028617506846785545,0.95243901014328,0.007893893867731094
cpu_act,XGBoost,7372,820,0.06443849798817092,0.11001892669372572,0.01457997877150774,0.03016597218811512,0.9560975432395935,0.007288500666618347
cpu_small,CatBoost,7372,820,0.09567134161288261,0.15372780557815632,0.010980430990457535,0.031275004148483276,0.9365853667259216,0.007366880774497986
cpu_small,ExtraTrees,7372,820,0.10391378176738032,0.1664256488124048,0.008789874613285065,0.022850554436445236,0.9256097674369812,0.008335240185260773
cpu_small,LightGBM,7372,820,0.0960630679224172,0.1547503531760147,0.01004067063331604,0.036464422941207886,0.9341463446617126,0.007215321063995361
cpu_small,LinearModel,7372,820,0.12615013843951303,0.19988014019813125,0.009994089603424072,0.029419824481010437,0.9085366129875183,0.006607934832572937
cpu_small,NeuralNetFastAI,7372,820,0.10873488900483969,0.16998010043831277,0.0074950698763132095,0.03120315819978714,0.9207317233085632,0.005955200642347336
cpu_small,NeuralNetTorch,7372,820,0.1032752191167706,0.16475333704150372,0.011947952210903168,0.02220326103270054,0.9182927012443542,0.007176663726568222
cpu_small,RandomForest,7372,820,0.10204156782094434,0.16550940652970045,0.012485887855291367,0.0329756960272789,0.9341463446617126,0.007643073797225952
cpu_small,XGBoost,7372,820,0.09804258088579464,0.15814911278836896,0.01081945188343525,0.032630953937768936,0.9365853667259216,0.006759271025657654
credit-g,CatBoost,900,100,0.27409647485773136,0.4241991943206838,0.049544814974069595,0.11926396936178207,0.8199999928474426,0.0031542181968688965
credit-g,ExtraTrees,900,100,0.2811155270200775,0.43787062312674224,0.04841374605894089,0.10880503058433533,0.8199999928474426,0.00380721315741539
credit-g,LightGBM,900,100,0.28649819903096835,0.4448297447573649,0.04634147882461548,0.06358372420072556,0.800000011920929,0.003216732293367386
credit-g,LinearModel,900,100,0.3069286948106242,0.46882293488989485,0.04979720711708069,0.09088142216205597,0.7900000214576721,0.002994053065776825
credit-g,NeuralNetFastAI,900,100,0.2954523162378317,0.45107373630971087,0.040355369448661804,0.08677306771278381,0.7699999809265137,0.003224823623895645
credit-g,NeuralNetTorch,900,100,0.3080691303945373,0.4729176692177497,0.07381375133991241,0.08565482497215271,0.7799999713897705,0.002867225557565689
credit-g,RandomForest,900,100,0.27125025936362634,0.42407790528884964,0.05647733807563782,0.10063457489013672,0.7900000214576721,0.0032116957008838654
credit-g,XGBoost,900,100,0.2927476183316409,0.44472586141128917,0.04215940833091736,0.06978399306535721,0.7699999809265137,0.003135424107313156
cylinder-bands,CatBoost,486,54,0.18692602512237802,0.3061424698415398,0.049661725759506226,0.11819783598184586,0.8518518805503845,0.0028966590762138367
cylinder-bands,ExtraTrees,486,54,0.17477139969294647,0.29359057459143556,0.05192970484495163,0.13021188974380493,0.8888888955116272,0.003309793770313263
cylinder-bands,LightGBM,486,54,0.18237637890602082,0.30411372691269767,0.05148788541555405,0.1293848752975464,0.8703703880310059,0.0030979104340076447
cylinder-bands,LinearModel,486,54,0.2680512254945961,0.4151681468383365,0.05105288326740265,0.1445930153131485,0.7777777910232544,0.0027827583253383636
cylinder-bands,NeuralNetFastAI,486,54,0.24908511857078997,0.4025065860467514,0.08581073582172394,0.15450802445411682,0.8703703880310059,0.002738606184720993
cylinder-bands,NeuralNetTorch,486,54,0.21654202109987924,0.35509137094362403,0.07539694011211395,0.13039883971214294,0.8518518805503845,0.003154013305902481
cylinder-bands,RandomForest,486,54,0.17113295754927066,0.28575373931652953,0.03737160935997963,0.12127834558486938,0.8888888955116272,0.003175739198923111
cylinder-bands,XGBoost,486,54,0.17396937602661977,0.2961027077419712,0.06412805616855621,0.12379991263151169,0.8703703880310059,0.0023555494844913483
delta_ailerons,CatBoost,6416,713,0.08921322263538894,0.17905240045972903,0.008380822837352753,0.020734116435050964,0.948106586933136,0.006112419068813324
delta_ailerons,ExtraTrees,6416,713,0.09290156767543685,0.21940016619982403,0.014130295254290104,0.03008735552430153,0.9453015327453613,0.005612824112176895
delta_ailerons,LightGBM,6416,713,0.09089144803867748,0.18393926299778926,0.009423761628568172,0.02582094632089138,0.9438990354537964,0.006296340376138687
delta_ailerons,LinearModel,6416,713,0.11166380495352987,0.2216710576133727,0.01325981505215168,0.03521329164505005,0.9368863701820374,0.006025400012731552
delta_ailerons,NeuralNetFastAI,6416,713,0.10181981346734335,0.20180795930050474,0.010954029858112335,0.0246143639087677,0.9424964785575867,0.005869593471288681
delta_ailerons,NeuralNetTorch,6416,713,0.1004364764776741,0.19829164775799638,0.010944772511720657,0.019201533868908882,0.9438990354537964,0.006020389497280121
delta_ailerons,RandomForest,6416,713,0.0929986883959091,0.18511866760203305,0.011603852733969688,0.0209390539675951,0.9438990354537964,0.005846451967954636
delta_ailerons,XGBoost,6416,713,0.09138492929884243,0.18577507020872516,0.010852520354092121,0.026304816827178,0.9453015327453613,0.006176941096782684
delta_elevators,CatBoost,8565,952,0.17666900436262553,0.29656046731603775,0.01107647456228733,0.019436480477452278,0.8855041861534119,0.007573820650577545
delta_elevators,ExtraTrees,8565,952,0.17968735881004544,0.2993141275886254,0.011307423003017902,0.023719657212495804,0.8802521228790283,0.006514061242341995
delta_elevators,LightGBM,8565,952,0.1750495313212077,0.29388469150064805,0.013463865965604782,0.027658462524414062,0.8876050710678101,0.006452325731515884
delta_elevators,LinearModel,8565,952,0.18008437116495626,0.31033647419473753,0.014923132956027985,0.032474324107170105,0.8771008253097534,0.007468279451131821
delta_elevators,NeuralNetFastAI,8565,952,0.17802117315879495,0.299382165050356,0.009861379861831665,0.019574377685785294,0.875,0.0066640786826610565
delta_elevators,NeuralNetTorch,8565,952,0.17630974283335393,0.2956774877262426,0.010898493230342865,0.02568706125020981,0.881302535533905,0.007157418876886368
delta_elevators,RandomForest,8565,952,0.18342802850774287,0.3042487946736884,0.012202436104416847,0.0324971005320549,0.8728991746902466,0.007227201014757156
delta_elevators,XGBoost,8565,952,0.17657393498190266,0.2952578314511838,0.008838966488838196,0.02675081603229046,0.8834033608436584,0.007083728909492493
diabetes,CatBoost,691,77,0.24568348101242685,0.38744385427213845,0.04175056517124176,0.10095444321632385,0.8441558480262756,0.0029319562017917633
diabetes,ExtraTrees,691,77,0.2321641689131111,0.3689853063160745,0.04750312119722366,0.11492560058832169,0.8571428656578064,0.003096267580986023
diabetes,LightGBM,691,77,0.24220702241095127,0.3825494964077637,0.030795494094491005,0.0873979702591896,0.8441558480262756,0.002999287098646164
diabetes,LinearModel,691,77,0.22541872076777486,0.3641583230761889,0.05692988634109497,0.09337875247001648,0.8571428656578064,0.0030040666460990906
diabetes,NeuralNetFastAI,691,77,0.24206145514047633,0.38482192764363876,0.06173459812998772,0.11686968803405762,0.8181818127632141,0.002854537218809128
diabetes,NeuralNetTorch,691,77,0.24779632473573393,0.38762878053409455,0.04844452068209648,0.14500123262405396,0.8181818127632141,0.002805005759000778
diabetes,RandomForest,691,77,0.24080479536159605,0.3831632952232641,0.045176565647125244,0.09302197396755219,0.8311688303947449,0.003024626523256302
diabetes,XGBoost,691,77,0.2576613059787055,0.40340740267561437,0.04040498659014702,0.14715398848056793,0.8051947951316833,0.003026708960533142
dresses-sales,CatBoost,450,50,0.47544969775270196,0.6682805336296266,0.06839896738529205,0.10918997973203659,0.5799999833106995,0.002774342894554138
dresses-sales,ExtraTrees,450,50,0.5058258334202662,0.700364742243982,0.10476656258106232,0.10439276695251465,0.5799999833106995,0.005014307796955109
dresses-sales,LightGBM,450,50,0.4942377599162059,0.6903916216803486,0.0813998430967331,0.1455707550048828,0.5799999833106995,0.0022162646055221558
dresses-sales,LinearModel,450,50,0.4754839133063085,0.669677049607039,0.0859629213809967,0.16328226029872894,0.6000000238418579,0.0024280548095703125
dresses-sales,NeuralNetFastAI,450,50,0.4860108557220367,0.6858803251558926,0.08823953568935394,0.20115497708320618,0.6600000262260437,0.0028009414672851562
dresses-sales,NeuralNetTorch,450,50,0.4783973666322309,0.6740741889468462,0.07664138078689575,0.07924310863018036,0.6200000047683716,0.002690475434064865
dresses-sales,RandomForest,450,50,0.5093273999298933,0.7045267652355119,0.08874472975730896,0.13689680397510529,0.5799999833106995,0.005143113434314728
dresses-sales,XGBoost,450,50,0.4990872163319763,0.6959209835562596,0.0673706978559494,0.11684604734182358,0.6000000238418579,0.0022924989461898804
eeg-eye-state,CatBoost,13482,1498,0.06058167470137115,0.1050073153009585,0.007401725742965937,0.0104001360014081,0.9606141448020935,0.009039256721735
eeg-eye-state,ExtraTrees,13482,1498,0.08076413884916914,0.13395560867543854,0.010438604280352592,0.013770803809165955,0.9405874609947205,0.01268153265118599
eeg-eye-state,LightGBM,13482,1498,0.06726713220684596,0.1138466944825402,0.008857069537043571,0.015343118458986282,0.9566088318824768,0.010192476212978363
