dataset,model,cal_size,test_size,Spline_brier,Spline_logloss,Spline_kuiper,Spline_ece-15,Spline_accuracy,Spline_time
fri_c3_500_10,LightGBM,450,50,0.25088248027774657,0.3995051506106858,0.06987126916646957,0.13781410455703735,0.800000011920929,0.2009090529754758
fri_c3_500_10,LinearModel,450,50,0.40331031493476965,0.5897569526008549,0.07824844866991043,0.14615030586719513,0.7200000286102295,0.10949253663420677
fri_c3_500_10,NeuralNetFastAI,450,50,0.22324358396663718,0.36584978834153786,0.05740118399262428,0.15082095563411713,0.8199999928474426,0.19900288805365562
fri_c3_500_10,NeuralNetTorch,450,50,0.18282850313147944,0.290317806154776,0.03798825293779373,0.12185003608465195,0.8799999952316284,0.21702638734132051
fri_c3_500_10,RandomForest,450,50,0.22266696152478016,0.3779934929789009,0.06882274895906448,0.13253238797187805,0.8399999737739563,0.15107216872274876
fri_c3_500_10,XGBoost,450,50,0.20365203899753895,0.3371409400287028,0.05890144780278206,0.10614805668592453,0.8600000143051147,0.22648831084370613
fri_c3_500_50,CatBoost,450,50,0.20668790077370353,0.3775079129359396,0.06280268728733063,0.17847172915935516,0.8399999737739563,0.22094097081571817
fri_c3_500_50,ExtraTrees,450,50,0.198435962908481,0.3175719943534172,0.07335969060659409,0.17008644342422485,0.8600000143051147,0.13875171076506376
fri_c3_500_50,LightGBM,450,50,0.18610932502361607,0.31113878061062866,0.047733478248119354,0.14317023754119873,0.8600000143051147,0.2531364532187581
fri_c3_500_50,LinearModel,450,50,0.43097884582305773,0.6155486576914072,0.09868480265140533,0.1488923728466034,0.5400000214576721,0.1898719510063529
fri_c3_500_50,NeuralNetFastAI,450,50,0.4267440399144568,0.6121964733565737,0.0842733383178711,0.1563882678747177,0.6600000262260437,0.1707296371459961
fri_c3_500_50,NeuralNetTorch,450,50,0.4186842747529022,0.6080792140712579,0.08249986171722412,0.1340394914150238,0.6800000071525574,0.2513417946174741
fri_c3_500_50,RandomForest,450,50,0.19659932833848756,0.3069663403552231,0.04700356721878052,0.0754534900188446,0.8799999952316284,0.18456286750733852
fri_c3_500_50,XGBoost,450,50,0.1787249150378512,0.3257699053301289,0.05401133745908737,0.12258417904376984,0.8799999952316284,0.2543633859604597
fri_c4_500_100,CatBoost,450,50,0.1550321666904645,0.22928605849117492,0.047161832451820374,0.11366331577301025,0.8999999761581421,0.19501444604247808
fri_c4_500_100,ExtraTrees,450,50,0.1620924616145986,0.2522285301487213,0.06485652923583984,0.15052203834056854,0.8399999737739563,0.15309033077210188
fri_c4_500_100,LightGBM,450,50,0.15155105287286819,0.24842756517671005,0.04994654655456543,0.11843579262495041,0.8999999761581421,0.23253147676587105
fri_c4_500_100,LinearModel,450,50,0.44934106514293304,0.6387330222278057,0.07819753140211105,0.1044108048081398,0.6200000047683716,0.276621020399034
fri_c4_500_100,NeuralNetFastAI,450,50,0.4509520457411624,0.6417201385871365,0.08963710069656372,0.10060441493988037,0.6600000262260437,0.16433092299848795
fri_c4_500_100,NeuralNetTorch,450,50,0.4154316704357555,0.6055285032001005,0.08730925619602203,0.15403611958026886,0.699999988079071,0.35529969073832035
fri_c4_500_100,RandomForest,450,50,0.1725762829311524,0.2634543158151537,0.047759756445884705,0.12394191324710846,0.8799999952316284,0.15213494561612606
fri_c4_500_100,XGBoost,450,50,0.14807641688973575,0.23191194790291086,0.04931817948818207,0.06009307876229286,0.8999999761581421,0.16698781121522188
fried,CatBoost,36691,4077,0.09240110253327356,0.14549690653584546,0.006509334314614534,0.011792270466685295,0.9313220381736755,4.80290399864316
fried,ExtraTrees,36691,4077,0.11391712376064424,0.17848918538389036,0.008535717613995075,0.014362316578626633,0.9205297827720642,4.072728646919131
fried,LightGBM,36691,4077,0.09313416939850762,0.1471718478116918,0.005858616903424263,0.01285500917583704,0.9300956726074219,4.974067314527929
fried,LinearModel,36691,4077,0.231528974510411,0.3665077034631452,0.010639752261340618,0.014364075846970081,0.8398331999778748,3.74212799500674
fried,NeuralNetFastAI,36691,4077,0.09083087381138294,0.1429688923814565,0.006121854763478041,0.011409690603613853,0.9335295557975769,5.41677978169173
fried,NeuralNetTorch,36691,4077,0.09065048794050752,0.1434837116626064,0.006079596467316151,0.010960174724459648,0.9352465271949768,5.321550973691046
fried,RandomForest,36691,4077,0.11557092851984625,0.18261103668296752,0.008886393159627914,0.016491061076521873,0.9151336550712585,5.399954159744084
fried,XGBoost,36691,4077,0.09449813230313496,0.1501618981388211,0.00672565121203661,0.008611584082245827,0.9340201020240784,4.945545426569879
gina,CatBoost,2837,316,0.06055364970303791,0.10391161757720256,0.01037945132702589,0.03077794797718525,0.9588607549667358,0.5528923776000738
gina,ExtraTrees,2837,316,0.09363044533966113,0.16049218566643544,0.010657099075615406,0.033912889659404755,0.9430379867553711,0.5153319938108325
gina,LightGBM,2837,316,0.06395125712909797,0.11035896545247548,0.011196925304830074,0.027865013107657433,0.9588607549667358,0.7490437505766749
gina,LinearModel,2837,316,0.2216929977580792,0.3613367576200728,0.04102135822176933,0.07693801075220108,0.8386076092720032,0.7195758298039436
gina,NeuralNetFastAI,2837,316,0.05668157204334976,0.10885102652418797,0.029847050085663795,0.05472226068377495,0.9746835231781006,0.6833906676620245
gina,NeuralNetTorch,2837,316,0.057941412701579736,0.11221406079661454,0.02901650406420231,0.06378208845853806,0.9683544039726257,1.0421436550095677
gina,RandomForest,2837,316,0.0905329683139071,0.1559663551267267,0.00730315875262022,0.031786419451236725,0.9398733973503113,0.3852505963295698
gina,XGBoost,2837,316,0.06826599627588709,0.11847273811837838,0.010018753819167614,0.025126852095127106,0.9556962251663208,0.5827718637883663
hill-valley,CatBoost,1090,122,0.4794195855019413,0.6721679132874845,0.048615213483572006,0.0959434062242508,0.5655737519264221,0.19006996136158705
hill-valley,ExtraTrees,1090,122,0.4658879396239991,0.6584412089724893,0.04245445877313614,0.06468354165554047,0.6065573692321777,0.19338758569210768
hill-valley,LightGBM,1090,122,0.4560234476978714,0.647793147014864,0.06090974062681198,0.0633489191532135,0.5983606576919556,0.17715836875140667
hill-valley,LinearModel,1090,122,0.1383426146249538,0.23719984362703667,0.0440836064517498,0.07891508936882019,0.9098360538482666,0.4762093834578991
hill-valley,NeuralNetFastAI,1090,122,0.2796923708361723,0.423928393021388,0.1449543535709381,0.1922101080417633,0.8360655903816223,0.4467887273058295
hill-valley,NeuralNetTorch,1090,122,0.13207267033743617,0.22194590404339332,0.0482759028673172,0.0617268942296505,0.9016393423080444,0.3953049285337329
hill-valley,RandomForest,1090,122,0.4661397054750247,0.6586630800811349,0.05269354581832886,0.04055576026439667,0.631147563457489,0.19686015415936708
hill-valley,XGBoost,1090,122,0.4740687790999384,0.6666852534892911,0.032629694789648056,0.05480083450675011,0.5819672346115112,0.11708396580070257
hiva_agnostic,CatBoost,3806,423,0.06173440310856297,0.13328056697271584,0.010109283030033112,0.020664943382143974,0.9669030904769897,0.4105186704546213
hiva_agnostic,ExtraTrees,3806,423,0.06652060613481618,0.1411713532248571,0.014420623891055584,0.01929239183664322,0.9598108530044556,0.7217963952571154
hiva_agnostic,LightGBM,3806,423,0.0646411781111466,0.1385743132793502,0.011239806190133095,0.01870689168572426,0.9645389914512634,0.3966979067772627
hiva_agnostic,LinearModel,3806,423,0.061523022261897896,0.13398009103649444,0.011515147052705288,0.009622067213058472,0.9669030904769897,1.1560493567958474
hiva_agnostic,NeuralNetFastAI,3806,423,0.06194614698440114,0.13684953068357872,0.011709682643413544,0.014480632729828358,0.9669030904769897,0.6379909282550216
hiva_agnostic,NeuralNetTorch,3806,423,0.061852036229844747,0.13973323695738302,0.01538241095840931,0.015083669684827328,0.9669030904769897,0.4801417952403426
hiva_agnostic,RandomForest,3806,423,0.0666625315952158,0.13924493770114366,0.013405457139015198,0.016499027609825134,0.9598108530044556,0.6293607605621219
hiva_agnostic,XGBoost,3806,423,0.06046128886175483,0.1319614513662514,0.01036791130900383,0.018737701699137688,0.9692671298980713,0.4116660375148058
houses,CatBoost,18576,2064,0.016644098269442232,0.03003894164679648,0.0038991959299892187,0.007748539559543133,0.9903100728988647,2.592038835398853
houses,ExtraTrees,18576,2064,0.015755690293531497,0.028078552790677988,0.004030941054224968,0.0070368205197155476,0.9898256063461304,2.3748805494979024
houses,LightGBM,18576,2064,0.018228688427806155,0.032368530814667666,0.005340753123164177,0.009224292822182178,0.9874030947685242,2.3872878840193152
houses,LinearModel,18576,2064,0.04533456370658571,0.07731140837712452,0.0045336512848734856,0.011638716794550419,0.9680232405662537,3.550696366466582
houses,NeuralNetFastAI,18576,2064,0.017905287271073978,0.03198654427751838,0.004357181489467621,0.007976988330483437,0.9864341020584106,3.511302860453725
houses,NeuralNetTorch,18576,2064,0.018770238164139447,0.032558964713956334,0.003983114846050739,0.008223606273531914,0.9864341020584106,2.89127987716347
houses,RandomForest,18576,2064,0.019019067542611293,0.033020959191127214,0.003751977812498808,0.006245031952857971,0.9883720874786377,2.5234853299334645
houses,XGBoost,18576,2064,0.018419129769818226,0.032201369900302514,0.004802566487342119,0.008170152083039284,0.9888566136360168,2.130907854065299
ilpd,CatBoost,524,59,0.36258913330133846,0.5301610246264294,0.04347394406795502,0.06158189848065376,0.7288135886192322,0.19017617404460907
ilpd,ExtraTrees,524,59,0.35200731978862154,0.5044173450891374,0.049946896731853485,0.1261812448501587,0.694915235042572,0.21526918467134237
ilpd,LightGBM,524,59,0.36515976991417065,0.531161969343388,0.07152165472507477,0.14601249992847443,0.7118644118309021,0.18751666229218245
ilpd,LinearModel,524,59,0.40367907790943053,0.7335237821938194,0.08145605027675629,0.201663076877594,0.6440678238868713,0.2759571857750416
ilpd,NeuralNetFastAI,524,59,0.3616617567864257,0.5171423188955325,0.07185357064008713,0.2192813605070114,0.6610169410705566,0.17191637214273214
ilpd,NeuralNetTorch,524,59,0.3848097238474507,0.5584866457044397,0.08109709620475769,0.12588003277778625,0.6101694703102112,0.37109295558184385
ilpd,RandomForest,524,59,0.3771311670357576,0.5407521054651763,0.06485183537006378,0.10930096358060837,0.694915235042572,0.2273106575012207
ilpd,XGBoost,524,59,0.36772044998735665,0.5276452887435948,0.059855274856090546,0.14047463238239288,0.6779661178588867,0.16599002573639154
jasmine,CatBoost,2685,299,0.2635600296390946,0.4026491854653174,0.026204563677310944,0.06042106822133064,0.8093645572662354,0.3913752818480134
jasmine,ExtraTrees,2685,299,0.2718238891117192,0.41259295060010853,0.018914202228188515,0.04357963055372238,0.8193979859352112,0.5254458151757717
jasmine,LightGBM,2685,299,0.25917785595407383,0.3964914017839526,0.021768024191260338,0.04188551753759384,0.8160535097122192,0.38719836343079805
jasmine,LinearModel,2685,299,0.2877881320382502,0.44064744866553884,0.02179991826415062,0.032449230551719666,0.7926421165466309,0.4315539728850126
jasmine,NeuralNetFastAI,2685,299,0.28177664194035684,0.429155857798277,0.025421105325222015,0.048440396785736084,0.8060200810432434,0.49925483390688896
jasmine,NeuralNetTorch,2685,299,0.2849842435359586,0.4310451328997611,0.03395726531744003,0.05257488414645195,0.8060200810432434,0.6079681748524308
jasmine,RandomForest,2685,299,0.2641151355979655,0.4018525211064032,0.03685957193374634,0.11212124675512314,0.8026756048202515,0.49756684713065624
jasmine,XGBoost,2685,299,0.2587331750103966,0.39741837435512617,0.02310214750468731,0.04645893722772598,0.8260869383811951,0.5883430643007159
jm1,CatBoost,9796,1089,0.2646190066152587,0.417994235722696,0.010198887437582016,0.026156755164265633,0.8163452744483948,0.6964183114469051
jm1,ExtraTrees,9796,1089,0.2628162855751187,0.4142448421363344,0.013146437704563141,0.03443696349859238,0.8236914873123169,1.0479062534868717
jm1,LightGBM,9796,1089,0.26446294160854494,0.4182602811880962,0.011737100780010223,0.024905066937208176,0.8181818127632141,0.502629074268043
jm1,LinearModel,9796,1089,0.2803578336773026,0.44292371939617375,0.01463315635919571,0.028711309656500816,0.8163452744483948,0.7357157627120614
jm1,NeuralNetFastAI,9796,1089,0.27164345029196574,0.4331349641192306,0.018295757472515106,0.0321299210190773,0.8227731585502625,0.9635389382019639
jm1,NeuralNetTorch,9796,1089,0.27567732473922524,0.43530650238795865,0.017554059624671936,0.031052948907017708,0.8126721978187561,0.8049726681783795
jm1,RandomForest,9796,1089,0.2629711487111341,0.4164834864246862,0.012055650353431702,0.018550695851445198,0.8209366202354431,1.4392278110608459
jm1,XGBoost,9796,1089,0.2653559643390875,0.4189190527531675,0.011491605080664158,0.038194794207811356,0.8200183510780334,0.5888044200837612
kc1,CatBoost,1898,211,0.18311223796077253,0.3096528807668386,0.028472289443016052,0.06023847311735153,0.8720378875732422,0.2749756220728159
kc1,ExtraTrees,1898,211,0.18117685075225293,0.30115710815511537,0.02478048950433731,0.035691361874341965,0.8767772316932678,0.508625715970993
kc1,LightGBM,1898,211,0.19144452014069718,0.3199385188249987,0.02498083934187889,0.043287165462970734,0.8767772316932678,0.19988776743412018
kc1,LinearModel,1898,211,0.21098348476349427,0.34485564295185145,0.03024034947156906,0.07132527977228165,0.8530805706977844,0.27062507532536983
kc1,NeuralNetFastAI,1898,211,0.19159219731291519,0.3176913895451302,0.027394616976380348,0.06078224629163742,0.8720378875732422,0.3772639334201813
kc1,NeuralNetTorch,1898,211,0.21251837991852746,0.34411727079396953,0.024145962670445442,0.04719200357794762,0.8625592589378357,0.48435391299426556
kc1,RandomForest,1898,211,0.1834544746379456,0.30245419902319204,0.026174679398536682,0.043538812547922134,0.8862559199333191,0.47816454246640205
kc1,XGBoost,1898,211,0.2008615571580473,0.3326254315376973,0.02505750022828579,0.056149039417505264,0.8720378875732422,0.2985314419493079
kc2,CatBoost,469,53,0.25228869137825105,0.3839696797996425,0.07308727502822876,0.1832127720117569,0.7547169923782349,0.16197006218135357
kc2,ExtraTrees,469,53,0.25221103291754343,0.38629469091281093,0.07350919395685196,0.13021309673786163,0.7735849022865295,0.10790458600968122
kc2,LightGBM,469,53,0.20721325035059254,0.30978455365319435,0.07387406378984451,0.12819309532642365,0.8113207817077637,0.184859205968678
kc2,LinearModel,469,53,0.2550682399644957,0.3812957752625089,0.07145668566226959,0.15008477866649628,0.8113207817077637,0.15230361092835665
kc2,NeuralNetFastAI,469,53,0.2510623167226563,0.3713529373390043,0.06499026715755463,0.11756730079650879,0.7735849022865295,0.09294631332159042
kc2,NeuralNetTorch,469,53,0.2556190701941926,0.3886046530055232,0.06503072381019592,0.11071566492319107,0.7735849022865295,0.21840104460716248
kc2,RandomForest,469,53,0.2342740563672387,0.33850541097226605,0.06604770570993423,0.15657779574394226,0.7924528121948242,0.37189258821308613
kc2,XGBoost,469,53,0.2360350864878416,0.3572008145477069,0.07631447166204453,0.16126792132854462,0.7924528121948242,0.20114947389811277
kdd_el_nino-small,CatBoost,703,79,0.10076729562823221,0.14414995776998457,0.03376990556716919,0.0677565187215805,0.9240506291389465,0.3023936143144965
kdd_el_nino-small,ExtraTrees,703,79,0.10799708796410974,0.16718394627294889,0.027098480612039566,0.06332272291183472,0.9367088675498962,0.322941605001688
kdd_el_nino-small,LightGBM,703,79,0.10707780607298623,0.16290623737717802,0.03913721814751625,0.07809901982545853,0.9367088675498962,0.2481737220659852
kdd_el_nino-small,LinearModel,703,79,0.1036196789825144,0.15932503892108768,0.034272700548172,0.08498211950063705,0.9113923907279968,0.4761012624949217
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09719268127985255,0.18329567322439094,0.02325950562953949,0.04699837043881416,0.949367105960846,0.35938088316470385
kdd_el_nino-small,NeuralNetTorch,703,79,0.1324634809888736,0.22580815783298358,0.037791818380355835,0.08282161504030228,0.8987341523170471,0.23281314875930548
kdd_el_nino-small,RandomForest,703,79,0.10010544410462753,0.14813100005626587,0.02569124475121498,0.06102783605456352,0.9367088675498962,0.28113163262605667
kdd_el_nino-small,XGBoost,703,79,0.09873846685106843,0.1611341495580801,0.03183861821889877,0.0478321835398674,0.9367088675498962,0.2690432518720627
kdd_internet_usage,CatBoost,9097,1011,0.150339580814878,0.23741183693740645,0.010508325882256031,0.031225021928548813,0.9000989198684692,0.9926929576322436
kdd_internet_usage,ExtraTrees,9097,1011,0.1605526388296563,0.2519638017354208,0.01530377846211195,0.02954394370317459,0.8872403502464294,1.0436630193144083
kdd_internet_usage,LightGBM,9097,1011,0.1495865013088724,0.23333406079489136,0.012026017531752586,0.017961682751774788,0.8941642045974731,0.9160115756094456
kdd_internet_usage,LinearModel,9097,1011,0.1686349660345457,0.27231435073557503,0.010372057557106018,0.027360964566469193,0.8783382773399353,1.513344512321055
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.15156991812347606,0.23420050565700293,0.011969687417149544,0.025009173899888992,0.8892185688018799,1.0153321381658316
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15143071740018182,0.2339590071645085,0.015743445605039597,0.026021238416433334,0.8902077078819275,0.9939901009202003
kdd_internet_usage,RandomForest,9097,1011,0.1591283057821853,0.24797435546521474,0.01277473196387291,0.02389037236571312,0.888229489326477,1.4153845701366663
kdd_internet_usage,XGBoost,9097,1011,0.14924066343342615,0.23591664472035295,0.011441076174378395,0.028469976037740707,0.8971315622329712,1.1199687412008643
kick,CatBoost,65684,7299,0.16116628841080488,0.2841404140705921,0.004245193675160408,0.008269142359495163,0.9039594531059265,5.387577015906572
kick,ExtraTrees,65684,7299,0.16872959232771712,0.29627311818296065,0.0051152827218174934,0.014018871821463108,0.899301290512085,8.914391132071614
kick,LightGBM,65684,7299,0.1640663109232599,0.28928989700006663,0.0031713806092739105,0.005807007197290659,0.9024524092674255,5.219614936970174
kick,LinearModel,65684,7299,0.17106642060984056,0.3012033291895016,0.003090393729507923,0.005398036912083626,0.8982052206993103,6.7104103760793805
kick,NeuralNetFastAI,65684,7299,0.16372931701472834,0.28848595855115106,0.005222003906965256,0.01136844139546156,0.9024524092674255,5.69683105032891
kick,NeuralNetTorch,65684,7299,0.16364970392619183,0.2891252246153771,0.003510497510433197,0.007868330925703049,0.9025893807411194,4.120642359368503
kick,RandomForest,65684,7299,0.16686893602735567,0.29307997853757234,0.004335496574640274,0.006693149451166391,0.8997122645378113,9.319976293481886
kick,XGBoost,65684,7299,0.1616645077176796,0.28526331115038367,0.004173487424850464,0.008120502345263958,0.903685450553894,4.489921424537897
kin8nm,CatBoost,7372,820,0.14577525256138793,0.23397550629276048,0.016539961099624634,0.04114782437682152,0.8951219320297241,1.8520026598125696
kin8nm,ExtraTrees,7372,820,0.21476247519313793,0.3375492510471916,0.024088598787784576,0.0457882322371006,0.8487805128097534,1.1307204393669963
kin8nm,LightGBM,7372,820,0.15215168296621825,0.24234933108161164,0.015186473727226257,0.029806524515151978,0.8902438879013062,1.4940113127231598
kin8nm,LinearModel,7372,820,0.3543465460869135,0.5316902004937142,0.01349901407957077,0.036857374012470245,0.7317073345184326,0.8854554146528244
kin8nm,NeuralNetFastAI,7372,820,0.12812249106031837,0.2041405122674482,0.013180173933506012,0.03136501833796501,0.9012194871902466,1.8124109227210283
kin8nm,NeuralNetTorch,7372,820,0.1277345274750018,0.2009814648873089,0.013251416385173798,0.03511388972401619,0.9073171019554138,1.289610925130546
kin8nm,RandomForest,7372,820,0.21331521039118206,0.33558538221821177,0.021715635433793068,0.045191749930381775,0.8500000238418579,1.2120990110561252
kin8nm,XGBoost,7372,820,0.1775933972580806,0.2850115587018884,0.023488854989409447,0.0375157855451107,0.8804877996444702,1.2241050451993942
madeline,CatBoost,2826,314,0.1920403162176869,0.3259318867034161,0.023858096450567245,0.04647599905729294,0.8694267272949219,0.6060029109939933
madeline,ExtraTrees,2826,314,0.22088898081501043,0.36453578324109087,0.020437821745872498,0.03690608590841293,0.843949019908905,0.3068334134295583
madeline,LightGBM,2826,314,0.21405818571793062,0.35828443217971917,0.02247828245162964,0.04464007914066315,0.8630573153495789,0.5843539796769619
madeline,LinearModel,2826,314,0.4824628171823907,0.6752145494607106,0.023944973945617676,0.051080331206321716,0.5764331221580505,0.21579778473824263
madeline,NeuralNetFastAI,2826,314,0.3858970142694704,0.5696101784611952,0.05034041404724121,0.10115862637758255,0.7165604829788208,0.5774408634752035
madeline,NeuralNetTorch,2826,314,0.35884220778157233,0.5390116303357535,0.057788342237472534,0.0807580053806305,0.7675158977508545,0.7187158521264791
madeline,RandomForest,2826,314,0.2326603531235048,0.38924171969171767,0.025049397721886635,0.06267865002155304,0.8535031676292419,0.6357912188395858
madeline,XGBoost,2826,314,0.2179485525724078,0.3639182718051159,0.025945132598280907,0.055460792034864426,0.8662420511245728,0.5074761398136616
madelon,CatBoost,2340,260,0.1892435658881892,0.3185443969419058,0.027632813900709152,0.06608377397060394,0.8653846383094788,0.4712180169299245
madelon,ExtraTrees,2340,260,0.20912897696594543,0.3479318288548974,0.02892426773905754,0.054485175758600235,0.8653846383094788,0.3441873723641038
madelon,LightGBM,2340,260,0.18960969915466783,0.3271198654859459,0.04072817414999008,0.07888207584619522,0.8769230842590332,0.6220323275774717
madelon,LinearModel,2340,260,0.4961237708517099,0.6892567143145951,0.05539520084857941,0.04558330401778221,0.5,0.5576824713498354
madelon,NeuralNetFastAI,2340,260,0.40178334843825914,0.5897971231723792,0.07191403955221176,0.1136152595281601,0.7461538314819336,0.5077112410217524
madelon,NeuralNetTorch,2340,260,0.4236572906444752,0.6135719413936737,0.06009376049041748,0.11600102484226227,0.6961538195610046,0.5951238228008151
madelon,RandomForest,2340,260,0.21432524864768057,0.3554041927641312,0.02682637795805931,0.06590279191732407,0.8538461327552795,0.3603131026029587
madelon,XGBoost,2340,260,0.19785662328546677,0.3334324644416563,0.028662841767072678,0.06589403003454208,0.8846153616905212,0.3875626288354397
mammography,CatBoost,10064,1119,0.02093888057379355,0.04855396250331533,0.002414999296888709,0.0046958583407104015,0.9883824586868286,0.9589429078623652
mammography,ExtraTrees,10064,1119,0.026083182570044643,0.05705873537187149,0.006019135937094688,0.009954508394002914,0.9857015013694763,1.0508666541427374
mammography,LightGBM,10064,1119,0.023071303091354665,0.05015522188519688,0.00430317223072052,0.010429269634187222,0.9865951538085938,0.7997613707557321
mammography,LinearModel,10064,1119,0.030859742145590847,0.07077886847256547,0.00689656613394618,0.013398505747318268,0.9812332391738892,1.9735925989225507
mammography,NeuralNetFastAI,10064,1119,0.024380782011313742,0.05314615107420229,0.004031061660498381,0.008739195764064789,0.9848078489303589,1.4550613416358829
mammography,NeuralNetTorch,10064,1119,0.02526057446601917,0.05459711035810773,0.003541567362844944,0.008521411567926407,0.9865951538085938,1.4095836877822876
mammography,RandomForest,10064,1119,0.027029171142917436,0.057754077879254025,0.006493291351944208,0.009666389785706997,0.9857015013694763,1.2824536636471748
mammography,XGBoost,10064,1119,0.022479605324721492,0.05041429653204222,0.0037503535859286785,0.005591644439846277,0.9865951538085938,0.7786597460508347
mc1,CatBoost,8519,947,0.008320907751172505,0.016483467001608392,0.002533676102757454,0.004434572532773018,0.9947201609611511,0.8908243244513869
mc1,ExtraTrees,8519,947,0.008253064648291016,0.020164721282182708,0.0034472185652703047,0.004871688317507505,0.9947201609611511,0.9921033456921577
mc1,LightGBM,8519,947,0.006862612797620254,0.014516050842821277,0.0022973984014242887,0.004920535255223513,0.9968320727348328,0.7748095151036978
mc1,LinearModel,8519,947,0.010928672868571108,0.027758602968105693,0.0043426016345620155,0.0022442061454057693,0.9936642050743103,1.2074942011386156
mc1,NeuralNetFastAI,8519,947,0.010473488022901262,0.027129531599315082,0.0036152470856904984,0.002596000675112009,0.9947201609611511,1.102674706839025
mc1,NeuralNetTorch,8519,947,0.01230725530434344,0.031416205287768895,0.004947720095515251,0.005482228472828865,0.9926082491874695,1.0860478561371565
mc1,RandomForest,8519,947,0.010207337909741602,0.02227982514932386,0.0027365079149603844,0.003211315255612135,0.9947201609611511,0.7530425945296884
mc1,XGBoost,8519,947,0.008003580265769266,0.014789139877206566,0.001797136035747826,0.002870273543521762,0.9947201609611511,0.8263724921271205
meta,CatBoost,475,53,0.1081336652418644,0.16387418667274323,0.04445015639066696,0.05341927707195282,0.9056603908538818,0.09190384484827518
meta,ExtraTrees,475,53,0.1472176126833722,0.2320853087155381,0.04834844172000885,0.1090414822101593,0.9056603908538818,0.13844795152544975
meta,LightGBM,475,53,0.1087661490814021,0.1646990075931858,0.04146477207541466,0.08275458961725235,0.9245283007621765,0.12367995828390121
meta,LinearModel,475,53,0.10156701566798854,0.16541098697638446,0.047562018036842346,0.08917549252510071,0.9433962106704712,0.1393345957621932
meta,NeuralNetFastAI,475,53,0.11584009361439548,0.1922064849880903,0.0674004852771759,0.06969745457172394,0.9245283007621765,0.2234712354838848
meta,NeuralNetTorch,475,53,0.09927747791475099,0.15988341966380512,0.06426351517438889,0.07890323549509048,0.9622641801834106,0.2543582012876868
meta,RandomForest,475,53,0.13421586482037207,0.21512205105672952,0.08612510561943054,0.1306590437889099,0.9245283007621765,0.20420355070382357
meta,XGBoost,475,53,0.10220502269246146,0.157426577177952,0.05186845362186432,0.06416676193475723,0.9433962106704712,0.13309454917907715
mozilla4,CatBoost,13990,1555,0.06799347444854202,0.12096237919116934,0.008205100893974304,0.011365627869963646,0.9562700986862183,2.0155934328213334
mozilla4,ExtraTrees,13990,1555,0.06828110761587233,0.12098565379427392,0.0046218037605285645,0.011510580778121948,0.9549839496612549,1.900800229050219
mozilla4,LightGBM,13990,1555,0.06528664037514009,0.1173111681036611,0.010040774941444397,0.017355166375637054,0.9556270241737366,1.8032364202663302
mozilla4,LinearModel,13990,1555,0.1123233446992088,0.19662171418755184,0.008745037019252777,0.009027806110680103,0.9344051480293274,1.690882220864296
mozilla4,NeuralNetFastAI,13990,1555,0.11521270902066913,0.2066255093886677,0.01018764078617096,0.01782742142677307,0.9266880750656128,1.8679489642381668
mozilla4,NeuralNetTorch,13990,1555,0.0912217515086111,0.15922022274839281,0.012156583368778229,0.02162500098347664,0.938906729221344,1.6561141209676862
mozilla4,RandomForest,13990,1555,0.06827719378183307,0.11761929760052196,0.005650481674820185,0.01677922159433365,0.9536977410316467,1.9666412835940719
mozilla4,XGBoost,13990,1555,0.06829518821993802,0.1220774395593756,0.010079762898385525,0.019858885556459427,0.953054666519165,2.020437008701265
no2,CatBoost,450,50,0.4400976217059183,0.6289987509641943,0.07445655763149261,0.14298750460147858,0.6200000047683716,0.11786838248372078
no2,ExtraTrees,450,50,0.4398951460711025,0.629157943221812,0.0746755301952362,0.18137790262699127,0.6399999856948853,0.14835810847580433
no2,LightGBM,450,50,0.4365894465207424,0.6259545525803741,0.057007670402526855,0.12046388536691666,0.6399999856948853,0.12340703792870045
no2,LinearModel,450,50,0.49693390483244343,0.6900775778143275,0.10721969604492188,0.009894001297652721,0.5199999809265137,0.11413732822984457
no2,NeuralNetFastAI,450,50,0.4488108758600745,0.6394369958656017,0.06461772322654724,0.09567639231681824,0.6000000238418579,0.17070921696722507
no2,NeuralNetTorch,450,50,0.45643525090670906,0.6484321820302447,0.06510548293590546,0.11363013833761215,0.6600000262260437,0.15809925459325314
no2,RandomForest,450,50,0.43960575041609745,0.6288029391492924,0.06474316865205765,0.08096528053283691,0.6800000071525574,0.2048960691317916
no2,XGBoost,450,50,0.4348962974965093,0.6239190237438912,0.044761866331100464,0.10945139080286026,0.6000000238418579,0.13456473872065544
nomao,CatBoost,31018,3447,0.038028389917128744,0.06721479150907393,0.0027794400230050087,0.004872268531471491,0.9744705557823181,4.649086042307317
nomao,ExtraTrees,31018,3447,0.04996870719516296,0.0952250441705657,0.003648105077445507,0.01004067063331604,0.9680882096290588,5.134629880078137
nomao,LightGBM,31018,3447,0.037903659605630566,0.06737963821411633,0.0027425407897681,0.006430906243622303,0.9750507473945618,5.031946959905326
nomao,LinearModel,31018,3447,0.07314591683661549,0.12502833522228107,0.004427913576364517,0.007629804778844118,0.9498114585876465,5.155671086162329
