dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
Run_or_walk_information,XGBoost,79729,8859,0.010233077220618725,0.020814910531044006,0.002288476098328829,0.002769951242953539,0.9932272434234619,7.74989097751677
Satellite,CatBoost,4590,510,0.019542308524250984,0.04814892262220383,0.009487714618444443,0.009372008964419365,0.9901960492134094,0.09368493501096964
Satellite,ExtraTrees,4590,510,0.01894751749932766,0.039414677768945694,0.0090177645906806,0.009895588271319866,0.9901960492134094,0.09187363088130951
Satellite,LightGBM,4590,510,0.019752992317080498,0.051384586840867996,0.009439265355467796,0.01026860997080803,0.9901960492134094,0.08845156338065863
Satellite,LinearModel,4590,510,0.01694396138191223,0.04287996143102646,0.007957855239510536,0.00938493199646473,0.9921568632125854,0.09195836447179317
Satellite,NeuralNetFastAI,4590,510,0.016417384147644043,0.03871309012174606,0.008215505629777908,0.009365606121718884,0.9921568632125854,0.08705585543066263
Satellite,NeuralNetTorch,4590,510,0.022187091410160065,0.060058675706386566,0.011264624074101448,0.010810465551912785,0.9882352948188782,0.09103003516793251
Satellite,RandomForest,4590,510,0.015191873535513878,0.029765600338578224,0.007560910191386938,0.0092538483440876,0.9901960492134094,0.09632472041994333
Satellite,XGBoost,4590,510,0.019030645489692688,0.04924250766634941,0.009677344933152199,0.008359231054782867,0.9901960492134094,0.08963359799236059
SpeedDating,CatBoost,7540,838,0.17604821920394897,0.2911190390586853,0.01207281555980444,0.02732190676033497,0.8782815933227539,0.2755023492500186
SpeedDating,ExtraTrees,7540,838,0.19252102077007294,0.3101927638053894,0.010527826845645905,0.023443974554538727,0.8687350749969482,0.2561254370957613
SpeedDating,LightGBM,7540,838,0.17633631825447083,0.2926411032676697,0.014379402622580528,0.03208503499627113,0.8866348266601562,0.2770855501294136
SpeedDating,LinearModel,7540,838,0.1890335977077484,0.3142911493778229,0.017716240137815475,0.03173748031258583,0.8782815933227539,0.28630522917956114
SpeedDating,NeuralNetFastAI,7540,838,0.18859946727752686,0.310856431722641,0.01784074492752552,0.03710053116083145,0.8758949637413025,0.2789620887488127
SpeedDating,NeuralNetTorch,7540,838,0.1873912513256073,0.3081391155719757,0.016641205176711082,0.02593059465289116,0.8723150491714478,0.2640467584133148
SpeedDating,RandomForest,7540,838,0.19107677042484283,0.31139034032821655,0.013517159968614578,0.033735014498233795,0.8687350749969482,0.249273044988513
SpeedDating,XGBoost,7540,838,0.17510098218917847,0.2895401120185852,0.010680101811885834,0.027066318318247795,0.8854415416717529,0.2809740975499153
Titanic,CatBoost,1980,221,0.25762510299682617,0.4148738384246826,0.060313738882541656,0.05788205564022064,0.8325791954994202,0.020890655927360058
Titanic,ExtraTrees,1980,221,0.26090189814567566,0.4248186945915222,0.0628877654671669,0.05933907628059387,0.8325791954994202,0.016231615096330643
Titanic,LightGBM,1980,221,0.25753793120384216,0.41463565826416016,0.06062725931406021,0.05823663994669914,0.8325791954994202,0.0168317137286067
Titanic,LinearModel,1980,221,0.2783029079437256,0.45229893922805786,0.07665049284696579,0.060714300721883774,0.8325791954994202,0.017036055214703083
Titanic,NeuralNetFastAI,1980,221,0.25634825229644775,0.41246116161346436,0.05858635902404785,0.05303319916129112,0.8325791954994202,0.017234102822840214
Titanic,NeuralNetTorch,1980,221,0.25589844584465027,0.41290029883384705,0.05922058969736099,0.05259963497519493,0.8325791954994202,0.016100906766951084
Titanic,RandomForest,1980,221,0.2576730251312256,0.41836556792259216,0.0589316189289093,0.050973933190107346,0.8280543088912964,0.017796450294554234
Titanic,XGBoost,1980,221,0.2574351131916046,0.4144207835197449,0.06064107269048691,0.057977404445409775,0.8325791954994202,0.016808693297207355
ada,CatBoost,3732,415,0.1709412932395935,0.2703603506088257,0.020228292793035507,0.03987791761755943,0.8891566395759583,0.08099825214594603
ada,ExtraTrees,3732,415,0.1943644881248474,0.30709725618362427,0.01844971626996994,0.023872962221503258,0.8602409362792969,0.07176358997821808
ada,LightGBM,3732,415,0.17273204028606415,0.2787717580795288,0.018537703901529312,0.03700735419988632,0.8843373656272888,0.07685103081166744
ada,LinearModel,3732,415,0.19926176965236664,0.31741905212402344,0.020077573135495186,0.056319866329431534,0.8650602698326111,0.0736978454515338
ada,NeuralNetFastAI,3732,415,0.185883030295372,0.2981477677822113,0.014503994956612587,0.032954078167676926,0.87469881772995,0.08022619877010584
ada,NeuralNetTorch,3732,415,0.18524469435214996,0.29055991768836975,0.014872908592224121,0.036050375550985336,0.8722891807556152,0.07199339009821415
ada,RandomForest,3732,415,0.18203973770141602,0.290027916431427,0.01455087959766388,0.04197891801595688,0.8771084547042847,0.06315294560045004
ada,XGBoost,3732,415,0.17095819115638733,0.2729441523551941,0.01621260866522789,0.03704041987657547,0.8819277286529541,0.07867375761270523
adult,CatBoost,43957,4885,0.17198814451694489,0.2717890739440918,0.014448200352489948,0.01642376370728016,0.8773797154426575,3.2710056379437447
adult,ExtraTrees,43957,4885,0.19106385111808777,0.3026757836341858,0.01812363602221012,0.021208560094237328,0.8597748279571533,3.180024854838848
adult,LightGBM,43957,4885,0.17210449278354645,0.27170079946517944,0.01561944279819727,0.01741722971200943,0.8769702911376953,3.2720087403431535
adult,LinearModel,43957,4885,0.20479249954223633,0.3207339346408844,0.023034624755382538,0.024789199233055115,0.8517912030220032,3.0618402268737555
adult,NeuralNetFastAI,43957,4885,0.19035367667675018,0.30058860778808594,0.020392993465065956,0.020862126722931862,0.864483118057251,3.1839041020721197
adult,NeuralNetTorch,43957,4885,0.19173012673854828,0.3025340735912323,0.012084079906344414,0.016988972201943398,0.863459587097168,3.2443956062197685
adult,RandomForest,43957,4885,0.18855471909046173,0.29712098836898804,0.020200250670313835,0.022091036662459373,0.8622313141822815,3.1510939514264464
adult,XGBoost,43957,4885,0.171107217669487,0.2697829604148865,0.01564832776784897,0.017099065706133842,0.8769702911376953,3.258248389698565
ailerons,CatBoost,12375,1375,0.16040121018886566,0.2659316062927246,0.01510479673743248,0.032439518719911575,0.890181839466095,1.2160174045711756
ailerons,ExtraTrees,12375,1375,0.1684758961200714,0.27548542618751526,0.010033484548330307,0.019022593274712563,0.8799999952316284,1.140011570416391
ailerons,LightGBM,12375,1375,0.15926770865917206,0.263374924659729,0.011418558657169342,0.02818959392607212,0.8923636078834534,1.1947554685175419
ailerons,LinearModel,12375,1375,0.17048607766628265,0.27975451946258545,0.014038976281881332,0.025804096832871437,0.8821818232536316,1.174857304431498
ailerons,NeuralNetFastAI,12375,1375,0.1669263243675232,0.2756468951702118,0.012153448536992073,0.029201587662100792,0.8821818232536316,1.1789733627811074
ailerons,NeuralNetTorch,12375,1375,0.16509869694709778,0.27203190326690674,0.011948825791478157,0.02953467145562172,0.8821818232536316,1.178457354195416
ailerons,RandomForest,12375,1375,0.16402505338191986,0.27502962946891785,0.010335654951632023,0.038419850170612335,0.8821818232536316,1.1519520301371813
ailerons,XGBoost,12375,1375,0.16008049249649048,0.2647111713886261,0.011626144871115685,0.02516796626150608,0.8880000114440918,1.1894695647060871
arcene,CatBoost,90,10,0.4000278413295746,0.7234596014022827,0.1486814320087433,0.2643415927886963,0.699999988079071,0.0007088333368301392
arcene,ExtraTrees,90,10,0.3287232518196106,0.5037803649902344,0.1301090121269226,0.3472043573856354,0.8999999761581421,0.0006990581750869751
arcene,LightGBM,90,10,0.4244270324707031,0.6991618871688843,0.1354818344116211,0.2508184015750885,0.699999988079071,0.0006952593103051186
arcene,LinearModel,90,10,0.38229063153266907,0.5803653597831726,0.13322927057743073,0.14510522782802582,0.699999988079071,0.0006440337747335434
arcene,NeuralNetFastAI,90,10,0.351418137550354,0.7485787868499756,0.12164203822612762,0.2500121593475342,0.800000011920929,0.0006827563047409058
arcene,NeuralNetTorch,90,10,0.34119337797164917,0.7049559354782104,0.1338280439376831,0.2134522795677185,0.800000011920929,0.0006913309916853905
arcene,RandomForest,90,10,0.35371342301368713,0.5319992303848267,0.08672105520963669,0.29888641834259033,0.800000011920929,0.0006883293390274048
arcene,XGBoost,90,10,0.37801435589790344,0.5773730278015137,0.10384966433048248,0.26315829157829285,0.699999988079071,0.0006040772423148155
arsenic-female-bladder,CatBoost,503,56,0.2078389972448349,0.3323462903499603,0.05287039279937744,0.0605546310544014,0.8571428656578064,0.0018017245456576347
arsenic-female-bladder,ExtraTrees,503,56,0.21678854525089264,0.35382771492004395,0.056766197085380554,0.08009999245405197,0.8571428656578064,0.0017608525231480598
arsenic-female-bladder,LightGBM,503,56,0.21717120707035065,0.354440301656723,0.06731711328029633,0.07986898720264435,0.8571428656578064,0.0017917845398187637
arsenic-female-bladder,LinearModel,503,56,0.23781321942806244,0.38189569115638733,0.0717177540063858,0.0637548640370369,0.8571428656578064,0.0017938567325472832
arsenic-female-bladder,NeuralNetFastAI,503,56,0.21891824901103973,0.34007906913757324,0.046382129192352295,0.07571787387132645,0.8392857313156128,0.0015844730660319328
arsenic-female-bladder,NeuralNetTorch,503,56,0.18377067148685455,0.30211248993873596,0.04211314022541046,0.07189883291721344,0.875,0.0017985310405492783
arsenic-female-bladder,RandomForest,503,56,0.2224283516407013,0.37874647974967957,0.06540389358997345,0.1009167730808258,0.8571428656578064,0.001652916893362999
arsenic-female-bladder,XGBoost,503,56,0.21035265922546387,0.3483078181743622,0.05249472334980965,0.07683693617582321,0.8571428656578064,0.0016398429870605469
autoUniv-au1-1000,CatBoost,900,100,0.354155957698822,0.5394810438156128,0.04306697100400925,0.07321372628211975,0.7799999713897705,0.003562087193131447
autoUniv-au1-1000,ExtraTrees,900,100,0.35817059874534607,0.5451827049255371,0.05110713839530945,0.06478547304868698,0.7699999809265137,0.0036005498841404915
autoUniv-au1-1000,LightGBM,900,100,0.3461083471775055,0.5312301516532898,0.03564438968896866,0.08518507331609726,0.7900000214576721,0.003443135879933834
autoUniv-au1-1000,LinearModel,900,100,0.37557974457740784,0.5646100044250488,0.057361990213394165,0.06959135830402374,0.7400000095367432,0.00383004080504179
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3458064794540405,0.5280094146728516,0.04058326780796051,0.06928793340921402,0.7599999904632568,0.003915729001164436
autoUniv-au1-1000,NeuralNetTorch,900,100,0.3525986075401306,0.5341320633888245,0.03849576413631439,0.0520680733025074,0.7599999904632568,0.0036554215475916862
autoUniv-au1-1000,RandomForest,900,100,0.37475159764289856,0.5594168901443481,0.0618894062936306,0.07680483907461166,0.7200000286102295,0.003908252343535423
autoUniv-au1-1000,XGBoost,900,100,0.3583243191242218,0.5429020524024963,0.049245744943618774,0.07051584124565125,0.7699999809265137,0.0035952338948845863
bank-marketing,CatBoost,40689,4522,0.11809200048446655,0.19105906784534454,0.016660481691360474,0.0173973198980093,0.9126492738723755,2.540994663722813
bank-marketing,ExtraTrees,40689,4522,0.1265234798192978,0.203131765127182,0.015225322917103767,0.014895503409206867,0.9038036465644836,2.554765840061009
bank-marketing,LightGBM,40689,4522,0.12083114683628082,0.1941644847393036,0.017671676352620125,0.018475068733096123,0.9126492738723755,2.6636092429980636
bank-marketing,LinearModel,40689,4522,0.14285612106323242,0.23240821063518524,0.019828878343105316,0.021590745076537132,0.8987174034118652,2.4302571155130863
bank-marketing,NeuralNetFastAI,40689,4522,0.12032458931207657,0.1942792683839798,0.011002940125763416,0.012422018684446812,0.9128704071044922,2.719225149601698
bank-marketing,NeuralNetTorch,40689,4522,0.12063784897327423,0.19368788599967957,0.014115915633738041,0.016922559589147568,0.9108801484107971,2.6599432546645403
bank-marketing,RandomForest,40689,4522,0.12613528966903687,0.20242977142333984,0.01747536100447178,0.016888856887817383,0.9057939052581787,2.492649609223008
bank-marketing,XGBoost,40689,4522,0.11987223476171494,0.19529291987419128,0.0161433182656765,0.018686382099986076,0.9137549996376038,2.524524967186153
bank32nh,CatBoost,7372,820,0.2690863609313965,0.41452473402023315,0.01950985938310623,0.04091988131403923,0.7939024567604065,0.31983831617981195
bank32nh,ExtraTrees,7372,820,0.2694235146045685,0.4143119156360626,0.015637729316949844,0.04284476488828659,0.8012195229530334,0.23984584584832191
bank32nh,LightGBM,7372,820,0.26828014850616455,0.4158220887184143,0.019831327721476555,0.049963854253292084,0.7987805008888245,0.30775253660976887
bank32nh,LinearModel,7372,820,0.26880061626434326,0.4119807481765747,0.022339433431625366,0.04726751148700714,0.7939024567604065,0.29750277660787106
bank32nh,NeuralNetFastAI,7372,820,0.25571712851524353,0.39942920207977295,0.021409137174487114,0.037541504949331284,0.8097561001777649,0.3264876427128911
bank32nh,NeuralNetTorch,7372,820,0.26194044947624207,0.4066068232059479,0.018622249364852905,0.03220535069704056,0.8060975670814514,0.3116584150120616
bank32nh,RandomForest,7372,820,0.28441354632377625,0.43665704131126404,0.020338453352451324,0.03676362335681915,0.7890244126319885,0.26610158011317253
bank32nh,XGBoost,7372,820,0.2723409831523895,0.42105746269226074,0.01857740804553032,0.055451687425374985,0.7963414788246155,0.29953304026275873
bank8FM,CatBoost,7372,820,0.07449910789728165,0.12177624553442001,0.00890298467129469,0.021299801766872406,0.9475609660148621,0.4243889730423689
bank8FM,ExtraTrees,7372,820,0.07864361256361008,0.1255500763654709,0.01018781028687954,0.015869444236159325,0.9451219439506531,0.32216322142630816
bank8FM,LightGBM,7372,820,0.07611436396837234,0.12128632515668869,0.009681549854576588,0.017121803015470505,0.9475609660148621,0.41026850417256355
bank8FM,LinearModel,7372,820,0.08287878334522247,0.1414327770471573,0.012317624874413013,0.01633695513010025,0.9463414549827576,0.4136370364576578
bank8FM,NeuralNetFastAI,7372,820,0.07685254514217377,0.11584224551916122,0.010575233958661556,0.017332613468170166,0.9487804770469666,0.4074001479893923
bank8FM,NeuralNetTorch,7372,820,0.07917793095111847,0.12152299284934998,0.011266706511378288,0.01834581419825554,0.9451219439506531,0.4018453285098076
bank8FM,RandomForest,7372,820,0.07787883281707764,0.1303127259016037,0.009742744266986847,0.02613231912255287,0.9451219439506531,0.4088809220120311
bank8FM,XGBoost,7372,820,0.07647784799337387,0.1281370222568512,0.008683949708938599,0.01884148269891739,0.9463414549827576,0.4156610853970051
blood-transfusion-service-center,CatBoost,673,75,0.3321221172809601,0.5044765472412109,0.0929492861032486,0.08373156934976578,0.746666669845581,0.002668594941496849
blood-transfusion-service-center,ExtraTrees,673,75,0.3283611536026001,0.49885833263397217,0.07253395020961761,0.07042963802814484,0.7599999904632568,0.00236376840621233
blood-transfusion-service-center,LightGBM,673,75,0.3274495601654053,0.4969978928565979,0.08282138407230377,0.12315309792757034,0.7599999904632568,0.0023569101467728615
blood-transfusion-service-center,LinearModel,673,75,0.3216368556022644,0.48402222990989685,0.0862482339143753,0.1061176136136055,0.7599999904632568,0.002292514778673649
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.32385554909706116,0.4880996644496918,0.07826663553714752,0.1036781519651413,0.746666669845581,0.0023444565013051033
blood-transfusion-service-center,NeuralNetTorch,673,75,0.32470542192459106,0.4913592040538788,0.08681059628725052,0.12968921661376953,0.7733333110809326,0.00227337796241045
blood-transfusion-service-center,RandomForest,673,75,0.3243776559829712,0.4971928894519806,0.08149410039186478,0.0996803417801857,0.7733333110809326,0.002516038715839386
blood-transfusion-service-center,XGBoost,673,75,0.3352513611316681,0.5103074908256531,0.062485091388225555,0.06887131184339523,0.7599999904632568,0.0024852370843291283
boston_corrected,CatBoost,455,51,0.16392703354358673,0.26512759923934937,0.0765528455376625,0.11229895800352097,0.8823529481887817,0.0015953630208969116
boston_corrected,ExtraTrees,455,51,0.13496005535125732,0.23060646653175354,0.08124497532844543,0.11447592079639435,0.9215686321258545,0.0016273511573672295
boston_corrected,LightGBM,455,51,0.15409141778945923,0.2503640353679657,0.077320396900177,0.1206069141626358,0.9215686321258545,0.0014678062871098518
boston_corrected,LinearModel,455,51,0.18285684287548065,0.28619620203971863,0.08511720597743988,0.1373814344406128,0.8627451062202454,0.0017108563333749771
boston_corrected,NeuralNetFastAI,455,51,0.14080139994621277,0.2320672571659088,0.1027567982673645,0.12403099983930588,0.8823529481887817,0.0016610659658908844
boston_corrected,NeuralNetTorch,455,51,0.1867062747478485,0.28363871574401855,0.09123528748750687,0.14922650158405304,0.8627451062202454,0.0016450248658657074
boston_corrected,RandomForest,455,51,0.16232654452323914,0.26379671692848206,0.0736222043633461,0.13272394239902496,0.8823529481887817,0.0015223799273371696
boston_corrected,XGBoost,455,51,0.19875755906105042,0.30911940336227417,0.07977550476789474,0.16357800364494324,0.8823529481887817,0.0014860359951853752
churn,CatBoost,4500,500,0.0860595628619194,0.17371946573257446,0.016339002177119255,0.02564948797225952,0.949999988079071,0.11518657393753529
churn,ExtraTrees,4500,500,0.08283118903636932,0.1699952632188797,0.013902045786380768,0.021625451743602753,0.9480000138282776,0.09924852009862661
churn,LightGBM,4500,500,0.08988625556230545,0.18179656565189362,0.014047892764210701,0.027165701612830162,0.9480000138282776,0.10176944732666016
churn,LinearModel,4500,500,0.18894347548484802,0.30675768852233887,0.029322978109121323,0.04053825885057449,0.8479999899864197,0.08349058963358402
churn,NeuralNetFastAI,4500,500,0.07582400739192963,0.15992093086242676,0.01077867578715086,0.018970128148794174,0.9580000042915344,0.10638907365500927
churn,NeuralNetTorch,4500,500,0.08131755143404007,0.17049571871757507,0.012930748984217644,0.027234520763158798,0.9520000219345093,0.1052894089370966
churn,RandomForest,4500,500,0.09970278292894363,0.1937454789876938,0.015475813299417496,0.026455938816070557,0.9380000233650208,0.10488196462392807
churn,XGBoost,4500,500,0.08910521864891052,0.17714940011501312,0.017657175660133362,0.03336748480796814,0.9440000057220459,0.1098041757941246
climate-model-simulation-crashes,CatBoost,486,54,0.0632571130990982,0.13708512485027313,0.018345922231674194,0.03830403462052345,0.9444444179534912,0.0016293656080961227
climate-model-simulation-crashes,ExtraTrees,486,54,0.0695078894495964,0.24115359783172607,0.028320563957095146,0.05751030519604683,0.9814814925193787,0.0016429275274276733
climate-model-simulation-crashes,LightGBM,486,54,0.06187216937541962,0.19406995177268982,0.026557615026831627,0.041687801480293274,0.9629629850387573,0.0016121463850140572
climate-model-simulation-crashes,LinearModel,486,54,0.08854465186595917,0.23753249645233154,0.037927910685539246,0.05467063933610916,0.9444444179534912,0.001819751225411892
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.08765705674886703,0.3573478162288666,0.03564734011888504,0.05385463684797287,0.9444444179534912,0.0016699731349945068
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10384257882833481,0.271518349647522,0.033343054354190826,0.06876417994499207,0.9074074029922485,0.0016912901774048805
climate-model-simulation-crashes,RandomForest,486,54,0.11615688353776932,0.22066715359687805,0.0424734391272068,0.058416590094566345,0.9259259104728699,0.0015583066269755363
climate-model-simulation-crashes,XGBoost,486,54,0.057908203452825546,0.1485980898141861,0.021805960685014725,0.04115700721740723,0.9814814925193787,0.0014969324693083763
colleges_usnews,CatBoost,1171,131,0.37670835852622986,0.5504848957061768,0.0575617216527462,0.09314186871051788,0.7251908183097839,0.006356501020491123
colleges_usnews,ExtraTrees,1171,131,0.3675154149532318,0.539929986000061,0.060955435037612915,0.12553207576274872,0.694656491279602,0.006404891610145569
colleges_usnews,LightGBM,1171,131,0.3875786066055298,0.5646198391914368,0.07437030225992203,0.14184735715389252,0.7022900581359863,0.006128688342869282
colleges_usnews,LinearModel,1171,131,0.393442839384079,0.5715253949165344,0.06607446819543839,0.1383877694606781,0.6641221642494202,0.0060899509117007256
colleges_usnews,NeuralNetFastAI,1171,131,0.3992987871170044,0.5766124129295349,0.0806548148393631,0.11784958839416504,0.6793892979621887,0.005842323414981365
colleges_usnews,NeuralNetTorch,1171,131,0.3901357054710388,0.566580593585968,0.08273055404424667,0.14733494818210602,0.694656491279602,0.00621394719928503
colleges_usnews,RandomForest,1171,131,0.365612655878067,0.5450752377510071,0.05586086958646774,0.1081567108631134,0.7099236845970154,0.006401232443749905
colleges_usnews,XGBoost,1171,131,0.3964565396308899,0.5722001194953918,0.08010420203208923,0.13734053075313568,0.694656491279602,0.005853958427906036
cpu_act,CatBoost,7372,820,0.06437998265028,0.10595385730266571,0.011442369781434536,0.021265827119350433,0.9585365653038025,0.38224749080836773
cpu_act,ExtraTrees,7372,820,0.07600045204162598,0.12533563375473022,0.011281564831733704,0.02282286435365677,0.9512194991111755,0.3880156213417649
cpu_act,LightGBM,7372,820,0.066642165184021,0.10804127901792526,0.010500544682145119,0.02753385715186596,0.954878032207489,0.39805066119879484
cpu_act,LinearModel,7372,820,0.0838569849729538,0.1422833949327469,0.01308664120733738,0.02839011140167713,0.9426829218864441,0.3923646919429302
cpu_act,NeuralNetFastAI,7372,820,0.07096649706363678,0.11824319511651993,0.015524099580943584,0.027323974296450615,0.9512194991111755,0.3898450117558241
cpu_act,NeuralNetTorch,7372,820,0.07448218017816544,0.12457777559757233,0.014666935428977013,0.026839345693588257,0.954878032207489,0.3836384043097496
cpu_act,RandomForest,7372,820,0.07371009886264801,0.12541279196739197,0.011015908792614937,0.019563769921660423,0.954878032207489,0.3974677203223109
cpu_act,XGBoost,7372,820,0.06400386244058609,0.10465796291828156,0.01147740799933672,0.02306351251900196,0.954878032207489,0.39891001861542463
cpu_small,CatBoost,7372,820,0.09631530195474625,0.15270359814167023,0.011543601751327515,0.026217348873615265,0.9365853667259216,0.3895919779315591
cpu_small,ExtraTrees,7372,820,0.10376639664173126,0.16387782990932465,0.008208110928535461,0.0231892429292202,0.9268292784690857,0.38175740372389555
cpu_small,LightGBM,7372,820,0.09713005274534225,0.15434053540229797,0.009773737750947475,0.023932592943310738,0.9353658556938171,0.3882441157475114
cpu_small,LinearModel,7372,820,0.1267334520816803,0.19999666512012482,0.013542188331484795,0.021199563518166542,0.9060975313186646,0.37648445926606655
cpu_small,NeuralNetFastAI,7372,820,0.10954198986291885,0.1706589311361313,0.012150556780397892,0.029355639591813087,0.9207317233085632,0.3917457414790988
cpu_small,NeuralNetTorch,7372,820,0.10284148156642914,0.16186906397342682,0.008168015629053116,0.020033741369843483,0.9243902564048767,0.387156093493104
cpu_small,RandomForest,7372,820,0.10180025547742844,0.16245771944522858,0.009473159909248352,0.02672738954424858,0.9341463446617126,0.38331502862274647
cpu_small,XGBoost,7372,820,0.09935952723026276,0.15811993181705475,0.010852938517928123,0.0264868326485157,0.9378048777580261,0.38456853199750185
credit-g,CatBoost,900,100,0.2759983241558075,0.42953041195869446,0.03586246445775032,0.08624313771724701,0.8199999928474426,0.003850722685456276
credit-g,ExtraTrees,900,100,0.30208277702331543,0.46437758207321167,0.06440097838640213,0.15395967662334442,0.7799999713897705,0.003790569491684437
credit-g,LightGBM,900,100,0.28787291049957275,0.44822919368743896,0.04783860221505165,0.0954391360282898,0.800000011920929,0.0037198271602392197
credit-g,LinearModel,900,100,0.30588266253471375,0.4691707491874695,0.04383955895900726,0.0853998064994812,0.7599999904632568,0.003753332421183586
credit-g,NeuralNetFastAI,900,100,0.29704052209854126,0.4542345106601715,0.03887970373034477,0.08140431344509125,0.7699999809265137,0.0037106843665242195
credit-g,NeuralNetTorch,900,100,0.29391762614250183,0.450968861579895,0.0597960501909256,0.1156887635588646,0.7799999713897705,0.0040562571957707405
credit-g,RandomForest,900,100,0.2758825719356537,0.4325586259365082,0.05278968811035156,0.10237258672714233,0.8199999928474426,0.0038449708372354507
credit-g,XGBoost,900,100,0.2956477105617523,0.45155417919158936,0.03774638473987579,0.10092193633317947,0.7699999809265137,0.0038007088005542755
cylinder-bands,CatBoost,486,54,0.19374161958694458,0.313714861869812,0.05736098438501358,0.09417774528265,0.8518518805503845,0.0017845556139945984
cylinder-bands,ExtraTrees,486,54,0.19350570440292358,0.32052531838417053,0.07673373818397522,0.10671266168355942,0.8703703880310059,0.0016407091170549393
cylinder-bands,LightGBM,486,54,0.1848866492509842,0.30321481823921204,0.052894704043865204,0.138410285115242,0.8518518805503845,0.001500466838479042
cylinder-bands,LinearModel,486,54,0.2629843056201935,0.4114364683628082,0.04249192401766777,0.09735144674777985,0.7962962985038757,0.00198478065431118
cylinder-bands,NeuralNetFastAI,486,54,0.21383188664913177,0.36154308915138245,0.055607594549655914,0.1432666927576065,0.8518518805503845,0.0016322480514645576
cylinder-bands,NeuralNetTorch,486,54,0.17483152449131012,0.30452653765678406,0.03807380422949791,0.08999469876289368,0.8888888955116272,0.002260172739624977
cylinder-bands,RandomForest,486,54,0.18711262941360474,0.3131111264228821,0.05609070882201195,0.13946698606014252,0.8888888955116272,0.0015496108680963516
cylinder-bands,XGBoost,486,54,0.17099487781524658,0.2884589433670044,0.0533413402736187,0.1256449967622757,0.8333333134651184,0.001612451858818531
delta_ailerons,CatBoost,6416,713,0.08938686549663544,0.1792784035205841,0.012643856927752495,0.02337675169110298,0.946704089641571,0.355248867534101
delta_ailerons,ExtraTrees,6416,713,0.09257836639881134,0.18391694128513336,0.013608040288090706,0.018910398706793785,0.9453015327453613,0.33467802964150906
delta_ailerons,LightGBM,6416,713,0.09069428592920303,0.18044278025627136,0.011601559817790985,0.021978821605443954,0.9424964785575867,0.3373301448300481
delta_ailerons,LinearModel,6416,713,0.10904417186975479,0.21601983904838562,0.01544373668730259,0.03231921046972275,0.9410939812660217,0.32777282781898975
delta_ailerons,NeuralNetFastAI,6416,713,0.10114428400993347,0.2021595686674118,0.017104851081967354,0.03314182162284851,0.9424964785575867,0.33565311320126057
delta_ailerons,NeuralNetTorch,6416,713,0.1004600077867508,0.1990298181772232,0.016546297818422318,0.03230201080441475,0.9438990354537964,0.3356236955150962
delta_ailerons,RandomForest,6416,713,0.0936160534620285,0.18210649490356445,0.015351524576544762,0.027527648955583572,0.9438990354537964,0.34509148355573416
delta_ailerons,XGBoost,6416,713,0.09104952961206436,0.18247675895690918,0.012315431609749794,0.02682284265756607,0.9453015327453613,0.34800648503005505
delta_elevators,CatBoost,8565,952,0.17746300995349884,0.2976677119731903,0.013553481549024582,0.026711372658610344,0.8855041861534119,0.5613302486017346
delta_elevators,ExtraTrees,8565,952,0.18017584085464478,0.30072978138923645,0.015847140923142433,0.03045438416302204,0.8802521228790283,0.4657204570248723
delta_elevators,LightGBM,8565,952,0.17564956843852997,0.2952161133289337,0.016517668962478638,0.0338682159781456,0.8886554837226868,0.5378724150359631
delta_elevators,LinearModel,8565,952,0.17940457165241241,0.30610010027885437,0.01341976784169674,0.027472781017422676,0.8792017102241516,0.5335133448243141
delta_elevators,NeuralNetFastAI,8565,952,0.17757749557495117,0.29888656735420227,0.01162307895720005,0.01957479491829872,0.881302535533905,0.5456301532685757
delta_elevators,NeuralNetTorch,8565,952,0.17592397332191467,0.2963007390499115,0.01353629119694233,0.023094557225704193,0.8834033608436584,0.5551774622872472
delta_elevators,RandomForest,8565,952,0.18389412760734558,0.3049086928367615,0.018686698749661446,0.031178612262010574,0.8718487620353699,0.5156219908967614
delta_elevators,XGBoost,8565,952,0.17720989882946014,0.2967836260795593,0.013345971703529358,0.030400864779949188,0.8844537734985352,0.5498089538887143
diabetes,CatBoost,691,77,0.2500841021537781,0.3933464586734772,0.05427221953868866,0.08015771955251694,0.8311688303947449,0.0027680108323693275
diabetes,ExtraTrees,691,77,0.23949435353279114,0.38144445419311523,0.06344699114561081,0.10092750936746597,0.8441558480262756,0.0026022521778941154
diabetes,LightGBM,691,77,0.24616330862045288,0.3898366093635559,0.04418911784887314,0.09252505004405975,0.8311688303947449,0.002570376731455326
diabetes,LinearModel,691,77,0.22769853472709656,0.3693258762359619,0.05311926454305649,0.12106971442699432,0.8181818127632141,0.0025540897622704506
diabetes,NeuralNetFastAI,691,77,0.24139942228794098,0.38125988841056824,0.05772986635565758,0.1323413997888565,0.8181818127632141,0.0023460090160369873
diabetes,NeuralNetTorch,691,77,0.24438674747943878,0.38018131256103516,0.04549475014209747,0.12451507896184921,0.8181818127632141,0.0023603569716215134
