dataset,model,cal_size,test_size,CB-monotone_brier,CB-monotone_logloss,CB-monotone_kuiper,CB-monotone_ece-15,CB-monotone_accuracy,CB-monotone_time
kc2,XGBoost,469,53,0.2277960598164422,0.3458964683453838,0.06853967905044556,0.14509783685207367,0.7924528121948242,0.1766427755355835
kdd_el_nino-small,CatBoost,703,79,0.1014798860875325,0.16088984798081718,0.03759598359465599,0.0669197365641594,0.9240506291389465,0.18086944706737995
kdd_el_nino-small,ExtraTrees,703,79,0.10913915128510342,0.1733239256547175,0.026069343090057373,0.06298520416021347,0.9113923907279968,0.1737497616559267
kdd_el_nino-small,LightGBM,703,79,0.11300338512831493,0.18000312113538283,0.0453573539853096,0.09540264308452606,0.9367088675498962,0.17545835301280022
kdd_el_nino-small,LinearModel,703,79,0.10654422208031038,0.17335614697478385,0.04583224654197693,0.08716855198144913,0.9113923907279968,0.18208128958940506
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09961610407044566,0.1838692535972046,0.026531366631388664,0.053972017019987106,0.9367088675498962,0.17897727340459824
kdd_el_nino-small,NeuralNetTorch,703,79,0.1365594324202848,0.23089823505328375,0.03529994189739227,0.07958926260471344,0.9113923907279968,0.17734738066792488
kdd_el_nino-small,RandomForest,703,79,0.10205327842667791,0.15865100723704947,0.026017144322395325,0.061462629586458206,0.9367088675498962,0.17804273404181004
kdd_el_nino-small,XGBoost,703,79,0.10568243091289142,0.1785231773312356,0.03598807752132416,0.0800689235329628,0.9367088675498962,0.18056673370301723
kdd_internet_usage,CatBoost,9097,1011,0.15057853489357598,0.23768184857328997,0.0116323446854949,0.0242459699511528,0.8991097807884216,0.2912647984921932
kdd_internet_usage,ExtraTrees,9097,1011,0.16101265784593852,0.252742599147443,0.014171592891216278,0.02595161646604538,0.888229489326477,0.29481869377195835
kdd_internet_usage,LightGBM,9097,1011,0.14982289098789908,0.23361338549120914,0.013486796990036964,0.01635449007153511,0.8961424231529236,0.2913150805979967
kdd_internet_usage,LinearModel,9097,1011,0.16850069486639693,0.27260143497814854,0.00992615520954132,0.021831925958395004,0.8773491382598877,0.2965717241168022
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.15156843417064597,0.23479305839872217,0.012567820958793163,0.024348076432943344,0.8902077078819275,0.29414444975554943
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15106161642474053,0.23320135375378878,0.013927134685218334,0.024392642080783844,0.8902077078819275,0.2949242424219847
kdd_internet_usage,RandomForest,9097,1011,0.16019665231473149,0.25027186257445444,0.012988992035388947,0.028891045600175858,0.888229489326477,0.28841439075767994
kdd_internet_usage,XGBoost,9097,1011,0.1494514509165655,0.23566350168381897,0.01082654483616352,0.02280496433377266,0.8991097807884216,0.2959736082702875
kick,CatBoost,65684,7299,0.16102133813802355,0.2839244557377093,0.0037831980735063553,0.00708945794031024,0.9034114480018616,0.8830019719898701
kick,ExtraTrees,65684,7299,0.1688056709494492,0.29637920857669203,0.004213320091366768,0.010580742731690407,0.899301290512085,0.8815388884395361
kick,LightGBM,65684,7299,0.16423565490266698,0.2895788807621958,0.00357959046959877,0.005371623206883669,0.9020413756370544,0.886665990576148
kick,LinearModel,65684,7299,0.17118488197161225,0.3015756750211661,0.0048469603061676025,0.005281645804643631,0.8980682492256165,0.8877766951918602
kick,NeuralNetFastAI,65684,7299,0.16393963046636803,0.28892925620893173,0.005422831512987614,0.01219343114644289,0.9013563394546509,0.8796260226517916
kick,NeuralNetTorch,65684,7299,0.16387282323644717,0.289526573469986,0.00341055728495121,0.007656094152480364,0.9024524092674255,0.8807575441896915
kick,RandomForest,65684,7299,0.16664520651336306,0.29285044302065777,0.004391841124743223,0.00823911651968956,0.8997122645378113,0.8791897110641003
kick,XGBoost,65684,7299,0.16186523315940643,0.2854485805468538,0.004244934767484665,0.00648851040750742,0.903685450553894,0.8761161603033543
kin8nm,CatBoost,7372,820,0.1473701684057009,0.23426850111272426,0.01750960946083069,0.03515785560011864,0.8951219320297241,0.2825038693845272
kin8nm,ExtraTrees,7372,820,0.21536170442965297,0.33843385530986503,0.02338871732354164,0.04620346426963806,0.8402438759803772,0.2871983926743269
kin8nm,LightGBM,7372,820,0.15265987746367798,0.24250545410977276,0.016970187425613403,0.03625236079096794,0.8902438879013062,0.27908239886164665
kin8nm,LinearModel,7372,820,0.3555303280654809,0.5337396450461269,0.02264735847711563,0.028871741145849228,0.7317073345184326,0.2805978022515774
kin8nm,NeuralNetFastAI,7372,820,0.12741293707295234,0.20406969979252151,0.015997156500816345,0.024390658363699913,0.9012194871902466,0.2787464130669832
kin8nm,NeuralNetTorch,7372,820,0.1263464130638941,0.20019082561091703,0.015959210693836212,0.02717725932598114,0.9121951460838318,0.2788232993334532
kin8nm,RandomForest,7372,820,0.21310487902454653,0.3357668413198552,0.02234000712633133,0.03451758623123169,0.8451219797134399,0.28006272576749325
kin8nm,XGBoost,7372,820,0.17744722580555983,0.2856723784489076,0.0227082259953022,0.03696095198392868,0.8804877996444702,0.2815459780395031
madeline,CatBoost,2826,314,0.1932769882179249,0.33039771744647606,0.024068519473075867,0.05192502960562706,0.8662420511245728,0.2125028669834137
madeline,ExtraTrees,2826,314,0.22225317354212495,0.36842677970201193,0.025641176849603653,0.0527946874499321,0.8407643437385559,0.21416538394987583
madeline,LightGBM,2826,314,0.21600839245160078,0.3633702863658568,0.022395970299839973,0.047046467661857605,0.8598726391792297,0.21149029210209846
madeline,LinearModel,2826,314,0.4818245685188663,0.6744745311285345,0.0224054753780365,0.06436853855848312,0.5828025341033936,0.20729107409715652
madeline,NeuralNetFastAI,2826,314,0.38836850731984385,0.5725712750285733,0.054566189646720886,0.1028992235660553,0.7101910710334778,0.21257220022380352
madeline,NeuralNetTorch,2826,314,0.3562498601350575,0.5363006802237391,0.053004369139671326,0.08386796712875366,0.7547770738601685,0.21510494872927666
madeline,RandomForest,2826,314,0.23237623736978177,0.3881273836491334,0.02661447413265705,0.06041611358523369,0.8503184914588928,0.2123655341565609
madeline,XGBoost,2826,314,0.21903146870664938,0.3643648681095971,0.026096027344465256,0.046185191720724106,0.8598726391792297,0.21740737557411194
madelon,CatBoost,2340,260,0.1899245751412409,0.3215953749579728,0.026606552302837372,0.07071112841367722,0.8615384697914124,0.20608837343752384
madelon,ExtraTrees,2340,260,0.20801613790638365,0.34531010580763377,0.02791331335902214,0.051982033997774124,0.8692307472229004,0.20673461817204952
madelon,LightGBM,2340,260,0.18924524099075932,0.32401676000735247,0.04578401520848274,0.09635663032531738,0.8884615302085876,0.20949250645935535
madelon,LinearModel,2340,260,0.4860819858815544,0.6791287497326395,0.03197664022445679,0.03556220978498459,0.5807692408561707,0.20466627925634384
madelon,NeuralNetFastAI,2340,260,0.3999995112208636,0.5879956398426025,0.07162418216466904,0.1333288848400116,0.7423076629638672,0.20827250741422176
madelon,NeuralNetTorch,2340,260,0.429022793463632,0.6190849232716785,0.06848660111427307,0.1279270350933075,0.6846153736114502,0.20806323178112507
madelon,RandomForest,2340,260,0.21171926824911258,0.35136537194606304,0.02538651041686535,0.06412293016910553,0.8538461327552795,0.20638880878686905
madelon,XGBoost,2340,260,0.19726681496275722,0.3320684053261327,0.02824629470705986,0.05383842810988426,0.8846153616905212,0.20801406539976597
mammography,CatBoost,10064,1119,0.020832463397699653,0.04852082552131354,0.0030002554412931204,0.0031643619295209646,0.9883824586868286,0.30810400284826756
mammography,ExtraTrees,10064,1119,0.02604892110753271,0.056801347348256495,0.006100156344473362,0.008712580427527428,0.9865951538085938,0.3031672351062298
mammography,LightGBM,10064,1119,0.022561091157866305,0.049767719884290934,0.004001147113740444,0.007144036702811718,0.9865951538085938,0.30875028297305107
mammography,LinearModel,10064,1119,0.03111979537434273,0.071998995801168,0.0076334793120622635,0.013865754939615726,0.9812332391738892,0.3147749789059162
mammography,NeuralNetFastAI,10064,1119,0.02463423867133665,0.054292624897482544,0.003926625940948725,0.008344100788235664,0.9848078489303589,0.3108383063226938
mammography,NeuralNetTorch,10064,1119,0.024676298871491652,0.05433688659626422,0.0033704224042594433,0.00868892390280962,0.9865951538085938,0.31149776466190815
mammography,RandomForest,10064,1119,0.027405319882020683,0.05771208948282574,0.006414949893951416,0.010418439283967018,0.9857015013694763,0.3112905826419592
mammography,XGBoost,10064,1119,0.022774873789095297,0.0507787062467281,0.004628202877938747,0.00815435778349638,0.9865951538085938,0.31288997642695904
mc1,CatBoost,8519,947,0.008590885009561474,0.017373455407382898,0.0029073641635477543,0.004513878375291824,0.9947201609611511,0.27820150926709175
mc1,ExtraTrees,8519,947,0.007930510199091311,0.018155078359701794,0.0035234694369137287,0.0026011604350060225,0.9957761168479919,0.27536105923354626
mc1,LightGBM,8519,947,0.007183806541181867,0.014156028450384422,0.002040478866547346,0.003509202040731907,0.9947201609611511,0.2721015550196171
mc1,LinearModel,8519,947,0.011363337215136392,0.02918839138413532,0.004300472792237997,0.0021674165036529303,0.9926082491874695,0.2773801125586033
mc1,NeuralNetFastAI,8519,947,0.011194501485967243,0.02752424698789797,0.004030165728181601,0.0028133271262049675,0.9936642050743103,0.2738093379884958
mc1,NeuralNetTorch,8519,947,0.012764354741623551,0.030805868105765608,0.005135201383382082,0.003556810785084963,0.9926082491874695,0.27724615298211575
mc1,RandomForest,8519,947,0.010172089230561149,0.021695752175173416,0.0029708659276366234,0.0020820917561650276,0.9947201609611511,0.27338823303580284
mc1,XGBoost,8519,947,0.008409839167401048,0.01577375706375832,0.002286306582391262,0.003479928243905306,0.9947201609611511,0.27779494039714336
meta,CatBoost,475,53,0.0975105178261858,0.17345402428004808,0.07101018726825714,0.08632893860340118,0.9433962106704712,0.17571753822267056
meta,ExtraTrees,475,53,0.14579895809393054,0.24516413606817014,0.09160149097442627,0.08260337263345718,0.9056603908538818,0.16850027069449425
meta,LightGBM,475,53,0.10801033716184989,0.19147563390337477,0.07617800682783127,0.11769618839025497,0.9433962106704712,0.17758142203092575
meta,LinearModel,475,53,0.11504823239264589,0.19912099206855696,0.07979089021682739,0.1050552949309349,0.9056603908538818,0.17579245567321777
meta,NeuralNetFastAI,475,53,0.11825324053334976,0.2202656529120149,0.10641387850046158,0.15201231837272644,0.9622641801834106,0.18109195679426193
meta,NeuralNetTorch,475,53,0.08831761649171607,0.16781294121859275,0.07258638739585876,0.08892882615327835,0.9622641801834106,0.17820787988603115
meta,RandomForest,475,53,0.13847216238771154,0.22799950840850372,0.10201739519834518,0.08989693969488144,0.9056603908538818,0.17086558230221272
meta,XGBoost,475,53,0.10643838840955283,0.1894949416476381,0.08500704169273376,0.08837153762578964,0.9433962106704712,0.16196155548095703
mozilla4,CatBoost,13990,1555,0.067773575802495,0.12093017632244828,0.008202999830245972,0.01203217264264822,0.9569131731987,0.3554020803421736
mozilla4,ExtraTrees,13990,1555,0.06900721890183954,0.12225734309483514,0.005049312487244606,0.012085664086043835,0.9549839496612549,0.35453529469668865
mozilla4,LightGBM,13990,1555,0.06549218990997109,0.11732565123868949,0.008901311084628105,0.016728362068533897,0.9536977410316467,0.3569373544305563
mozilla4,LinearModel,13990,1555,0.11179226177981413,0.19622789124131412,0.011727847158908844,0.012902626767754555,0.9344051480293274,0.3433194626122713
mozilla4,NeuralNetFastAI,13990,1555,0.11465500609284579,0.20558216208152788,0.009920994751155376,0.012036837637424469,0.9260450005531311,0.3508701641112566
mozilla4,NeuralNetTorch,13990,1555,0.09104610284772342,0.15820174817307892,0.011114108376204967,0.022463681176304817,0.9382636547088623,0.3552811723202467
mozilla4,RandomForest,13990,1555,0.06900100074227114,0.11823030739870138,0.006016485393047333,0.014305799268186092,0.9517685174942017,0.35711782425642014
mozilla4,XGBoost,13990,1555,0.06815296145868889,0.12153619174813861,0.00936800241470337,0.020322291180491447,0.953054666519165,0.3559394534677267
no2,CatBoost,450,50,0.4278995339488474,0.615611495185084,0.07131077349185944,0.14576956629753113,0.6000000238418579,0.1788781713694334
no2,ExtraTrees,450,50,0.4113303739130694,0.5959633298365651,0.0749744176864624,0.14806069433689117,0.6399999856948853,0.1786582786589861
no2,LightGBM,450,50,0.4503396206746049,0.6398322363609529,0.0693335086107254,0.10457850247621536,0.6200000047683716,0.17878487706184387
no2,LinearModel,450,50,0.4879050028123818,0.68073595806294,0.1501045823097229,0.196518212556839,0.47999998927116394,0.17792154103517532
no2,NeuralNetFastAI,450,50,0.4320787144253366,0.6196536379090818,0.07415314018726349,0.1921304315328598,0.5600000023841858,0.1766778826713562
no2,NeuralNetTorch,450,50,0.43595487388914805,0.6260970501849522,0.047820571810007095,0.1350092887878418,0.6399999856948853,0.18010821007192135
no2,RandomForest,450,50,0.42251485583925574,0.6064404185518802,0.06101706624031067,0.156363844871521,0.6200000047683716,0.17899012938141823
no2,XGBoost,450,50,0.43478822370582987,0.6213540314113538,0.06502549350261688,0.0986526682972908,0.6200000047683716,0.17949505522847176
nomao,CatBoost,31018,3447,0.03840568629341136,0.06756985871536142,0.0025643373373895884,0.0037424471229314804,0.9747606515884399,0.5311184618622065
nomao,ExtraTrees,31018,3447,0.05062182945738511,0.0927156040602609,0.004389469977468252,0.009852224960923195,0.9675079584121704,0.536704083904624
nomao,LightGBM,31018,3447,0.03790032013613135,0.06776347116777137,0.002698528580367565,0.006470781750977039,0.9750507473945618,0.5318184569478035
nomao,LinearModel,31018,3447,0.07321281477791608,0.12485213836738553,0.005212754476815462,0.007276430726051331,0.9503916501998901,0.5435833726078272
nomao,NeuralNetFastAI,31018,3447,0.05263612121972127,0.09272173202876358,0.004505119286477566,0.008875632658600807,0.9660574197769165,0.5363839119672775
nomao,NeuralNetTorch,31018,3447,0.052344525508976995,0.09143707862629266,0.004027452319860458,0.008363275788724422,0.964026689529419,0.5328446682542562
nomao,RandomForest,31018,3447,0.04746304959483571,0.08798735125618762,0.00316855451092124,0.005953103769570589,0.9701189398765564,0.5315587855875492
nomao,XGBoost,31018,3447,0.03825765755097929,0.06797511164547751,0.003911023028194904,0.007768182083964348,0.9767914414405823,0.5125483963638544
numerai28_6,CatBoost,86688,9632,0.49909932392314343,0.6922459031475774,0.021266058087348938,0.0066900355741381645,0.5150539875030518,1.0691512450575829
numerai28_6,ExtraTrees,86688,9632,0.49901175518403645,0.6921577655686056,0.007483750581741333,0.005202921573072672,0.5167151093482971,1.0777132287621498
numerai28_6,LightGBM,86688,9632,0.49904445548046195,0.6921864360784613,0.013074064627289772,0.004229790531098843,0.5131852030754089,1.0799312386661768
numerai28_6,LinearModel,86688,9632,0.49903794092737774,0.6921842688008265,0.02386665903031826,0.0033721227664500475,0.5187915563583374,1.0814541708678007
numerai28_6,NeuralNetFastAI,86688,9632,0.4988245169080888,0.6919713561002848,0.02806783840060234,0.001398922991938889,0.5191029906272888,1.0776799358427525
numerai28_6,NeuralNetTorch,86688,9632,0.49897781812838626,0.6921258412750995,0.012635898776352406,0.003401651280000806,0.5213870406150818,1.0537645146250725
numerai28_6,RandomForest,86688,9632,0.4994381361232676,0.6925845451582439,0.041387125849723816,0.005104440730065107,0.5124584436416626,1.0726612024009228
numerai28_6,XGBoost,86688,9632,0.49939157958498503,0.6925414091442145,0.010704472661018372,0.00664817588403821,0.5159883499145508,1.0775057692080736
ozone-level-8hr,CatBoost,2280,254,0.08513773148690443,0.14092445853799193,0.01880042999982834,0.03715161606669426,0.9370078444480896,0.20311142690479755
ozone-level-8hr,ExtraTrees,2280,254,0.08143519349814109,0.13428713506193382,0.019088663160800934,0.03669349104166031,0.9448819160461426,0.20069586113095284
ozone-level-8hr,LightGBM,2280,254,0.08440995022512363,0.13856037486205253,0.02321566641330719,0.046379733830690384,0.9370078444480896,0.20247697085142136
ozone-level-8hr,LinearModel,2280,254,0.07497102008102331,0.12263981177820646,0.01860581710934639,0.034611206501722336,0.9448819160461426,0.204550851136446
ozone-level-8hr,NeuralNetFastAI,2280,254,0.07580450299100275,0.12444634552268613,0.02015696093440056,0.030747221782803535,0.9448819160461426,0.20327445305883884
ozone-level-8hr,NeuralNetTorch,2280,254,0.0702575490925676,0.11855467179511113,0.012530447915196419,0.01930200681090355,0.9448819160461426,0.2040350865572691
ozone-level-8hr,RandomForest,2280,254,0.07830019407905547,0.12945752978403155,0.01885506510734558,0.027833621948957443,0.9448819160461426,0.20675301365554333
ozone-level-8hr,XGBoost,2280,254,0.08650413443593147,0.14438997178369528,0.02033185586333275,0.03440921753644943,0.9370078444480896,0.20394952408969402
parity5_plus_5,CatBoost,1011,113,0.0006645632752873026,0.015177673251343471,0.00927001517266035,0.015008200891315937,1.0,0.18328686617314816
parity5_plus_5,ExtraTrees,1011,113,0.05438532596072723,0.10164704943308608,0.02077995426952839,0.04441419616341591,0.9646017551422119,0.1782674565911293
parity5_plus_5,LightGBM,1011,113,0.0009335263420937507,0.018415605244974532,0.010769552551209927,0.01817680336534977,1.0,0.18463596887886524
parity5_plus_5,LinearModel,1011,113,0.4999612785556777,0.6931084586436402,0.25021177530288696,0.00046684572589583695,0.5044247508049011,0.17542646266520023
parity5_plus_5,NeuralNetFastAI,1011,113,0.0003358863926110609,0.011741638544191748,0.005984247196465731,0.011656694114208221,1.0,0.18265721201896667
parity5_plus_5,NeuralNetTorch,1011,113,0.000574746029136369,0.014503818367648955,0.008766927756369114,0.014357534237205982,1.0,0.18235169164836407
parity5_plus_5,RandomForest,1011,113,0.06527397919769962,0.11445527136263633,0.026275910437107086,0.044253382831811905,0.9469026327133179,0.18329733051359653
parity5_plus_5,XGBoost,1011,113,0.00043151384235651225,0.012999861474316251,0.007667729631066322,0.012890488840639591,1.0,0.18357780762016773
pbcseq,CatBoost,1750,195,0.18918763066801303,0.3225039649299115,0.044231098145246506,0.0795305147767067,0.8871794939041138,0.19754378497600555
pbcseq,ExtraTrees,1750,195,0.23742274754428855,0.38494936621803627,0.03215958923101425,0.05416197329759598,0.8461538553237915,0.19557641632854939
pbcseq,LightGBM,1750,195,0.20310629153904766,0.3397719675031256,0.042988743633031845,0.0844312533736229,0.8820512890815735,0.1971693802624941
pbcseq,LinearModel,1750,195,0.40191623000309823,0.5838239002744361,0.04621739685535431,0.06882920116186142,0.656410276889801,0.1965351551771164
pbcseq,NeuralNetFastAI,1750,195,0.29009119818776413,0.45548307924334147,0.0304042287170887,0.06646150350570679,0.7897436022758484,0.19632409512996674
pbcseq,NeuralNetTorch,1750,195,0.298495160675715,0.46998300959838757,0.06281763315200806,0.12680776417255402,0.7948718070983887,0.1990130878984928
pbcseq,RandomForest,1750,195,0.2425297933795908,0.400669483489676,0.05296555161476135,0.10630203783512115,0.8615384697914124,0.19639666378498077
pbcseq,XGBoost,1750,195,0.18738472455680813,0.3256005511681336,0.04002557694911957,0.09257564693689346,0.9025641083717346,0.19540764577686787
pc1,CatBoost,998,111,0.08657854126896022,0.17046270724973397,0.023771611973643303,0.04847855493426323,0.9459459185600281,0.17454293183982372
pc1,ExtraTrees,998,111,0.08055830317475667,0.1601105591979725,0.01722821593284607,0.033420056104660034,0.9639639854431152,0.18178276345133781
pc1,LightGBM,998,111,0.09159600133689559,0.18355173032951372,0.02626943215727806,0.0506010577082634,0.9369369149208069,0.18388118967413902
pc1,LinearModel,998,111,0.1014889457866531,0.18888447999757557,0.026998329907655716,0.028534777462482452,0.9369369149208069,0.18493894673883915
pc1,NeuralNetFastAI,998,111,0.10000068895100402,0.1892826943514792,0.03528733551502228,0.07045508176088333,0.954954981803894,0.18694594129920006
pc1,NeuralNetTorch,998,111,0.09664697320678536,0.18018064306325957,0.024500159546732903,0.035614266991615295,0.9459459185600281,0.18765699490904808
pc1,RandomForest,998,111,0.08183798205742486,0.16452703402804383,0.024900879710912704,0.03000931814312935,0.9459459185600281,0.18302221037447453
pc1,XGBoost,998,111,0.08494760813616613,0.1588843564553143,0.01597563363611698,0.02814456820487976,0.9459459185600281,0.185152905061841
pc2,CatBoost,5030,559,0.0061775403554585025,0.014393627559280028,0.005900310818105936,0.006888164673000574,0.9964221715927124,0.24155205488204956
pc2,ExtraTrees,5030,559,0.006672087892551801,0.015979577005659423,0.004589291289448738,0.00387830613180995,0.9964221715927124,0.23456024006009102
pc2,LightGBM,5030,559,0.006483302872849367,0.01577051459177846,0.005612857639789581,0.007527612615376711,0.9964221715927124,0.23258511908352375
pc2,LinearModel,5030,559,0.006493375572563816,0.016097032267694454,0.0051618171855807304,0.007299468852579594,0.9964221715927124,0.23184479027986526
pc2,NeuralNetFastAI,5030,559,0.006306593670447238,0.014864090480246143,0.00569341704249382,0.00769879249855876,0.9964221715927124,0.23713713884353638
pc2,NeuralNetTorch,5030,559,0.006642861457995826,0.016671394468444723,0.00529521144926548,0.002656105672940612,0.9964221715927124,0.2354719154536724
pc2,RandomForest,5030,559,0.006918489500529368,0.01709809651267842,0.004581125918775797,0.0021118412259966135,0.9964221715927124,0.23550931178033352
pc2,XGBoost,5030,559,0.0062123854271094415,0.014610390416635656,0.00558049138635397,0.0076232124119997025,0.9964221715927124,0.2300607692450285
pc3,CatBoost,1406,157,0.17135193241011676,0.2751951277829145,0.03902888298034668,0.07726436108350754,0.9044585824012756,0.19049080088734627
pc3,ExtraTrees,1406,157,0.16454856876649496,0.26287201619755113,0.03450746834278107,0.06026459485292435,0.8980891704559326,0.1926798615604639
pc3,LightGBM,1406,157,0.17134555763438916,0.2779728453284729,0.033159494400024414,0.05771714448928833,0.8789808750152588,0.19101548567414284
pc3,LinearModel,1406,157,0.18999566312467314,0.31957112934199117,0.04385441169142723,0.07708164304494858,0.8917197585105896,0.1903663482517004
pc3,NeuralNetFastAI,1406,157,0.18157269800158513,0.2949407629939752,0.04158400371670723,0.08123152703046799,0.8917197585105896,0.19303305633366108
pc3,NeuralNetTorch,1406,157,0.18402429403842055,0.31161739287286183,0.04620511084794998,0.06983878463506699,0.9044585824012756,0.18883595243096352
pc3,RandomForest,1406,157,0.1669858641318843,0.2735534968332136,0.031044945120811462,0.06947679072618484,0.9044585824012756,0.18997621722519398
pc3,XGBoost,1406,157,0.1765250792894789,0.2807951752944902,0.04058601334691048,0.06328745931386948,0.8789808750152588,0.1854343879967928
pc4,CatBoost,1312,146,0.12270256252352243,0.1946847953921442,0.03863237425684929,0.07076960802078247,0.9041095972061157,0.1894283052533865
pc4,ExtraTrees,1312,146,0.12710572694093955,0.20803160377548913,0.024497658014297485,0.05706944689154625,0.8972602486610413,0.189823217689991
pc4,LightGBM,1312,146,0.12260561534107492,0.196773145922528,0.031208857893943787,0.08211825788021088,0.9178082346916199,0.19191953539848328
pc4,LinearModel,1312,146,0.11839714243924443,0.1977731838152055,0.04317506402730942,0.07437092810869217,0.9246575236320496,0.18906619772315025
pc4,NeuralNetFastAI,1312,146,0.1183509696603846,0.1995549451434062,0.03487284481525421,0.0501280277967453,0.9246575236320496,0.18966230936348438
pc4,NeuralNetTorch,1312,146,0.13381222390588315,0.21114317125176704,0.03393154591321945,0.048389732837677,0.9178082346916199,0.18749482557177544
pc4,RandomForest,1312,146,0.126572834166477,0.1919731685715011,0.030363846570253372,0.05066755786538124,0.8972602486610413,0.19046689942479134
pc4,XGBoost,1312,146,0.1345391060131739,0.212150797375779,0.03799397498369217,0.05649197846651077,0.8767123222351074,0.18659966811537743
philippine,CatBoost,5248,584,0.3165913490791832,0.47070372742738065,0.01596193015575409,0.046571869403123856,0.7636986374855042,0.24845191091299057
philippine,ExtraTrees,5248,584,0.3153616112404436,0.4735160855428642,0.014174137264490128,0.03200814127922058,0.7619863152503967,0.24051028862595558
philippine,LightGBM,5248,584,0.30087794982254346,0.45349386821905074,0.013885930180549622,0.028418924659490585,0.7756849527359009,0.23718135431408882
philippine,LinearModel,5248,584,0.3761448204986319,0.5617622313762435,0.024641050025820732,0.06484951823949814,0.7243150472640991,0.24883354268968105
philippine,NeuralNetFastAI,5248,584,0.3658120126920854,0.5410629797146499,0.0301315039396286,0.06535105407238007,0.7448630332946777,0.2500957641750574
philippine,NeuralNetTorch,5248,584,0.3669156917123621,0.5488990121997313,0.03151368722319603,0.06285317242145538,0.7311643958091736,0.2488517351448536
philippine,RandomForest,5248,584,0.32123437952167105,0.4867172000418098,0.016367539763450623,0.02924862504005432,0.7568492889404297,0.24510721117258072
philippine,XGBoost,5248,584,0.29944439435672665,0.45628413656050976,0.01914934813976288,0.03610007092356682,0.7825342416763306,0.24787917360663414
phoneme,CatBoost,4863,541,0.1329607593880011,0.21504794239597108,0.012845020741224289,0.03919047489762306,0.9001848697662354,0.23912455886602402
phoneme,ExtraTrees,4863,541,0.12281165854160088,0.19945199019085866,0.009662583470344543,0.023368241265416145,0.9112753868103027,0.2391505017876625
phoneme,LightGBM,4863,541,0.13414852121064688,0.21918486435508652,0.011824250221252441,0.029540887102484703,0.9112753868103027,0.2379032913595438
phoneme,LinearModel,4863,541,0.3200816415813849,0.4803886477083018,0.046609535813331604,0.04761312156915665,0.7634010910987854,0.2335433680564165
phoneme,NeuralNetFastAI,4863,541,0.1572937483441311,0.2525021475208725,0.01609199121594429,0.02663145773112774,0.8853974342346191,0.23842150904238224
phoneme,NeuralNetTorch,4863,541,0.14032535440876867,0.2348968189160316,0.02058381959795952,0.040246933698654175,0.9075785875320435,0.23542088270187378
phoneme,RandomForest,4863,541,0.13328931799017465,0.2183055507583456,0.013331729918718338,0.03050670213997364,0.905730128288269,0.23614963330328465
phoneme,XGBoost,4863,541,0.13171058414962405,0.217483343621596,0.01921914517879486,0.047092560678720474,0.9094269871711731,0.23670868761837482
pm10,CatBoost,450,50,0.43780655272856595,0.6318093178795438,0.09474947303533554,0.17935311794281006,0.7599999904632568,0.17776876501739025
pm10,ExtraTrees,450,50,0.45728400330935953,0.6500417921338361,0.09240887314081192,0.11502672731876373,0.6000000238418579,0.17288625799119473
pm10,LightGBM,450,50,0.4223936071823439,0.6145743137482478,0.09193238615989685,0.11157511919736862,0.6800000071525574,0.1789652556180954
pm10,LinearModel,450,50,0.49666796415364795,0.689816496592395,0.11059601604938507,0.011340846307575703,0.5600000023841858,0.17334149219095707
pm10,NeuralNetFastAI,450,50,0.5095984733097668,0.7027815955398705,0.06846675276756287,0.09563982486724854,0.5,0.17481203377246857
pm10,NeuralNetTorch,450,50,0.5147608852218925,0.7073160963658283,0.0769476443529129,0.14645683765411377,0.47999998927116394,0.17813378758728504
pm10,RandomForest,450,50,0.4372512205188556,0.6303409450990258,0.09120060503482819,0.15699200332164764,0.7200000286102295,0.17549021169543266
pm10,XGBoost,450,50,0.468997684093688,0.6652516604224844,0.08273942023515701,0.11234542727470398,0.699999988079071,0.17781550996005535
pollen,CatBoost,3463,385,0.5006761348756751,0.6938289738803595,0.04245026782155037,0.0049402774311602116,0.4961038827896118,0.2190603818744421
pollen,ExtraTrees,3463,385,0.5001361366404379,0.6932832901480616,0.0713769793510437,0.0023013586178421974,0.48051947355270386,0.20935252495110035
pollen,LightGBM,3463,385,0.5028003117618107,0.6960598934829931,0.058697476983070374,0.024897504597902298,0.5246753096580505,0.21194279193878174
pollen,LinearModel,3463,385,0.5010007369343975,0.6941608449399306,0.20862150192260742,0.009975507855415344,0.4961038827896118,0.20659013278782368
pollen,NeuralNetFastAI,3463,385,0.4987369042477785,0.6919030722687207,0.05446569621562958,0.018618715927004814,0.5402597188949585,0.20983541943132877
pollen,NeuralNetTorch,3463,385,0.5010979592343725,0.694248015495597,0.07944153249263763,0.021209215745329857,0.5038961172103882,0.2095542699098587
pollen,RandomForest,3463,385,0.49888555740950324,0.6920071674415027,0.10107320547103882,0.0043053897097706795,0.5064935088157654,0.2134883552789688
pollen,XGBoost,3463,385,0.5046286192131653,0.697792104695377,0.053979843854904175,0.03926241025328636,0.4935064911842346,0.2113187536597252
puma32H,CatBoost,7372,820,0.13051434661571198,0.20507469307160986,0.008985064923763275,0.02504495345056057,0.9073171019554138,0.2856685761362314
