dataset,model,cal_size,test_size,Hist-uniform_brier,Hist-uniform_logloss,Hist-uniform_kuiper,Hist-uniform_ece-15,Hist-uniform_accuracy,Hist-uniform_time
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.43662961200847084,0.6268307606830155,0.07750441879034042,0.06464248150587082,0.6499999761581421,0.00029208138585090637
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.49743684715999875,0.6905200371700315,0.10078664869070053,0.009486595168709755,0.512499988079071,0.0002954751253128052
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41231052954034897,0.6018533972190854,0.11704893410205841,0.046986036002635956,0.699999988079071,0.000305740162730217
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.41308782208620426,0.6020667725119792,0.12613636255264282,0.056239672005176544,0.699999988079071,0.0003160610795021057
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.47779091661069073,0.6706627528181288,0.1413862407207489,0.05751027539372444,0.612500011920929,0.00029874593019485474
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4418827092917083,0.6322676544124162,0.09373057633638382,0.047043584287166595,0.6625000238418579,0.00031580403447151184
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.28942811439802696,0.4444311596732796,0.03959780931472778,0.02940426766872406,0.7875000238418579,0.00031548552215099335
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.37755409252318495,0.5599445570576174,0.031142927706241608,0.039509233087301254,0.706250011920929,0.0003034844994544983
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3184501501282256,0.48057804255995595,0.04528634995222092,0.07826384902000427,0.762499988079071,0.00027816928923130035
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5121934868361675,0.7071969192253909,0.09938932210206985,0.0469106025993824,0.48750001192092896,0.000278497114777565
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28531777318654555,0.4382700080047316,0.10832338780164719,0.02516755647957325,0.793749988079071,0.000315668061375618
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.30429476327991967,0.4619447059142698,0.043312616646289825,0.061599116772413254,0.7875000238418579,0.0003109816461801529
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.37865816390795026,0.5589127792756534,0.0320691242814064,0.043098513036966324,0.706250011920929,0.0002975407987833023
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3353138473429943,0.5042009916756245,0.027272731065750122,0.07620806246995926,0.7437499761581421,0.00029413215816020966
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.4009793263725361,0.5780175173298165,0.05676940083503723,0.07303417474031448,0.6499999761581421,0.00028836727142333984
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4913024633293099,0.6843825389512357,0.08155766129493713,0.05794651806354523,0.5562499761581421,0.00031031668186187744
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.47938001111975465,0.6719034000426338,0.10090529918670654,0.03529299423098564,0.574999988079071,0.0003026239573955536
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4992469927136061,0.6923944204787897,0.07252584397792816,0.020275898277759552,0.518750011920929,0.00031766295433044434
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.4036903368778213,0.5695689421375205,0.038587410002946854,0.07379615306854248,0.637499988079071,0.00030823424458503723
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4349373429401373,0.6219980732597679,0.07603492587804794,0.06874892860651016,0.6312500238418579,0.00031829625368118286
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.4947876715225723,0.688012466657233,0.0492861270904541,0.035242948681116104,0.543749988079071,0.0002750791609287262
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.490617694042393,0.6837363958238789,0.1364862024784088,0.005759429186582565,0.5687500238418579,0.00029310211539268494
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4140798968575547,0.5810581724884971,0.07234755903482437,0.10778571665287018,0.6499999761581421,0.0003281887620687485
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4928093371914796,0.6938221302786877,0.055917009711265564,0.11178087443113327,0.6187499761581421,0.0003449786454439163
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46805655384688566,0.6634930441010185,0.06367470324039459,0.083352230489254,0.6187499761581421,0.00029541365802288055
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5048773851758908,0.6980987195799913,0.11251865327358246,0.03112301416695118,0.48750001192092896,0.000291626900434494
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4533547552757929,0.6286501108397559,0.08267111331224442,0.13033069670200348,0.612500011920929,0.00031512603163719177
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.456033491659079,0.6396194025959033,0.06505098193883896,0.1187099814414978,0.6312500238418579,0.00029574520885944366
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4819623375757809,0.6781317331207766,0.06078098714351654,0.07622905820608139,0.606249988079071,0.00027831271290779114
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4605066545640243,0.6581938956990914,0.06032942607998848,0.06820616871118546,0.625,0.000309797003865242
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.3841121111990916,0.5645877766899414,0.05584781989455223,0.08352059125900269,0.6937500238418579,0.000325176864862442
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.42701412608853706,0.6162880571520973,0.06387221068143845,0.03814678266644478,0.668749988079071,0.00030572153627872467
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3855428822611446,0.5694201683008753,0.05396651476621628,0.0746871829032898,0.699999988079071,0.000322636216878891
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5040480898429239,0.6972552185386653,0.09909486770629883,0.030391722917556763,0.45625001192092896,0.0002928953617811203
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3829988995054305,0.561793881803649,0.05128379911184311,0.07077097147703171,0.699999988079071,0.00031617283821105957
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35409532156647733,0.5323712971659116,0.07218329608440399,0.09724333137273788,0.737500011920929,0.00031291134655475616
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4052602794848701,0.5929639478146894,0.1101294532418251,0.059597961604595184,0.699999988079071,0.00031481869518756866
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.4031018249779832,0.5871009802917093,0.04952070862054825,0.04898269474506378,0.6937500238418579,0.00031781941652297974
Internet-Advertisements,CatBoost,2951,328,0.04581026846136185,0.10241086136334121,0.016698181629180908,0.01680399477481842,0.9756097793579102,0.00040439143776893616
Internet-Advertisements,ExtraTrees,2951,328,0.029479819721157072,0.07445374130758381,0.011242035776376724,0.015327563509345055,0.9847561120986938,0.00037414953112602234
Internet-Advertisements,LightGBM,2951,328,0.04706253827560356,0.11010476535106982,0.018096089363098145,0.016224242746829987,0.9725610017776489,0.0003729388117790222
Internet-Advertisements,LinearModel,2951,328,0.06094009743804348,0.13127892121584314,0.016245365142822266,0.0172030758112669,0.9603658318519592,0.0004310961812734604
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05857652723112591,0.37849380675863187,0.016529325395822525,0.018079232424497604,0.9634146094322205,0.00035536475479602814
Internet-Advertisements,NeuralNetTorch,2951,328,0.048644865418909354,0.10347536543484087,0.01467442512512207,0.009928599931299686,0.9725610017776489,0.00036799535155296326
Internet-Advertisements,RandomForest,2951,328,0.038988377405453696,0.0835367648185066,0.010566234588623047,0.012241002172231674,0.9725610017776489,0.00033796578645706177
Internet-Advertisements,XGBoost,2951,328,0.05829278107033726,0.38294132443567375,0.018073439598083496,0.01476539857685566,0.9664633870124817,0.00035782158374786377
OVA_Colon,CatBoost,1390,155,0.07599374736031944,0.1697784232767915,0.02225160226225853,0.030664144083857536,0.9612902998924255,0.0002837572246789932
OVA_Colon,ExtraTrees,1390,155,0.07028271927621418,0.17073997310821495,0.026900500059127808,0.03574341908097267,0.9677419066429138,0.00029247626662254333
OVA_Colon,LightGBM,1390,155,0.0722228303577509,0.1602546877602857,0.026536885648965836,0.025789529085159302,0.9548386931419373,0.00025617145001888275
OVA_Colon,LinearModel,1390,155,0.06222407686104585,0.1409833678673514,0.01984318532049656,0.010339810512959957,0.9677419066429138,0.0002756621688604355
OVA_Colon,NeuralNetFastAI,1390,155,0.08106475693564782,0.7144397511393248,0.025739438831806183,0.029734132811427116,0.9612902998924255,0.00028399378061294556
OVA_Colon,NeuralNetTorch,1390,155,0.0818380096159529,0.1635008251542799,0.03285267949104309,0.024583665654063225,0.948387086391449,0.000289279967546463
OVA_Colon,RandomForest,1390,155,0.09133212825081248,0.7427465952898012,0.020388036966323853,0.04493967816233635,0.948387086391449,0.0002978350967168808
OVA_Colon,XGBoost,1390,155,0.07981634733553239,0.17510074674019435,0.024318646639585495,0.02721886709332466,0.9548386931419373,0.0002962108701467514
OVA_Endometrium,CatBoost,1390,155,0.04655811437153952,0.10022786527600684,0.016712455078959465,0.006675852462649345,0.9741935729980469,0.000292409211397171
OVA_Endometrium,ExtraTrees,1390,155,0.059112398712807136,0.1135737097405817,0.025290099903941154,0.019285421818494797,0.9612902998924255,0.0002865605056285858
OVA_Endometrium,LightGBM,1390,155,0.045309891805195734,0.0946934609380479,0.019563138484954834,0.011874250136315823,0.9612902998924255,0.0002882126718759537
OVA_Endometrium,LinearModel,1390,155,0.060444562574679894,0.1236406751680904,0.027085455134510994,0.019174549728631973,0.9612902998924255,0.0003004278987646103
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04687705117901744,0.10033718254598979,0.01840949058532715,0.012725680135190487,0.9741935729980469,0.0002952907234430313
OVA_Endometrium,NeuralNetTorch,1390,155,0.04699237502271006,0.0989771596786236,0.015003140084445477,0.012882019393146038,0.9741935729980469,0.00026587583124637604
OVA_Endometrium,RandomForest,1390,155,0.055702425141378,0.1207022857638429,0.018747273832559586,0.02877732925117016,0.9677419066429138,0.000303635373711586
OVA_Endometrium,XGBoost,1390,155,0.05342669719650489,0.10991835499729428,0.01508907601237297,0.01766212470829487,0.9677419066429138,0.00028339214622974396
OVA_Kidney,CatBoost,1390,155,0.012659118592428895,0.03613254023071036,0.011346022598445415,0.011215711943805218,0.9935483932495117,0.0003014504909515381
OVA_Kidney,ExtraTrees,1390,155,0.014839198372241473,0.04612823906086127,0.015567232854664326,0.01551871933043003,0.9935483932495117,0.00029265135526657104
OVA_Kidney,LightGBM,1390,155,0.012608546773176464,0.0343570321191654,0.009064480662345886,0.008939228020608425,0.9935483932495117,0.00029223039746284485
OVA_Kidney,LinearModel,1390,155,0.012675374861147573,0.03613336048981808,0.010567935183644295,0.010452228598296642,0.9935483932495117,0.0002990029752254486
OVA_Kidney,NeuralNetFastAI,1390,155,0.037528680705179646,0.06462204027105341,0.020727436989545822,0.023291895166039467,0.9677419066429138,0.0002921726554632187
OVA_Kidney,NeuralNetTorch,1390,155,0.016532140205701856,0.04046858415060888,0.012392271310091019,0.012292522005736828,0.9935483932495117,0.00029913894832134247
OVA_Kidney,RandomForest,1390,155,0.015251589891240891,0.047287773970942894,0.015609962865710258,0.016261154785752296,0.9935483932495117,0.00030378997325897217
OVA_Kidney,XGBoost,1390,155,0.012721975772962022,0.03748030774559963,0.011910603381693363,0.011790609918534756,0.9935483932495117,0.00030235573649406433
OVA_Lung,CatBoost,1390,155,0.012957087639416099,0.04141413323087345,0.0070039331912994385,0.006235858891159296,0.9935483932495117,0.00029582157731056213
OVA_Lung,ExtraTrees,1390,155,0.023551630623754972,0.05724422724017946,0.008726507425308228,0.004437750671058893,0.9870967864990234,0.0003030449151992798
OVA_Lung,LightGBM,1390,155,0.01860134406720073,0.04719515143534263,0.007807474117726088,0.008793050423264503,0.9870967864990234,0.0002984143793582916
OVA_Lung,LinearModel,1390,155,0.0362674311392286,0.08275060527668744,0.00990744587033987,0.015055584721267223,0.9806451797485352,0.0003047734498977661
OVA_Lung,NeuralNetFastAI,1390,155,0.037931894387458726,0.6262938180043269,0.01312798261642456,0.012720949947834015,0.9806451797485352,0.0002994295209646225
OVA_Lung,NeuralNetTorch,1390,155,0.026648662528952,0.6075161601491463,0.0075446367263793945,0.013294795528054237,0.9870967864990234,0.0002873670309782028
OVA_Lung,RandomForest,1390,155,0.03649665409361584,0.08318712007171242,0.012930055148899555,0.01128140278160572,0.9806451797485352,0.0002838466316461563
OVA_Lung,XGBoost,1390,155,0.012939102435538037,0.04120993374724598,0.007241159677505493,0.006462724879384041,0.9935483932495117,0.0002943649888038635
OVA_Ovary,CatBoost,1390,155,0.10697698262342446,0.1940449100047461,0.024855947121977806,0.04107978567481041,0.9225806593894958,0.00030064769089221954
OVA_Ovary,ExtraTrees,1390,155,0.12506544758564936,0.19265144502353476,0.03683173656463623,0.05445191636681557,0.896774172782898,0.0003016553819179535
OVA_Ovary,LightGBM,1390,155,0.10018032800424133,0.18327930413775448,0.02026604861021042,0.02682456560432911,0.9354838728904724,0.00030457228422164917
OVA_Ovary,LinearModel,1390,155,0.12112764403059345,0.21686000706381026,0.02685604616999626,0.027086665853857994,0.9225806593894958,0.0002739131450653076
OVA_Ovary,NeuralNetFastAI,1390,155,0.11313210061358231,0.19697499248131403,0.034019894897937775,0.07405032962560654,0.9290322661399841,0.00029493682086467743
OVA_Ovary,NeuralNetTorch,1390,155,0.09215335284348304,0.14220910407069265,0.03423366695642471,0.056407682597637177,0.9354838728904724,0.0003030039370059967
OVA_Ovary,RandomForest,1390,155,0.11815367011359042,0.17581133032717505,0.033185746520757675,0.05983302369713783,0.9096774458885193,0.00030157528817653656
OVA_Ovary,XGBoost,1390,155,0.09800186579052442,0.17801050993901577,0.019268879666924477,0.03316502645611763,0.9290322661399841,0.00026574544608592987
OVA_Prostate,CatBoost,1390,155,0.025771963257646902,0.6068229283586654,0.007334467023611069,0.011467373929917812,0.9870967864990234,0.00031023286283016205
OVA_Prostate,ExtraTrees,1390,155,0.0129075149673845,0.5648888184189501,0.007877755910158157,0.007877754047513008,0.9935483932495117,0.0003011859953403473
OVA_Prostate,LightGBM,1390,155,0.024685333186237127,0.5849528483613995,0.00645161047577858,0.01118930522352457,0.9870967864990234,0.0002935566008090973
OVA_Prostate,LinearModel,1390,155,0.012938467919983153,0.5658814506324247,0.0088624507188797,0.008862447924911976,0.9935483932495117,0.0002789292484521866
OVA_Prostate,NeuralNetFastAI,1390,155,0.02470778217344312,0.5845290359713093,0.006451614201068878,0.01161892618983984,0.9870967864990234,0.00029220059514045715
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225806451613,0.5634615990423387,0.00645161047577858,0.006451702676713467,0.9935483932495117,0.00027002207934856415
OVA_Prostate,RandomForest,1390,155,0.02468529023162575,0.5849311243482642,0.006451614201068878,0.011211017146706581,0.9870967864990234,0.000285489484667778
OVA_Prostate,XGBoost,1390,155,0.02468533964338478,0.5849539230751917,0.006451614201068878,0.011188232339918613,0.9870967864990234,0.0003045313060283661
PhishingWebsites,CatBoost,9949,1106,0.04772157026937838,0.09809591733813428,0.012750840745866299,0.01426770444959402,0.9701627492904663,0.0007498078048229218
PhishingWebsites,ExtraTrees,9949,1106,0.057276592871497126,0.10202779995419571,0.011716289445757866,0.011424342170357704,0.9647377729415894,0.0007335711270570755
PhishingWebsites,LightGBM,9949,1106,0.04933938681922608,0.09636542182786355,0.011972891166806221,0.010566167533397675,0.9647377729415894,0.000691145658493042
PhishingWebsites,LinearModel,9949,1106,0.09605172986588291,0.1684964016989992,0.008465677499771118,0.014204307459294796,0.9358047246932983,0.0007240399718284607
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04947241155415216,0.09876712018049459,0.011104165576398373,0.011854133568704128,0.9701627492904663,0.0007393974810838699
PhishingWebsites,NeuralNetTorch,9949,1106,0.04744613362691596,0.09394231274403594,0.013478985987603664,0.011183327063918114,0.9683544039726257,0.0007094163447618484
PhishingWebsites,RandomForest,9949,1106,0.057188360081246184,0.10647680711449034,0.011900130659341812,0.013727894052863121,0.9638336300849915,0.0007220450788736343
PhishingWebsites,XGBoost,9949,1106,0.049240416482520026,0.10377712408388107,0.013144483789801598,0.012179350480437279,0.9692586064338684,0.0007148347795009613
Run_or_walk_information,CatBoost,79729,8859,0.009227673318037043,0.019477486531092467,0.0027750926092267036,0.0029181072022765875,0.9942431449890137,0.004021624103188515
Run_or_walk_information,ExtraTrees,79729,8859,0.011975238768461278,0.024054316662071192,0.0022868812084198,0.002455110428854823,0.9926628470420837,0.0035550259053707123
Run_or_walk_information,LightGBM,79729,8859,0.008703224306288001,0.01893403013649765,0.0025227870792150497,0.002378385979682207,0.9941302537918091,0.003093710169196129
Run_or_walk_information,LinearModel,79729,8859,0.22416153475824843,0.34758433514585296,0.02843409776687622,0.009551002644002438,0.8348572254180908,0.0036024712026119232
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013455053780440257,0.029991320363851846,0.0035501765087246895,0.0035576787777245045,0.9915340542793274,0.0032801441848278046
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010664647234739715,0.0236491377366953,0.0033216732554137707,0.0039828806184232235,0.9936787486076355,0.0032202862203121185
Run_or_walk_information,RandomForest,79729,8859,0.013028345318430773,0.025598732398489577,0.002339651808142662,0.0028582271188497543,0.9922112822532654,0.003209555521607399
Run_or_walk_information,XGBoost,79729,8859,0.01001443647230373,0.022394753030186444,0.0029289918020367622,0.002741946140304208,0.9934529662132263,0.003203360363841057
Satellite,CatBoost,4590,510,0.015455050661506792,0.04184021991703824,0.006306946277618408,0.004930443130433559,0.9921568632125854,0.00043155252933502197
Satellite,ExtraTrees,4590,510,0.015406097737713141,0.02964135376003867,0.005856150761246681,0.0062513696029782295,0.9882352948188782,0.00042130984365940094
Satellite,LightGBM,4590,510,0.024863002223058546,0.3926546795419193,0.009655982255935669,0.009866083040833473,0.9862744808197021,0.0003924500197172165
Satellite,LinearModel,4590,510,0.01678028635704748,0.0454457659910682,0.006870039273053408,0.007541685830801725,0.9901960492134094,0.00040012039244174957
Satellite,NeuralNetFastAI,4590,510,0.011741987015368492,0.024670425225176373,0.0053444504737854,0.005963059142231941,0.9921568632125854,0.00039855949580669403
Satellite,NeuralNetTorch,4590,510,0.019732997980123262,0.05340796262347498,0.007897168397903442,0.00608090590685606,0.9882352948188782,0.0004848204553127289
Satellite,RandomForest,4590,510,0.014654955538819249,0.02872031212369282,0.006375259254127741,0.007496128790080547,0.9901960492134094,0.0005310885608196259
Satellite,XGBoost,4590,510,0.019667947070882597,0.21875155640456573,0.0078102052211761475,0.006029194686561823,0.9901960492134094,0.00039285607635974884
SpeedDating,CatBoost,7540,838,0.17677816648792893,0.2962065103589537,0.032524339854717255,0.025087587535381317,0.8818615674972534,0.0005819685757160187
SpeedDating,ExtraTrees,7540,838,0.1963412517418385,0.31590650585307567,0.03345508873462677,0.025121668353676796,0.8591885566711426,0.0005622431635856628
SpeedDating,LightGBM,7540,838,0.18037400095620668,0.3043818914179085,0.03299923986196518,0.03205528482794762,0.8890214562416077,0.0005524847656488419
SpeedDating,LinearModel,7540,838,0.18768420354568982,0.31418421437424465,0.026185505092144012,0.02974017895758152,0.879474937915802,0.000566139817237854
SpeedDating,NeuralNetFastAI,7540,838,0.190539452693652,0.3180894612584788,0.027756396681070328,0.02843811921775341,0.8758949637413025,0.0005751326680183411
SpeedDating,NeuralNetTorch,7540,838,0.1873925353339855,0.31059763239203403,0.022680632770061493,0.022375600412487984,0.8735083341598511,0.0006686672568321228
SpeedDating,RandomForest,7540,838,0.19407003598468103,0.31783437772124945,0.03116662986576557,0.03220176696777344,0.8651551604270935,0.0005601122975349426
SpeedDating,XGBoost,7540,838,0.17628672124037348,0.2958675736733768,0.029617058113217354,0.027879690751433372,0.8854415416717529,0.0005062185227870941
Titanic,CatBoost,1980,221,0.25507367334278996,0.41206895316206893,0.06153620034456253,0.05194442346692085,0.8325791954994202,0.00031568482518196106
Titanic,ExtraTrees,1980,221,0.2566544913423599,0.4143671169859516,0.06511738151311874,0.0569625049829483,0.8325791954994202,0.0003077276051044464
Titanic,LightGBM,1980,221,0.25314186883769435,0.40727309594250743,0.06556921452283859,0.04918557405471802,0.8325791954994202,0.00030809827148914337
Titanic,LinearModel,1980,221,0.2587906570897546,0.42262940579289276,0.06824913620948792,0.059754323214292526,0.8280543088912964,0.00031653791666030884
Titanic,NeuralNetFastAI,1980,221,0.25373514668003955,0.4103276857602625,0.06712241470813751,0.05062639340758324,0.8325791954994202,0.00031091831624507904
Titanic,NeuralNetTorch,1980,221,0.2554018866379187,0.411945240068027,0.06442343443632126,0.05425333231687546,0.8325791954994202,0.00030872784554958344
Titanic,RandomForest,1980,221,0.25753388005798356,0.4171433390051317,0.06511738151311874,0.05237656459212303,0.8280543088912964,0.00030726008117198944
Titanic,XGBoost,1980,221,0.25340354689907646,0.40812014041095174,0.06556921452283859,0.05019283667206764,0.8325791954994202,0.000322071835398674
ada,CatBoost,3732,415,0.17155604479924755,0.2754939154662038,0.015620891936123371,0.033128902316093445,0.8867470026016235,0.00041297636926174164
ada,ExtraTrees,3732,415,0.1972883241831847,0.31350419883116165,0.014978882856667042,0.011903085745871067,0.8578312993049622,0.00040634721517562866
ada,LightGBM,3732,415,0.175269793609646,0.29088828823226764,0.015136237256228924,0.03091064654290676,0.8819277286529541,0.0003994721919298172
ada,LinearModel,3732,415,0.1994755264203588,0.3231206157650221,0.013251975178718567,0.020701508969068527,0.8530120253562927,0.00037044845521450043
ada,NeuralNetFastAI,3732,415,0.18712537182474037,0.3042596643514435,0.017376219853758812,0.030581025406718254,0.87469881772995,0.00039078108966350555
ada,NeuralNetTorch,3732,415,0.18574328414653782,0.2966773642750033,0.014026738703250885,0.026723375543951988,0.8722891807556152,0.00040286406874656677
ada,RandomForest,3732,415,0.18514882265407168,0.29721309725087397,0.014600807800889015,0.01631338521838188,0.8626505732536316,0.0004022344946861267
ada,XGBoost,3732,415,0.17374583875274183,0.28303601258318156,0.013970582745969296,0.01936984807252884,0.8819277286529541,0.0003720652312040329
adult,CatBoost,43957,4885,0.17275421601039095,0.2803064346354986,0.011623924598097801,0.006523563992232084,0.8769702911376953,0.002176472917199135
adult,ExtraTrees,43957,4885,0.19174118988995922,0.31003064031164046,0.017080683261156082,0.015325529500842094,0.863459587097168,0.0022615697234869003
adult,LightGBM,43957,4885,0.17339995885386034,0.28224467325676195,0.012082749977707863,0.012384905479848385,0.8771750330924988,0.0021065063774585724
adult,LinearModel,43957,4885,0.2049163475453239,0.32768841948031996,0.01982821896672249,0.008498088456690311,0.8538382649421692,0.0022291243076324463
adult,NeuralNetFastAI,43957,4885,0.19079506036372426,0.30742204038582716,0.01266956701874733,0.011157339438796043,0.8653019666671753,0.0020279884338378906
adult,NeuralNetTorch,43957,4885,0.19300288276895947,0.3094674101263076,0.014862236566841602,0.0074615925550460815,0.8642783761024475,0.0019219964742660522
adult,RandomForest,43957,4885,0.1897133169565447,0.3031828951130783,0.022167326882481575,0.01149712409824133,0.8614124655723572,0.002273343503475189
adult,XGBoost,43957,4885,0.17245369758375598,0.28025290017484794,0.012390288524329662,0.007765955291688442,0.8763561844825745,0.002446504309773445
ailerons,CatBoost,12375,1375,0.16111116177621373,0.27249655537095785,0.012361070141196251,0.017813004553318024,0.8894545435905457,0.0008200220763683319
ailerons,ExtraTrees,12375,1375,0.1686489983086918,0.276430260302223,0.013973372057080269,0.012388336472213268,0.8807272911071777,0.0008307434618473053
ailerons,LightGBM,12375,1375,0.1595391723833383,0.2697360857692452,0.01378331333398819,0.01258526835590601,0.8923636078834534,0.000802215188741684
ailerons,LinearModel,12375,1375,0.17225268705642477,0.28760298281694074,0.016016103327274323,0.017750510945916176,0.8843636512756348,0.000819820910692215
ailerons,NeuralNetFastAI,12375,1375,0.1679225470971782,0.278338231516539,0.015582330524921417,0.014238736592233181,0.8814545273780823,0.0008110757917165756
ailerons,NeuralNetTorch,12375,1375,0.16569582250993756,0.2767774337897821,0.015698164701461792,0.01833372749388218,0.8814545273780823,0.0008028019219636917
ailerons,RandomForest,12375,1375,0.16648375785954472,0.2780845453922725,0.013426221907138824,0.022026535123586655,0.8821818232536316,0.0008211042732000351
ailerons,XGBoost,12375,1375,0.16114650464852084,0.2696036607151224,0.01316431537270546,0.017989885061979294,0.8872727155685425,0.0007516201585531235
arcene,CatBoost,90,10,0.4114890400604686,9.019542289552238,0.1428571492433548,0.2761904299259186,0.699999988079071,0.00023654289543628693
arcene,ExtraTrees,90,10,0.30559354591516197,0.4701716580530677,0.11538461595773697,0.2724002003669739,0.8999999761581421,0.00022377632558345795
arcene,LightGBM,90,10,0.42843301703907766,9.05637224792454,0.10444445163011551,0.30747470259666443,0.699999988079071,0.00021333806216716766
arcene,LinearModel,90,10,0.3332248263888889,0.5145906815200558,0.11666667461395264,0.21979166567325592,0.800000011920929,0.00022437237203121185
arcene,NeuralNetFastAI,90,10,0.37628,8.978705307463319,0.125,0.20799995958805084,0.800000011920929,0.00023209676146507263
arcene,NeuralNetTorch,90,10,0.40816326530612246,17.498139706277954,0.12857145071029663,0.228571355342865,0.800000011920929,0.00021746382117271423
arcene,RandomForest,90,10,0.4127803287981859,9.022691960945867,0.10333333164453506,0.19202376902103424,0.699999988079071,0.00023272819817066193
arcene,XGBoost,90,10,0.3650321239606954,0.5787434821183549,0.10357142239809036,0.2607142925262451,0.800000011920929,0.00022134371101856232
arsenic-female-bladder,CatBoost,503,56,0.22472208940967547,0.3659881957234343,0.04496687650680542,0.04636504128575325,0.8571428656578064,0.0002618357539176941
arsenic-female-bladder,ExtraTrees,503,56,0.24605522639792823,0.3884303681181981,0.055392712354660034,0.07258815318346024,0.8571428656578064,0.00023776665329933167
arsenic-female-bladder,LightGBM,503,56,0.2244062711873622,0.4167992010058847,0.05109983682632446,0.08764885365962982,0.8571428656578064,0.00023944862186908722
arsenic-female-bladder,LinearModel,503,56,0.22215830995454025,0.3565974558638693,0.05502645671367645,0.04214484989643097,0.8571428656578064,0.00024586357176303864
arsenic-female-bladder,NeuralNetFastAI,503,56,0.23630739774082724,0.3617984360385248,0.056743424385786057,0.0791163370013237,0.8035714030265808,0.00023869238793849945
