dataset,model,cal_size,test_size,ETS_brier,ETS_logloss,ETS_kuiper,ETS_ece-15,ETS_accuracy,ETS_time
kdd_el_nino-small,LightGBM,703,79,0.10372503251859741,0.16243410398874586,0.034723855555057526,0.0851057767868042,0.9240506291389465,0.004345098044723272
kdd_el_nino-small,LinearModel,703,79,0.10063559896484127,0.15611020075336188,0.03242415189743042,0.07346437871456146,0.9113923907279968,0.010243876022286713
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09842919480251715,0.17529887151254653,0.017517223954200745,0.04917909577488899,0.949367105960846,0.004462672979570925
kdd_el_nino-small,NeuralNetTorch,703,79,0.12369229147127525,0.20254087130249604,0.036521464586257935,0.07717612385749817,0.9113923907279968,0.004706462030299008
kdd_el_nino-small,RandomForest,703,79,0.09845759093142904,0.14672856716268404,0.024820398539304733,0.06378033012151718,0.9367088675498962,0.005164176924154162
kdd_el_nino-small,XGBoost,703,79,0.10362928908521767,0.16935285448315376,0.03100764937698841,0.07946967333555222,0.9367088675498962,0.00402119301725179
kdd_internet_usage,CatBoost,9097,1011,0.14980077772497302,0.23717650191562278,0.008835313841700554,0.02330924943089485,0.9010880589485168,0.018865586956962943
kdd_internet_usage,ExtraTrees,9097,1011,0.16103145653646234,0.2536279283987685,0.020458415150642395,0.03466520085930824,0.8832838535308838,0.04396707401610911
kdd_internet_usage,LightGBM,9097,1011,0.1497244216512646,0.2359049617949124,0.012454034760594368,0.02225540578365326,0.8941642045974731,0.016349643003195524
kdd_internet_usage,LinearModel,9097,1011,0.16845532503630517,0.27388454518279964,0.01367998868227005,0.031393732875585556,0.8793274164199829,0.024323081015609205
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.15272468051986132,0.23551926691277553,0.01911388523876667,0.022067273035645485,0.8872403502464294,0.023344247951172292
kdd_internet_usage,NeuralNetTorch,9097,1011,0.1514569472469986,0.23616790492234976,0.016826316714286804,0.029044372960925102,0.8902077078819275,0.01651589502580464
kdd_internet_usage,RandomForest,9097,1011,0.16037414287861557,0.2520017554101501,0.017019476741552353,0.03243269771337509,0.888229489326477,0.02706387103535235
kdd_internet_usage,XGBoost,9097,1011,0.14917022660660018,0.2366613226568459,0.01036896463483572,0.02484087087213993,0.8981207013130188,0.016732032992877066
kick,CatBoost,65684,7299,0.16127816739963033,0.2845875252259368,0.004453776404261589,0.007798861246556044,0.9034114480018616,0.09625708300154656
kick,ExtraTrees,65684,7299,0.1695109955043336,0.29789868936478575,0.006764124147593975,0.015014463104307652,0.8980682492256165,0.12711355497594923
kick,LightGBM,65684,7299,0.1646055976632435,0.2911877724515939,0.004654549993574619,0.008650004863739014,0.9020413756370544,0.1286725449608639
kick,LinearModel,65684,7299,0.1713010495954839,0.30155104835230484,0.007735928520560265,0.011134662665426731,0.897794246673584,0.1281221570679918
kick,NeuralNetFastAI,65684,7299,0.16364808034092115,0.2886082860987361,0.0035868771374225616,0.009550502523779869,0.9023153781890869,0.11484219296835363
kick,NeuralNetTorch,65684,7299,0.1636610937936616,0.2890906660563682,0.0037233009934425354,0.008072261698544025,0.9028633832931519,0.09410368802491575
kick,RandomForest,65684,7299,0.17054052239619966,0.29887111452664195,0.012301250360906124,0.01495475322008133,0.9003973007202148,0.1416005470091477
kick,XGBoost,65684,7299,0.16176641991334176,0.2857875002810527,0.0035143643617630005,0.0076935007236897945,0.903685450553894,0.12478529394138604
kin8nm,CatBoost,7372,820,0.14591495690434853,0.23410613512890727,0.01711428165435791,0.04035649076104164,0.8939024209976196,0.01621902803890407
kin8nm,ExtraTrees,7372,820,0.2139543807224703,0.3394455729227624,0.020144689828157425,0.050804223865270615,0.8500000238418579,0.02367704000789672
kin8nm,LightGBM,7372,820,0.152113783490473,0.24326992430804312,0.014452338218688965,0.034267205744981766,0.8902438879013062,0.015817321022041142
kin8nm,LinearModel,7372,820,0.35618713496834226,0.534115770349149,0.023120999336242676,0.038680270314216614,0.7292683124542236,0.019475133973173797
kin8nm,NeuralNetFastAI,7372,820,0.12843058389935907,0.20328160113966576,0.01412290707230568,0.03181232139468193,0.9036585092544556,0.0139660919085145
kin8nm,NeuralNetTorch,7372,820,0.12781670894422603,0.20123081025038422,0.014893725514411926,0.033629581332206726,0.9134146571159363,0.01732621097471565
kin8nm,RandomForest,7372,820,0.21247509159927527,0.33584577990145237,0.017394065856933594,0.03920532390475273,0.8487805128097534,0.024139089975506067
kin8nm,XGBoost,7372,820,0.1765878541566626,0.2861985614815791,0.018804848194122314,0.03367473930120468,0.8817073106765747,0.017645918997004628
madeline,CatBoost,2826,314,0.19254478909685274,0.32597978488851603,0.021177904680371284,0.05017814785242081,0.8694267272949219,0.00783024006523192
madeline,ExtraTrees,2826,314,0.22115715293151947,0.3662115124486755,0.02583279460668564,0.04505583271384239,0.8471337556838989,0.01723751809913665
madeline,LightGBM,2826,314,0.21293215329066945,0.3569704563988036,0.025521133095026016,0.041360653936862946,0.8662420511245728,0.010246848920360208
madeline,LinearModel,2826,314,0.48275248956571876,0.6755477933703596,0.02444026991724968,0.027657009661197662,0.5891719460487366,0.02567626698873937
madeline,NeuralNetFastAI,2826,314,0.385192528541341,0.5692025473105455,0.050356701016426086,0.08886434882879257,0.7165604829788208,0.019599533989094198
madeline,NeuralNetTorch,2826,314,0.3581642445892156,0.5376862312151486,0.052217647433280945,0.08592964708805084,0.7484076619148254,0.023187521961517632
madeline,RandomForest,2826,314,0.23153089625385395,0.38555525338694424,0.025061585009098053,0.05552783980965614,0.8503184914588928,0.014888648060150445
madeline,XGBoost,2826,314,0.21712457561694098,0.3631100930289942,0.024395117536187172,0.04625330865383148,0.8662420511245728,0.010897843982093036
madelon,CatBoost,2340,260,0.18867536138670588,0.31808705336168075,0.02517598494887352,0.05770561471581459,0.8692307472229004,0.006209347979165614
madelon,ExtraTrees,2340,260,0.2118610510352721,0.3517572696684384,0.0399312786757946,0.0566951222717762,0.8730769157409668,0.017248651012778282
madelon,LightGBM,2340,260,0.19214430357072204,0.32877782240233216,0.04861380532383919,0.09662327915430069,0.8884615302085876,0.008191782049834728
madelon,LinearModel,2340,260,0.48651088736029874,0.6795974064078881,0.03416690602898598,0.0379180982708931,0.5884615182876587,0.019070019014179707
madelon,NeuralNetFastAI,2340,260,0.39996946079789975,0.5885001592427406,0.07784802466630936,0.1367713361978531,0.7230769395828247,0.02298520295880735
madelon,NeuralNetTorch,2340,260,0.42813526022006876,0.6185641787674117,0.06963351368904114,0.13196276128292084,0.6846153736114502,0.014146729023195803
madelon,RandomForest,2340,260,0.21639669295815178,0.3590415199001762,0.03339598700404167,0.07901951670646667,0.8500000238418579,0.013304920983500779
madelon,XGBoost,2340,260,0.1986478197082894,0.3342687638460049,0.03382574021816254,0.061643775552511215,0.8807692527770996,0.010477436007931828
mammography,CatBoost,10064,1119,0.02098225612809535,0.048289096527697035,0.0023676890414208174,0.004529842175543308,0.9883824586868286,0.019907842972315848
mammography,ExtraTrees,10064,1119,0.02558776138863574,0.057196334148756175,0.0049124304205179214,0.010162744671106339,0.9865951538085938,0.017598437960259616
mammography,LightGBM,10064,1119,0.022813115919199038,0.04989926249972669,0.0034102308563888073,0.006139954086393118,0.9874888062477112,0.0195968400221318
mammography,LinearModel,10064,1119,0.03033841710860872,0.07799380752680875,0.007815975695848465,0.010038272477686405,0.9803395867347717,0.017466317978687584
mammography,NeuralNetFastAI,10064,1119,0.0244216114664225,0.055218001787113474,0.004381672013550997,0.009425007738173008,0.9848078489303589,0.017804719042032957
mammography,NeuralNetTorch,10064,1119,0.025203996805666228,0.054795782306929046,0.003429268253967166,0.009801964275538921,0.9857015013694763,0.021674431976862252
mammography,RandomForest,10064,1119,0.02611459860666207,0.05656078470515451,0.004677747376263142,0.009646938182413578,0.9874888062477112,0.028015875024721026
mammography,XGBoost,10064,1119,0.022180835000724885,0.05007109949559824,0.004236816428601742,0.006698164623230696,0.9883824586868286,0.02810566790867597
mc1,CatBoost,8519,947,0.008635421681507827,0.017588979094542097,0.002862413413822651,0.0049310168251395226,0.9947201609611511,0.01933856902178377
mc1,ExtraTrees,8519,947,0.008554564511486137,0.018889271401951593,0.0029239049181342125,0.004376365337520838,0.9947201609611511,0.01347915199585259
mc1,LightGBM,8519,947,0.007028675216966986,0.015234311116414136,0.002778504742309451,0.004758430644869804,0.9947201609611511,0.02034453907981515
mc1,LinearModel,8519,947,0.011390398273393632,0.03137679621935337,0.0037890784442424774,0.002612366806715727,0.9926082491874695,0.020774233038537204
mc1,NeuralNetFastAI,8519,947,0.01053063913849952,0.026212341547749634,0.003654866013675928,0.0025224711280316114,0.9947201609611511,0.018179952981881797
mc1,NeuralNetTorch,8519,947,0.011597469956909917,0.029337108601382868,0.004559206776320934,0.003907680977135897,0.9926082491874695,0.01993541605770588
mc1,RandomForest,8519,947,0.010407613639549016,0.021495046692575615,0.002502880524843931,0.004138051066547632,0.9947201609611511,0.034479822032153606
mc1,XGBoost,8519,947,0.007926302061473546,0.015568749518013979,0.001908496138639748,0.004251324106007814,0.9947201609611511,0.015595338074490428
meta,CatBoost,475,53,0.09259035039947937,0.15537738655899952,0.0445144958794117,0.07762555032968521,0.9622641801834106,0.004637231002561748
meta,ExtraTrees,475,53,0.13196053738192312,0.21854556326857075,0.07303815335035324,0.12732990086078644,0.8867924809455872,0.0044089959701523185
meta,LightGBM,475,53,0.10072279074524222,0.16134125994387086,0.04324847832322121,0.09871959686279297,0.9433962106704712,0.005368035985156894
meta,LinearModel,475,53,0.08656582951928599,0.15057515996098889,0.04573579877614975,0.07438267022371292,0.9622641801834106,0.0036100299330428243
meta,NeuralNetFastAI,475,53,0.11950152748437345,0.1895573551225597,0.08104389905929565,0.10773017257452011,0.8679245114326477,0.009288068977184594
meta,NeuralNetTorch,475,53,0.08180515035618426,0.13502058178606477,0.057641997933387756,0.07684368640184402,0.9622641801834106,0.009743542992509902
meta,RandomForest,475,53,0.12307344409931635,0.2050593219696621,0.08860188722610474,0.12957152724266052,0.9245283007621765,0.004702592035755515
meta,XGBoost,475,53,0.09822089013635839,0.170134344744123,0.065085269510746,0.09266489744186401,0.9433962106704712,0.003948204917833209
mozilla4,CatBoost,13990,1555,0.06838265655004516,0.12212774599900314,0.009535051882266998,0.01503725815564394,0.9536977410316467,0.02273127797525376
mozilla4,ExtraTrees,13990,1555,0.0683224631351964,0.12228752418821259,0.004595903679728508,0.011445270851254463,0.9549839496612549,0.03135493502486497
mozilla4,LightGBM,13990,1555,0.06617653246682577,0.12349567156968827,0.012680791318416595,0.02030467987060547,0.9569131731987,0.026017836993560195
mozilla4,LinearModel,13990,1555,0.11476030710326078,0.20226563688294835,0.009668393060564995,0.016115060076117516,0.9318327903747559,0.02254490798804909
mozilla4,NeuralNetFastAI,13990,1555,0.11554891414866904,0.20829006938366607,0.014667140319943428,0.0172268133610487,0.9266880750656128,0.03414555999916047
mozilla4,NeuralNetTorch,13990,1555,0.09038385772084559,0.15862242712060015,0.01220991462469101,0.019587021321058273,0.9408360123634338,0.02846982900518924
mozilla4,RandomForest,13990,1555,0.06787700285094826,0.11737771069256857,0.00588610302656889,0.014186148531734943,0.9536977410316467,0.03312365396413952
mozilla4,XGBoost,13990,1555,0.067960087753091,0.12163804951407552,0.009754762053489685,0.02237858809530735,0.9549839496612549,0.022943149087950587
no2,CatBoost,450,50,0.4374344443258859,0.625003753867905,0.07102476060390472,0.13945138454437256,0.6200000047683716,0.004079260979779065
no2,ExtraTrees,450,50,0.43259636407652524,0.6193689757432216,0.08087845146656036,0.18130110204219818,0.6200000047683716,0.006610474083572626
no2,LightGBM,450,50,0.4292304393905075,0.6166346049785861,0.05017803609371185,0.12267014384269714,0.6600000262260437,0.00602080300450325
no2,LinearModel,450,50,0.4788468037071468,0.6713163953503241,0.13180840015411377,0.1655678153038025,0.5199999809265137,0.013835720950737596
no2,NeuralNetFastAI,450,50,0.4325711038669216,0.6210695759551421,0.07439073920249939,0.1560065895318985,0.6200000047683716,0.011251099989749491
no2,NeuralNetTorch,450,50,0.4429092473555247,0.6338079486978198,0.05468246340751648,0.09882307797670364,0.6600000262260437,0.012194901006296277
no2,RandomForest,450,50,0.42690977835406296,0.6122311663034818,0.06577406823635101,0.1953323632478714,0.6000000238418579,0.014898092020303011
no2,XGBoost,450,50,0.42608517097002035,0.6125682574044217,0.04598194360733032,0.11333690583705902,0.6000000238418579,0.005873501067981124
nomao,CatBoost,31018,3447,0.038076856125354226,0.06827050503411948,0.004068297334015369,0.008381227031350136,0.975921094417572,0.05424854997545481
nomao,ExtraTrees,31018,3447,0.05064300315133873,0.09231676807364285,0.006148054730147123,0.009570627473294735,0.9663475751876831,0.08026167401112616
nomao,LightGBM,31018,3447,0.03798032745594368,0.0674763750836327,0.003535824129357934,0.0051546283066272736,0.975921094417572,0.05376765108667314
nomao,LinearModel,31018,3447,0.07320562907849265,0.1252026433254614,0.004587383940815926,0.006548969075083733,0.9503916501998901,0.04619127104524523
nomao,NeuralNetFastAI,31018,3447,0.052731244123655804,0.09265087953975845,0.005254508927464485,0.010070834308862686,0.967798113822937,0.10346909891813993
nomao,NeuralNetTorch,31018,3447,0.05213710090398964,0.09482572790673204,0.005632471293210983,0.01553263608366251,0.9654772281646729,0.04702770395670086
nomao,RandomForest,31018,3447,0.04753711726333757,0.08769815178817415,0.006769586354494095,0.007676849141716957,0.9704090356826782,0.07875646697357297
nomao,XGBoost,31018,3447,0.03813175912394188,0.06753645383756259,0.00458893459290266,0.006685077678412199,0.9756309986114502,0.05376755504403263
numerai28_6,CatBoost,86688,9632,0.49910303908318493,0.6922497630133506,0.007933124899864197,0.0030810439493507147,0.5154692530632019,0.2470085839740932
numerai28_6,ExtraTrees,86688,9632,0.4990275946895074,0.6921727076091406,0.004877910017967224,0.005006428342312574,0.516299843788147,0.16785292699933052
numerai28_6,LightGBM,86688,9632,0.49907503733639547,0.6922194476655336,0.008038803935050964,0.002773336134850979,0.5129776000976562,0.16697765805292875
numerai28_6,LinearModel,86688,9632,0.4990845963372965,0.6922308895101139,0.005710446275770664,0.0012634609593078494,0.5201411843299866,0.21084345201961696
numerai28_6,NeuralNetFastAI,86688,9632,0.4989039977508764,0.6920508288294844,0.006524436175823212,0.002000410109758377,0.519518256187439,0.16549698100425303
numerai28_6,NeuralNetTorch,86688,9632,0.4987856474732399,0.6919316214188086,0.004364430904388428,0.0031816826667636633,0.5228405594825745,0.35959169804118574
numerai28_6,RandomForest,86688,9632,0.4992287182903491,0.6923740619150834,0.006468296051025391,0.0017689461819827557,0.5134966969490051,0.2341655669733882
numerai28_6,XGBoost,86688,9632,0.499142416583469,0.692289297526598,0.007576197385787964,0.004564642906188965,0.5131852030754089,0.18837608594913036
ozone-level-8hr,CatBoost,2280,254,0.08153567124132904,0.14212254596820692,0.02270376868546009,0.03882279619574547,0.9448819160461426,0.010812019929289818
ozone-level-8hr,ExtraTrees,2280,254,0.0737029376485013,0.1271160878903086,0.015107806771993637,0.02749183215200901,0.9448819160461426,0.007052705972455442
ozone-level-8hr,LightGBM,2280,254,0.07871344864084683,0.13139461905184738,0.01626165583729744,0.04438577964901924,0.9448819160461426,0.00721693504601717
ozone-level-8hr,LinearModel,2280,254,0.07678501245267676,0.12302110508752698,0.022955942898988724,0.039727017283439636,0.9370078444480896,0.016074588987976313
ozone-level-8hr,NeuralNetFastAI,2280,254,0.07717091971029685,0.12488696980558711,0.02295563742518425,0.03764752671122551,0.9409449100494385,0.014001364004798234
ozone-level-8hr,NeuralNetTorch,2280,254,0.07116700117664933,0.12450129120730331,0.020864035934209824,0.04011271893978119,0.9448819160461426,0.007111267070285976
ozone-level-8hr,RandomForest,2280,254,0.0751228687783758,0.1290674655479374,0.017101015895605087,0.026692606508731842,0.9488189220428467,0.006182480021379888
ozone-level-8hr,XGBoost,2280,254,0.08148756154956102,0.14309311734567695,0.02297859638929367,0.05315396934747696,0.9488189220428467,0.006836310029029846
parity5_plus_5,CatBoost,1011,113,1.5019250163025818e-19,4.0418669357151116e-11,7.320516588749104e-12,1.0000000116860974e-07,1.0,0.013863859931007028
parity5_plus_5,ExtraTrees,1011,113,0.04695349771238073,0.08482999302143128,0.01723542995750904,0.035954590886831284,0.9646017551422119,0.01237183902412653
parity5_plus_5,LightGBM,1011,113,7.766976450715679e-25,5.862370569302162e-14,5.862331968605958e-14,1.0000000116860974e-07,1.0,0.012437383062206209
parity5_plus_5,LinearModel,1011,113,0.5,0.6931471805599452,0.25221237540245056,0.0044247787445783615,0.4955752193927765,0.009885717066936195
parity5_plus_5,NeuralNetFastAI,1011,113,5.807176460704872e-14,1.2392295135918533e-07,6.19399926904407e-08,1.542322252134909e-07,1.0,0.011561721912585199
parity5_plus_5,NeuralNetTorch,1011,113,1.8433139421858442e-24,1.1104588242009996e-13,7.1260203564402e-18,1.0000000116860974e-07,1.0,0.013430555001832545
parity5_plus_5,RandomForest,1011,113,0.05660061432624973,0.10212304798567098,0.02259371057152748,0.04093537852168083,0.9557521939277649,0.012445087893866003
parity5_plus_5,XGBoost,1011,113,1.5366651161626253e-13,3.4999045589789325e-08,5.960464477539063e-08,1.280455563801297e-07,1.0,0.007095029926858842
pbcseq,CatBoost,1750,195,0.19033561516592093,0.3236590808254018,0.0407441221177578,0.07277942448854446,0.8820512890815735,0.007478278013877571
pbcseq,ExtraTrees,1750,195,0.23526582474414365,0.38264238736489764,0.03051111474633217,0.06343092769384384,0.8410256505012512,0.011324128019623458
pbcseq,LightGBM,1750,195,0.19916629155070006,0.33620372332969517,0.03843957558274269,0.07565665990114212,0.8871794939041138,0.007182195084169507
pbcseq,LinearModel,1750,195,0.3965026184283575,0.5761644854178419,0.047781333327293396,0.10564757138490677,0.6666666865348816,0.017805212060920894
pbcseq,NeuralNetFastAI,1750,195,0.2921944617264365,0.45608822537686394,0.041967637836933136,0.0789317861199379,0.7897436022758484,0.015278984908945858
pbcseq,NeuralNetTorch,1750,195,0.2986300569310112,0.4707694259699829,0.06770400702953339,0.1390591412782669,0.8051282167434692,0.017925153020769358
pbcseq,RandomForest,1750,195,0.24001580244471232,0.3960171543706536,0.05131722241640091,0.09441055357456207,0.8717948794364929,0.01083667401690036
pbcseq,XGBoost,1750,195,0.18861584619420954,0.32642660756936276,0.04349534586071968,0.08073022216558456,0.892307698726654,0.015199508052319288
pc1,CatBoost,998,111,0.08155914382388592,0.16509341593359536,0.0190565325319767,0.032212406396865845,0.954954981803894,0.00506365904584527
pc1,ExtraTrees,998,111,0.08234583084926331,0.1627567811813746,0.015117958188056946,0.03653732314705849,0.954954981803894,0.005033585010096431
pc1,LightGBM,998,111,0.08530243000891886,0.17398273810717713,0.020120304077863693,0.039859868586063385,0.954954981803894,0.006035667029209435
pc1,LinearModel,998,111,0.0947494673858677,0.1878394448667284,0.022245530039072037,0.028529580682516098,0.9459459185600281,0.004816262982785702
pc1,NeuralNetFastAI,998,111,0.09202536353437102,0.1728918997115524,0.03218500316143036,0.05748746171593666,0.954954981803894,0.005785037996247411
pc1,NeuralNetTorch,998,111,0.09275862348514996,0.17084567305210538,0.02290300466120243,0.035524774342775345,0.9459459185600281,0.007359856041148305
pc1,RandomForest,998,111,0.07804137833265397,0.155357211404809,0.01945183053612709,0.027133021503686905,0.954954981803894,0.02002817706670612
pc1,XGBoost,998,111,0.08285336318872343,0.15923447866798676,0.01808343082666397,0.0320320799946785,0.954954981803894,0.005761568900197744
pc2,CatBoost,5030,559,0.006222727831984173,0.014859160800242325,0.004773937631398439,0.00514173274859786,0.9964221715927124,0.013790765078738332
pc2,ExtraTrees,5030,559,0.006639693799471352,0.014733707464570783,0.002929052570834756,0.0006497158319689333,0.9964221715927124,0.014399945037439466
pc2,LightGBM,5030,559,0.006507688045420577,0.014583091115142825,0.0038057507481426,0.0008292059064842761,0.9964221715927124,0.012635680963285267
pc2,LinearModel,5030,559,0.006717192354965245,0.01578471579397032,0.0032772289123386145,0.0006303760455921292,0.9964221715927124,0.029961213003844023
pc2,NeuralNetFastAI,5030,559,0.006613036741265879,0.01634943772971613,0.005555139854550362,0.002732526743784547,0.9964221715927124,0.013182266033254564
pc2,NeuralNetTorch,5030,559,0.006788535786091386,0.01565671183160783,0.003397928085178137,1.738090031722095e-05,0.9964221715927124,0.028263018932193518
pc2,RandomForest,5030,559,0.0067261754482771125,0.015278171258812152,0.003269870299845934,0.0004849005490541458,0.9964221715927124,0.016720275045372546
pc2,XGBoost,5030,559,0.00547619309002162,0.011580958909688842,0.003199139842763543,0.003441104432567954,0.9964221715927124,0.014610896003432572
pc3,CatBoost,1406,157,0.17013471822332832,0.27982015137241356,0.038992028683423996,0.06320720911026001,0.8917197585105896,0.005535069038160145
pc3,ExtraTrees,1406,157,0.16354847459504962,0.2626287065551533,0.03391941636800766,0.049125444144010544,0.8917197585105896,0.009074833011254668
pc3,LightGBM,1406,157,0.1675523511492566,0.28104430464055447,0.026472724974155426,0.06031687185168266,0.8980891704559326,0.0060245710192248225
pc3,LinearModel,1406,157,0.2030975427928026,0.34528503137700317,0.05428637936711311,0.09838304668664932,0.8726114630699158,0.005713113001547754
pc3,NeuralNetFastAI,1406,157,0.1773922387179384,0.2893919832376071,0.03797997534275055,0.06327126920223236,0.8980891704559326,0.005785237066447735
pc3,NeuralNetTorch,1406,157,0.1773658739462888,0.301042526890751,0.039680711925029755,0.0680072233080864,0.8980891704559326,0.009968875907361507
pc3,RandomForest,1406,157,0.16681421803909566,0.2783853588552323,0.027741851285099983,0.06546146422624588,0.8853503465652466,0.007915041060186923
pc3,XGBoost,1406,157,0.1782873278097267,0.2864302368680774,0.03840871900320053,0.0618758462369442,0.8789808750152588,0.005629430990666151
pc4,CatBoost,1312,146,0.1152666730551195,0.182837271945901,0.025846848264336586,0.0629228949546814,0.9109588861465454,0.007128082099370658
pc4,ExtraTrees,1312,146,0.12340473938452354,0.20188758391928288,0.021394528448581696,0.04109170660376549,0.9041095972061157,0.007562686922028661
pc4,LightGBM,1312,146,0.1182030874471057,0.19168332985311043,0.025320734828710556,0.05341474711894989,0.9109588861465454,0.0064960409654304385
pc4,LinearModel,1312,146,0.12041574932280893,0.201968145240193,0.04630156606435776,0.06538692116737366,0.9041095972061157,0.013281060033477843
pc4,NeuralNetFastAI,1312,146,0.11687412537290218,0.19722369536722753,0.029799848794937134,0.041454821825027466,0.9383561611175537,0.0065347859635949135
pc4,NeuralNetTorch,1312,146,0.14317169631579998,0.22213406344570527,0.048956528306007385,0.07187143713235855,0.8835616707801819,0.008279279107227921
pc4,RandomForest,1312,146,0.11988958308230047,0.18336049305581792,0.023857533931732178,0.05106455087661743,0.9109588861465454,0.005996520980261266
pc4,XGBoost,1312,146,0.1234288429470465,0.20324601589445213,0.027560271322727203,0.05829924717545509,0.9109588861465454,0.006487602950073779
philippine,CatBoost,5248,584,0.3177621389539071,0.47682537338033604,0.023324573412537575,0.052290577441453934,0.7654109597206116,0.014915567939169705
philippine,ExtraTrees,5248,584,0.3163604515279155,0.4754335823989997,0.022858034819364548,0.037437740713357925,0.767123281955719,0.017722410964779556
philippine,LightGBM,5248,584,0.30107951936912175,0.4561594888377831,0.0229252390563488,0.03428603336215019,0.7808219194412231,0.012076798942871392
philippine,LinearModel,5248,584,0.3730288038551688,0.5560980964354337,0.023867111653089523,0.05080601945519447,0.7226027250289917,0.016030991915613413
philippine,NeuralNetFastAI,5248,584,0.36826633788029695,0.5439567313412442,0.028392553329467773,0.05574798956513405,0.732876718044281,0.02922656189184636
philippine,NeuralNetTorch,5248,584,0.36236042585140826,0.5403792927365139,0.02507210150361061,0.06266597658395767,0.7294520735740662,0.013699454953894019
philippine,RandomForest,5248,584,0.3214809322447701,0.4856386226868433,0.016588252037763596,0.04228232055902481,0.7619863152503967,0.017539622960612178
philippine,XGBoost,5248,584,0.3004623105383091,0.45770773759027655,0.023874089121818542,0.047825075685977936,0.789383590221405,0.014364897971972823
phoneme,CatBoost,4863,541,0.13458462627680826,0.21878016910123688,0.012841477990150452,0.034325819462537766,0.8964880108833313,0.012013219995424151
phoneme,ExtraTrees,4863,541,0.12303782582854991,0.20189209060758212,0.00967923179268837,0.02385203167796135,0.9094269871711731,0.02001690596807748
phoneme,LightGBM,4863,541,0.13301964036829786,0.21770495624145297,0.013470826670527458,0.025942958891391754,0.905730128288269,0.027970922994427383
phoneme,LinearModel,4863,541,0.3261347421448354,0.4888305931026633,0.027252094820141792,0.06831344962120056,0.7504621148109436,0.017980953096412122
phoneme,NeuralNetFastAI,4863,541,0.15644717105025294,0.2514935041955983,0.016927268356084824,0.03710807114839554,0.8853974342346191,0.025674780015833676
phoneme,NeuralNetTorch,4863,541,0.1409440348279604,0.23756762154594055,0.024574972689151764,0.04059440270066261,0.9001848697662354,0.029741422040387988
phoneme,RandomForest,4863,541,0.131650903701458,0.21797200199203923,0.012945521622896194,0.040800295770168304,0.9075785875320435,0.01930021191947162
phoneme,XGBoost,4863,541,0.13078095208430895,0.2167663631854097,0.018833264708518982,0.04915803298354149,0.9094269871711731,0.012003937037661672
pm10,CatBoost,450,50,0.4333962651622556,0.6254331073199336,0.09251049906015396,0.1452111303806305,0.7400000095367432,0.0038172630593180656
pm10,ExtraTrees,450,50,0.44980759630585154,0.6421210649246789,0.08522255718708038,0.15149453282356262,0.6399999856948853,0.004621544969268143
pm10,LightGBM,450,50,0.4310631080561727,0.6232936749284237,0.094392329454422,0.15300950407981873,0.6800000071525574,0.007180601940490305
pm10,LinearModel,450,50,0.5,0.6931471805599453,0.2499999850988388,0.019999999552965164,0.47999998927116394,0.009955873945727944
pm10,NeuralNetFastAI,450,50,0.5014185431740371,0.6942073911592341,0.06723194569349289,0.0778670385479927,0.5,0.01239090389572084
pm10,NeuralNetTorch,450,50,0.49560680068390495,0.6878947214457053,0.07335738837718964,0.08992821723222733,0.5400000214576721,0.01133334101177752
pm10,RandomForest,450,50,0.42792750132569296,0.6204356905498326,0.0802762508392334,0.16131599247455597,0.7200000286102295,0.013695282046683133
pm10,XGBoost,450,50,0.44793471661157924,0.6406703673899611,0.0912843868136406,0.1770196408033371,0.6600000262260437,0.007754681049846113
pollen,CatBoost,3463,385,0.4997892054699534,0.6929350505573908,0.035286374390125275,0.005872449837625027,0.4961038827896118,0.011033150018192828
pollen,ExtraTrees,3463,385,0.5,0.6931471805599453,0.2493506371974945,0.0012987012742087245,0.501298725605011,0.01997205801308155
pollen,LightGBM,3463,385,0.5010856787644989,0.6942383778030156,0.03470337390899658,0.006922838743776083,0.5376623272895813,0.033868315047584474
pollen,LinearModel,3463,385,0.5,0.6931471805599453,0.2493506371974945,0.0012987012742087245,0.501298725605011,0.02190592500846833
pollen,NeuralNetFastAI,3463,385,0.4996458762449241,0.6927996437953103,0.03786756843328476,0.00771879218518734,0.5194805264472961,0.016233630012720823
pollen,NeuralNetTorch,3463,385,0.4999145747936505,0.6930622594982092,0.01984529197216034,0.0036003082059323788,0.5090909004211426,0.034154320950619876
pollen,RandomForest,3463,385,0.49982807016364944,0.692975238732721,0.031904637813568115,0.0012566196965053678,0.4935064911842346,0.021319083985872567
pollen,XGBoost,3463,385,0.5008253406019041,0.6939727384065482,0.029181748628616333,0.0037138883490115404,0.48831167817115784,0.011785245966166258
puma32H,CatBoost,7372,820,0.13173999849347748,0.21769365557194886,0.013711119070649147,0.05157644674181938,0.9073171019554138,0.016857567010447383
puma32H,ExtraTrees,7372,820,0.14277056833441926,0.22485932558609126,0.012208878993988037,0.024701829999685287,0.8963414430618286,0.017958802985958755
puma32H,LightGBM,7372,820,0.1436512156785647,0.23016805134367832,0.012104839086532593,0.03099844604730606,0.8902438879013062,0.015996866044588387
puma32H,LinearModel,7372,820,0.467893801622594,0.6610404862280274,0.02897980809211731,0.055964864790439606,0.6414633989334106,0.04059292690362781
