dataset,model,cal_size,test_size,Isotonic_brier,Isotonic_logloss,Isotonic_kuiper,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
hiva_agnostic,CatBoost,3806,423,0.06406476732141149,0.1365532053829013,0.01355145312845707,0.021873733028769493,0.9669030904769897,0.008269239217042923
hiva_agnostic,ExtraTrees,3806,423,0.0682133821122147,0.14375709525693942,0.015840623527765274,0.019010383635759354,0.9598108530044556,0.008249174803495407
hiva_agnostic,LightGBM,3806,423,0.06639944666673672,0.1401750903153023,0.01419324055314064,0.01782628521323204,0.9645389914512634,0.008717037737369537
hiva_agnostic,LinearModel,3806,423,0.06015682776224064,0.13220002476278542,0.01629841886460781,0.0034541161730885506,0.9645389914512634,0.008272305130958557
hiva_agnostic,NeuralNetFastAI,3806,423,0.06322491994160677,0.13897527253017353,0.007610936649143696,0.011193661019206047,0.9669030904769897,0.008342109620571136
hiva_agnostic,NeuralNetTorch,3806,423,0.06276591564193437,0.146235588006225,0.01490669883787632,0.011257162317633629,0.9669030904769897,0.008384384214878082
hiva_agnostic,RandomForest,3806,423,0.07003839292045448,0.14453519661921993,0.018610958009958267,0.02024805173277855,0.9598108530044556,0.00851009413599968
hiva_agnostic,XGBoost,3806,423,0.060967665716416736,0.13407558711571183,0.011716341599822044,0.02097426727414131,0.9692671298980713,0.008367534726858139
houses,CatBoost,18576,2064,0.017081939713207275,0.06945860184346303,0.004113634582608938,0.005959771107882261,0.9883720874786377,0.01875957101583481
houses,ExtraTrees,18576,2064,0.015478651363927062,0.06688920796220463,0.004115786403417587,0.005951110273599625,0.9903100728988647,0.017475571483373642
houses,LightGBM,18576,2064,0.01840538289853703,0.03246884419282897,0.005471826530992985,0.008172173984348774,0.9864341020584106,0.018356114625930786
houses,LinearModel,18576,2064,0.043786205678279295,0.11143378835841934,0.004939618520438671,0.005784110631793737,0.9680232405662537,0.018499594181776047
houses,NeuralNetFastAI,18576,2064,0.018444014334326537,0.07071395644735125,0.0053482456132769585,0.007826799526810646,0.9864341020584106,0.018173452466726303
houses,NeuralNetTorch,18576,2064,0.01944046908642579,0.0724344041082857,0.00474805012345314,0.007212215568870306,0.9864341020584106,0.018029969185590744
houses,RandomForest,18576,2064,0.018976578417301767,0.03268267013375669,0.003718349616974592,0.0057295807637274265,0.9874030947685242,0.017682146281003952
houses,XGBoost,18576,2064,0.018664997446847378,0.03322062429676344,0.004838620778173208,0.007684268988668919,0.9869186282157898,0.018675852566957474
ilpd,CatBoost,524,59,0.36011721311809125,0.5286497665499517,0.0596061646938324,0.0975840762257576,0.7118644118309021,0.005788810551166534
ilpd,ExtraTrees,524,59,0.35880137662273914,0.5112112594180114,0.04651971161365509,0.08563845604658127,0.7118644118309021,0.005761731415987015
ilpd,LightGBM,524,59,0.3556785804114355,0.5132000484971371,0.07666391134262085,0.059587832540273666,0.7288135886192322,0.005682907998561859
ilpd,LinearModel,524,59,0.39638497043056575,0.5533804430774006,0.09564504027366638,0.17907503247261047,0.6440678238868713,0.005664467811584473
ilpd,NeuralNetFastAI,524,59,0.36250138258720144,0.5061598629836803,0.0730847492814064,0.11128505319356918,0.6440678238868713,0.005803532898426056
ilpd,NeuralNetTorch,524,59,0.3746567090377042,0.5422695934624807,0.07097956538200378,0.1418939083814621,0.6440678238868713,0.005827948451042175
ilpd,RandomForest,524,59,0.36843133270120965,0.5320263262947679,0.1023520901799202,0.06777538359165192,0.7118644118309021,0.005955904722213745
ilpd,XGBoost,524,59,0.3740752089893638,0.5280088839177259,0.08152978122234344,0.08004865050315857,0.694915235042572,0.005797892808914185
jasmine,CatBoost,2685,299,0.26629436058303535,0.4075239844692248,0.03305064141750336,0.06705547869205475,0.8060200810432434,0.00776778906583786
jasmine,ExtraTrees,2685,299,0.2742308534034611,0.41449319421516395,0.02551480196416378,0.043917715549468994,0.8193979859352112,0.007407534867525101
jasmine,LightGBM,2685,299,0.2639343942941052,0.40360088791767773,0.028274886310100555,0.04587029293179512,0.8193979859352112,0.007175136357545853
jasmine,LinearModel,2685,299,0.2860955008925218,0.43812442459315026,0.0241224467754364,0.048419155180454254,0.7993311285972595,0.007388178259134293
jasmine,NeuralNetFastAI,2685,299,0.2823233754913374,0.4256722209843359,0.023269392549991608,0.048028793185949326,0.8060200810432434,0.007376041263341904
jasmine,NeuralNetTorch,2685,299,0.28314307135975425,0.42947950250390704,0.0360611230134964,0.056901875883340836,0.7993311285972595,0.007578376680612564
jasmine,RandomForest,2685,299,0.26566860916533575,0.40338355852225694,0.034689098596572876,0.08704598248004913,0.7993311285972595,0.007289517670869827
jasmine,XGBoost,2685,299,0.25692920819989945,0.4004711319130689,0.021899709478020668,0.03963661193847656,0.829431414604187,0.007334977388381958
jm1,CatBoost,9796,1089,0.2659251059021303,0.41919988379353734,0.020302053540945053,0.024209855124354362,0.8163452744483948,0.01305818185210228
jm1,ExtraTrees,9796,1089,0.26526888728000964,0.41682554640253605,0.014757301658391953,0.029903139919042587,0.8200183510780334,0.01318470761179924
jm1,LightGBM,9796,1089,0.2636665226374558,0.4176480124595383,0.017129328101873398,0.02115597389638424,0.8273645639419556,0.01288551464676857
jm1,LinearModel,9796,1089,0.28098632287114067,0.44298686672417886,0.019742825999855995,0.025217842310667038,0.8163452744483948,0.012948006391525269
jm1,NeuralNetFastAI,9796,1089,0.2716909292579621,0.43249639463235684,0.018537897616624832,0.033103544265031815,0.8227731585502625,0.013151586055755615
jm1,NeuralNetTorch,9796,1089,0.2760795016365391,0.43530464874521785,0.022411474958062172,0.0334828644990921,0.8117539286613464,0.012959271669387817
jm1,RandomForest,9796,1089,0.26272203089975527,0.4141984579010849,0.014543697237968445,0.02429305762052536,0.8218548893928528,0.01320357620716095
jm1,XGBoost,9796,1089,0.26474091965622637,0.41862603118987196,0.020255234092473984,0.02336437813937664,0.8191000819206238,0.013005148619413376
kc1,CatBoost,1898,211,0.18758006895823137,0.3137600375334863,0.027373945340514183,0.05623031407594681,0.8767772316932678,0.006941754370927811
kc1,ExtraTrees,1898,211,0.18744260022201298,0.31075283633416784,0.03197624161839485,0.03123149834573269,0.8767772316932678,0.006893828511238098
kc1,LightGBM,1898,211,0.18768457894369858,0.3129303196093825,0.023678451776504517,0.020820677280426025,0.8815165758132935,0.006999365985393524
kc1,LinearModel,1898,211,0.21461526789753071,0.34772396472092226,0.0347898043692112,0.033775247633457184,0.8625592589378357,0.006920762360095978
kc1,NeuralNetFastAI,1898,211,0.19656177342597783,0.32324988758687145,0.026223240420222282,0.05926955118775368,0.8720378875732422,0.007162172347307205
kc1,NeuralNetTorch,1898,211,0.2100952845436487,0.33669772478960486,0.023010319098830223,0.028890907764434814,0.8483412265777588,0.007061682641506195
kc1,RandomForest,1898,211,0.18403744772365946,0.3080725394437012,0.026137880980968475,0.047778673470020294,0.8862559199333191,0.006813019514083862
kc1,XGBoost,1898,211,0.19695580655491848,0.3243597128889332,0.022403426468372345,0.03191062808036804,0.8767772316932678,0.00692647323012352
kc2,CatBoost,469,53,0.2706814996021693,0.3927677886888841,0.09603774547576904,0.12040352076292038,0.7924528121948242,0.005761351436376572
kc2,ExtraTrees,469,53,0.2572898695331025,0.3786808868934723,0.05845461040735245,0.10704155266284943,0.7735849022865295,0.00571075826883316
kc2,LightGBM,469,53,0.20121071848597077,0.3054172535389539,0.05467846989631653,0.1068124994635582,0.8301886916160583,0.005576364696025848
kc2,LinearModel,469,53,0.2669110390127839,0.39327403528695243,0.10091178119182587,0.1510045975446701,0.7924528121948242,0.005831070244312286
kc2,NeuralNetFastAI,469,53,0.25163895926476776,0.3769644445253083,0.04250936582684517,0.0741344764828682,0.7924528121948242,0.005769088864326477
kc2,NeuralNetTorch,469,53,0.2632608893012981,0.4027220212283222,0.050732895731925964,0.058275025337934494,0.7924528121948242,0.005851428955793381
kc2,RandomForest,469,53,0.22461915544301822,0.3342459828812219,0.07165034860372543,0.11112738400697708,0.8301886916160583,0.007066156715154648
kc2,XGBoost,469,53,0.23017054115034485,0.34038491859921194,0.07219422608613968,0.12786102294921875,0.7924528121948242,0.005937308073043823
kdd_el_nino-small,CatBoost,703,79,0.10400428139338118,0.14705984625862337,0.03666064888238907,0.04826740548014641,0.9240506291389465,0.0059758201241493225
kdd_el_nino-small,ExtraTrees,703,79,0.12525667082398156,1.2687032908322653,0.030229264870285988,0.05684271454811096,0.9113923907279968,0.005965903401374817
kdd_el_nino-small,LightGBM,703,79,0.12496537120349253,1.2487979139220804,0.04620322212576866,0.0658026710152626,0.9367088675498962,0.005961179733276367
kdd_el_nino-small,LinearModel,703,79,0.10687715355254844,0.16366889052370617,0.025652578100562096,0.03275394067168236,0.9240506291389465,0.00586482509970665
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09739329676956225,1.2210555118765678,0.024963105097413063,0.03646230325102806,0.9367088675498962,0.00613277405500412
kdd_el_nino-small,NeuralNetTorch,703,79,0.13772657415349182,1.2769827465217116,0.03485070541501045,0.04768435284495354,0.9113923907279968,0.0059598758816719055
kdd_el_nino-small,RandomForest,703,79,0.1081903258764794,1.2254470495045842,0.030091391876339912,0.05172092095017433,0.9240506291389465,0.005955994129180908
kdd_el_nino-small,XGBoost,703,79,0.10787190619703795,1.232193248780776,0.03646235913038254,0.03870633244514465,0.9367088675498962,0.0060171931982040405
kdd_internet_usage,CatBoost,9097,1011,0.14972832831431046,0.2346684568036045,0.011098917573690414,0.02362929657101631,0.9010880589485168,0.01251990720629692
kdd_internet_usage,ExtraTrees,9097,1011,0.16238291256233575,0.2557794178092341,0.015031740069389343,0.020943989977240562,0.8862512111663818,0.012049570679664612
kdd_internet_usage,LightGBM,9097,1011,0.14952012684530572,0.2325230108595662,0.015049206092953682,0.01671624183654785,0.895153284072876,0.012691911309957504
kdd_internet_usage,LinearModel,9097,1011,0.16888074413315016,0.2729392411104862,0.015410944819450378,0.02432241477072239,0.8773491382598877,0.012389056384563446
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.1513286263249854,0.2338311703691695,0.01301467977464199,0.017629384994506836,0.8921859264373779,0.01234252005815506
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15188856090077682,0.23339723814342872,0.018123645335435867,0.023532891646027565,0.8902077078819275,0.012751080095767975
kdd_internet_usage,RandomForest,9097,1011,0.15974404571006204,0.24860816485953502,0.014457637444138527,0.029589049518108368,0.8892185688018799,0.01218320056796074
kdd_internet_usage,XGBoost,9097,1011,0.15038152126390975,0.3164635854779125,0.011445210315287113,0.025422558188438416,0.8991097807884216,0.012485239654779434
kick,CatBoost,65684,7299,0.1613879571403087,0.2844633314160098,0.006065427325665951,0.0070445723831653595,0.9034114480018616,0.05821490287780762
kick,ExtraTrees,65684,7299,0.16888633776491824,0.29649241966649675,0.005610769614577293,0.00979546643793583,0.8994382619857788,0.057866986840963364
kick,LightGBM,65684,7299,0.16435543265364796,0.28952508024403595,0.004858341068029404,0.005171123426407576,0.9020413756370544,0.05800160765647888
kick,LinearModel,65684,7299,0.17116032097854722,0.3015163423017772,0.0068657975643873215,0.00527906883507967,0.8982052206993103,0.05724594369530678
kick,NeuralNetFastAI,65684,7299,0.16394134933599988,0.2890585167700398,0.005258724093437195,0.007929655723273754,0.9020413756370544,0.057630106806755066
kick,NeuralNetTorch,65684,7299,0.16391771802323848,0.2893660572522661,0.00683320127427578,0.008288082666695118,0.9028633832931519,0.057668209075927734
kick,RandomForest,65684,7299,0.16679189434185204,0.29317489318891626,0.0061615267768502235,0.008391906507313251,0.900260329246521,0.057975977659225464
kick,XGBoost,65684,7299,0.16176427082465222,0.2853822125441887,0.0044254884123802185,0.006738824769854546,0.9038224220275879,0.057109005749225616
kin8nm,CatBoost,7372,820,0.1476055021320445,0.23442083980732645,0.02056635171175003,0.03134775161743164,0.8939024209976196,0.011020369827747345
kin8nm,ExtraTrees,7372,820,0.21623827434849985,0.3395195512228439,0.023984815925359726,0.04158135876059532,0.8402438759803772,0.01061931997537613
kin8nm,LightGBM,7372,820,0.15282000394234957,0.2432797445822241,0.018090885132551193,0.03456210345029831,0.8865853548049927,0.010650396347045898
kin8nm,LinearModel,7372,820,0.35661861528006655,0.5368123574712169,0.029488690197467804,0.025782059878110886,0.7353658676147461,0.010678432881832123
kin8nm,NeuralNetFastAI,7372,820,0.1276333796284585,0.20533120261075316,0.01530025526881218,0.022283796221017838,0.9048780202865601,0.010967075824737549
kin8nm,NeuralNetTorch,7372,820,0.12630235278122443,0.1992884011219553,0.01411457359790802,0.0280948206782341,0.9109756350517273,0.01079336553812027
kin8nm,RandomForest,7372,820,0.21343014595468077,0.33805270630168327,0.021818149834871292,0.03189459070563316,0.8451219797134399,0.010694071650505066
kin8nm,XGBoost,7372,820,0.1782568519739834,0.2877617918490219,0.02353639528155327,0.033120524138212204,0.8817073106765747,0.010965518653392792
madeline,CatBoost,2826,314,0.1939877430173538,0.3345920941955621,0.025164633989334106,0.04804093390703201,0.8694267272949219,0.007507253438234329
madeline,ExtraTrees,2826,314,0.2241570920972747,0.8987329951968085,0.02831156924366951,0.04567674174904823,0.8407643437385559,0.007420375943183899
madeline,LightGBM,2826,314,0.21709466187666407,0.3652413179832728,0.022044455632567406,0.045827481895685196,0.8566879034042358,0.007475327700376511
madeline,LinearModel,2826,314,0.4826105292546644,0.6752198301317915,0.02900777757167816,0.04632139950990677,0.5859872698783875,0.0075211301445961
madeline,NeuralNetFastAI,2826,314,0.3935930286011576,0.5784758475823897,0.07953044027090073,0.06166192144155502,0.7070063948631287,0.007427431643009186
madeline,NeuralNetTorch,2826,314,0.3555572569916048,0.5354907923192055,0.05430154502391815,0.08027039468288422,0.7547770738601685,0.007459238171577454
madeline,RandomForest,2826,314,0.2310424936859399,0.6482574419151044,0.028182052075862885,0.05438501387834549,0.8535031676292419,0.007467087358236313
madeline,XGBoost,2826,314,0.2189876705356423,0.36516353749822417,0.026318982243537903,0.0439518541097641,0.8630573153495789,0.007413756102323532
madelon,CatBoost,2340,260,0.19332924331777052,0.3234227474795653,0.027194887399673462,0.06831073015928268,0.8653846383094788,0.007316514849662781
madelon,ExtraTrees,2340,260,0.20593417843856207,0.3423370874511861,0.023281298577785492,0.04587787762284279,0.8692307472229004,0.007134072482585907
madelon,LightGBM,2340,260,0.19034042263376963,0.32317370341073853,0.03817343711853027,0.07257024943828583,0.8807692527770996,0.007107175886631012
madelon,LinearModel,2340,260,0.48648639484998035,0.6795345840127008,0.05060061812400818,0.03360142558813095,0.5846154093742371,0.007180120795965195
madelon,NeuralNetFastAI,2340,260,0.3971351480678327,0.5845888658420526,0.0767945647239685,0.1228390485048294,0.7384615540504456,0.006941501051187515
madelon,NeuralNetTorch,2340,260,0.4287565832983123,0.6188099387121427,0.07931679487228394,0.09365885704755783,0.6807692050933838,0.007098149508237839
madelon,RandomForest,2340,260,0.2119251790121829,0.3507155703677008,0.030502216890454292,0.0569935217499733,0.8653846383094788,0.007156148552894592
madelon,XGBoost,2340,260,0.19762298899736683,0.33054190248925264,0.026190198957920074,0.048933129757642746,0.8692307472229004,0.007061664015054703
mammography,CatBoost,10064,1119,0.021181163294161528,0.04910939848836145,0.0030391414184123278,0.003960831090807915,0.9874888062477112,0.01344820111989975
mammography,ExtraTrees,10064,1119,0.026069474698439135,0.057694876331256764,0.007038255222141743,0.007844447158277035,0.9848078489303589,0.013106737285852432
mammography,LightGBM,10064,1119,0.022604286407772345,0.050494354508983645,0.0045220148749649525,0.008024666458368301,0.9874888062477112,0.012964829802513123
mammography,LinearModel,10064,1119,0.03132100950938633,0.07229006055348562,0.00788590032607317,0.011862490326166153,0.9812332391738892,0.013286784291267395
mammography,NeuralNetFastAI,10064,1119,0.02469997416483704,0.05474923737476383,0.004488484002649784,0.007916605100035667,0.9848078489303589,0.013013910502195358
mammography,NeuralNetTorch,10064,1119,0.02540784963400619,0.055097779025187116,0.003987016621977091,0.008339460007846355,0.9848078489303589,0.012878451496362686
mammography,RandomForest,10064,1119,0.02691586076359287,0.05765288112488888,0.006802267394959927,0.008719152770936489,0.9848078489303589,0.013120744377374649
mammography,XGBoost,10064,1119,0.022962932338934157,0.051417075172983794,0.00476619740948081,0.008637773804366589,0.9874888062477112,0.013119950890541077
mc1,CatBoost,8519,947,0.0084885707494358,0.01631866581458276,0.0022533705923706293,0.0036192815750837326,0.9947201609611511,0.011912789195775986
mc1,ExtraTrees,8519,947,0.00838872080914064,0.01849393801999504,0.0025101271457970142,0.002758156741037965,0.9947201609611511,0.01206553727388382
mc1,LightGBM,8519,947,0.006218480172927555,0.01281651162903834,0.002175453118979931,0.003046125639230013,0.9968320727348328,0.011904396116733551
mc1,LinearModel,8519,947,0.01055481200231757,0.028134351395571425,0.004213815554976463,0.0020078886300325394,0.9947201609611511,0.011749133467674255
mc1,NeuralNetFastAI,8519,947,0.010934664580390744,0.20177756479820427,0.00391553808003664,0.0037861543241888285,0.9947201609611511,0.012049078941345215
mc1,NeuralNetTorch,8519,947,0.011467460035987975,0.11376122274443981,0.004403638653457165,0.003652427578344941,0.9936642050743103,0.011873707175254822
mc1,RandomForest,8519,947,0.010187325205501023,0.021597277667503075,0.0032744621858000755,0.0025099634658545256,0.9947201609611511,0.011507898569107056
mc1,XGBoost,8519,947,0.008544483994852137,0.015353679712950447,0.0012027514167129993,0.0024213679134845734,0.9947201609611511,0.011514216661453247
meta,CatBoost,475,53,0.07801541286150138,0.12592923186498012,0.03895459324121475,0.04764329269528389,0.9433962106704712,0.005755335092544556
meta,ExtraTrees,475,53,0.13601434652710254,0.21657745285101115,0.04176604002714157,0.028893563896417618,0.9056603908538818,0.005750380456447601
meta,LightGBM,475,53,0.10027924907573606,0.15447082511834603,0.04854621738195419,0.06883594393730164,0.9433962106704712,0.005706775933504105
meta,LinearModel,475,53,0.12099254543815002,0.17943233223100385,0.05320935696363449,0.0502670481801033,0.9056603908538818,0.005956690758466721
meta,NeuralNetFastAI,475,53,0.11713547705137181,0.19696090986593073,0.07781603932380676,0.09777947515249252,0.8867924809455872,0.005728192627429962
meta,NeuralNetTorch,475,53,0.08487943765496099,0.14126262033956313,0.04398461431264877,0.06880320608615875,0.9622641801834106,0.005732052028179169
meta,RandomForest,475,53,0.12368413337633762,0.2025631258425378,0.08263058215379715,0.11122120916843414,0.9056603908538818,0.005735285580158234
meta,XGBoost,475,53,0.11121495815438306,0.22112052009135552,0.048822179436683655,0.06140084192156792,0.9433962106704712,0.005644273012876511
mozilla4,CatBoost,13990,1555,0.06911286779643483,0.12233484269105906,0.008371658623218536,0.011010818183422089,0.9562700986862183,0.015186786651611328
mozilla4,ExtraTrees,13990,1555,0.0685818239411209,0.121339598041762,0.005723882466554642,0.008597665466368198,0.9549839496612549,0.014995481818914413
mozilla4,LightGBM,13990,1555,0.0654899557138131,0.11719210269414988,0.008940044790506363,0.013415757566690445,0.9562700986862183,0.015135619789361954
mozilla4,LinearModel,13990,1555,0.11228592275127126,0.19713899194796394,0.017662063241004944,0.013968895189464092,0.9344051480293274,0.01523900032043457
mozilla4,NeuralNetFastAI,13990,1555,0.11437697331521086,0.20598193301769605,0.008190610446035862,0.012988957576453686,0.9266880750656128,0.015092790126800537
mozilla4,NeuralNetTorch,13990,1555,0.09140395604675222,0.15941214492538033,0.015339590609073639,0.019241491332650185,0.9382636547088623,0.015308905392885208
mozilla4,RandomForest,13990,1555,0.06930282154048156,0.11830840021815188,0.006827019155025482,0.012399504892528057,0.9517685174942017,0.014659583568572998
mozilla4,XGBoost,13990,1555,0.06776417696010091,0.17315058087516108,0.010444626212120056,0.017720546573400497,0.953054666519165,0.014833010733127594
no2,CatBoost,450,50,0.42720192406460405,0.6147414682501326,0.08972445130348206,0.10607454180717468,0.6000000238418579,0.005767550319433212
no2,ExtraTrees,450,50,0.4093095483728971,0.5927414444511813,0.049470119178295135,0.12452086061239243,0.6399999856948853,0.005750630050897598
no2,LightGBM,450,50,0.46250859161587216,0.6542897511613472,0.09877955913543701,0.07996318489313126,0.6200000047683716,0.005699556320905685
no2,LinearModel,450,50,0.4939386886808778,0.6871480895608235,0.13849054276943207,0.182016521692276,0.47999998927116394,0.005674280226230621
no2,NeuralNetFastAI,450,50,0.4386582969046992,0.6257858553504673,0.10854823887348175,0.1309739500284195,0.6000000238418579,0.005685530602931976
no2,NeuralNetTorch,450,50,0.4446046139611121,0.6352508893505318,0.08949171006679535,0.04664969444274902,0.6600000262260437,0.005932442843914032
no2,RandomForest,450,50,0.42384191037884916,0.6063430977510087,0.06761904060840607,0.11158259958028793,0.6000000238418579,0.005692541599273682
no2,XGBoost,450,50,0.4245219559009843,0.6073736428138069,0.06703729927539825,0.09587325900793076,0.6200000047683716,0.005550112575292587
nomao,CatBoost,31018,3447,0.038437036848233984,0.0676340434729203,0.0025319568812847137,0.004418143071234226,0.9747606515884399,0.02785085141658783
nomao,ExtraTrees,31018,3447,0.0501628384222739,0.09272193094816503,0.004558082204312086,0.010242316871881485,0.9669277667999268,0.025742117315530777
nomao,LightGBM,31018,3447,0.03816642109958566,0.06811727119637473,0.0025334376841783524,0.005272742360830307,0.9747606515884399,0.02645997330546379
nomao,LinearModel,31018,3447,0.07329693466226832,0.12436560038632678,0.005014025140553713,0.007563837803900242,0.9503916501998901,0.026620425283908844
nomao,NeuralNetFastAI,31018,3447,0.05215687303451064,0.09242485800699556,0.004026247188448906,0.008830447681248188,0.9675079584121704,0.02639232948422432
nomao,NeuralNetTorch,31018,3447,0.05239742072173212,0.09141344761211195,0.004417783580720425,0.008119488134980202,0.964026689529419,0.02692689374089241
nomao,RandomForest,31018,3447,0.0472698108983662,0.08756407572235325,0.003017392475157976,0.007301547564566135,0.9704090356826782,0.026250511407852173
nomao,XGBoost,31018,3447,0.03812969212224507,0.0676350527643724,0.003392659593373537,0.007768498733639717,0.9767914414405823,0.02630734071135521
numerai28_6,CatBoost,86688,9632,0.499082640294296,0.6922287548229964,0.03471427410840988,0.0018477655248716474,0.5141196250915527,0.06808964163064957
numerai28_6,ExtraTrees,86688,9632,0.49908787800697063,0.6922347832842818,0.02485053241252899,0.004113152623176575,0.5189991593360901,0.0680561326444149
numerai28_6,LightGBM,86688,9632,0.49902698371208926,0.6921690130017188,0.026816025376319885,0.003693461650982499,0.5133928656578064,0.07113329693675041
numerai28_6,LinearModel,86688,9632,0.4989699112615875,0.6921158235616699,0.020875955000519753,0.0025493097491562366,0.5178571343421936,0.06813184171915054
numerai28_6,NeuralNetFastAI,86688,9632,0.4988271392072976,0.6919739437773832,0.047319445759058,0.0017436076886951923,0.5186877250671387,0.06751026585698128
numerai28_6,NeuralNetTorch,86688,9632,0.4989206693493512,0.6920689101245256,0.05263806879520416,0.0024322529789060354,0.521698534488678,0.06727581843733788
numerai28_6,RandomForest,86688,9632,0.49941772911842275,0.6925621934039907,0.03259307146072388,0.004061053041368723,0.5114202499389648,0.06742316111922264
numerai28_6,XGBoost,86688,9632,0.4994829728627508,0.6926345212453204,0.04265660047531128,0.007086053024977446,0.5141196250915527,0.06763479486107826
ozone-level-8hr,CatBoost,2280,254,0.08499442852356828,0.1392113195122938,0.025973867624998093,0.021539222449064255,0.9448819160461426,0.0075033120810985565
ozone-level-8hr,ExtraTrees,2280,254,0.08127131257875479,0.1315572605015019,0.02057834342122078,0.02791951596736908,0.9488189220428467,0.007265448570251465
ozone-level-8hr,LightGBM,2280,254,0.08426061553133231,0.4682083954577179,0.021457448601722717,0.04741580784320831,0.9370078444480896,0.007238239049911499
ozone-level-8hr,LinearModel,2280,254,0.07583747319595223,0.12063910522018777,0.015943368896842003,0.028599536046385765,0.9409449100494385,0.007181789726018906
ozone-level-8hr,NeuralNetFastAI,2280,254,0.0759344102881421,0.1237281054855113,0.01864573545753956,0.025952527299523354,0.9448819160461426,0.0071197450160980225
ozone-level-8hr,NeuralNetTorch,2280,254,0.07081035817181752,0.1177044445574015,0.009603788144886494,0.01248408667743206,0.9448819160461426,0.0072047896683216095
ozone-level-8hr,RandomForest,2280,254,0.0802290539112477,0.13134028621475902,0.01938418298959732,0.024433959275484085,0.9448819160461426,0.007227547466754913
ozone-level-8hr,XGBoost,2280,254,0.08270230440246128,0.1380832488514206,0.01878778077661991,0.04075280576944351,0.9370078444480896,0.007078636437654495
parity5_plus_5,CatBoost,1011,113,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.006293587386608124
parity5_plus_5,ExtraTrees,1011,113,0.05656676544235792,0.11297686971667491,0.020753934979438782,0.04491628706455231,0.9646017551422119,0.006094697862863541
parity5_plus_5,LightGBM,1011,113,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.006138894706964493
parity5_plus_5,LinearModel,1011,113,0.4999608440447641,0.6931080240937033,0.24999341368675232,2.625769229780417e-05,0.5044247508049011,0.006144244223833084
parity5_plus_5,NeuralNetFastAI,1011,113,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.006089434027671814
parity5_plus_5,NeuralNetTorch,1011,113,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.006070602685213089
parity5_plus_5,RandomForest,1011,113,0.0669702158253091,0.11810705902693105,0.029229968786239624,0.04224295914173126,0.9469026327133179,0.006217591464519501
parity5_plus_5,XGBoost,1011,113,0.0,0.0,0.0,1.0000000116860974e-07,1.0,0.006073202937841415
pbcseq,CatBoost,1750,195,0.19010205773298863,0.3223780550532607,0.04835931584239006,0.0786968395113945,0.8871794939041138,0.006692253053188324
pbcseq,ExtraTrees,1750,195,0.23677931845200523,0.3847128267836759,0.052111875265836716,0.055498115718364716,0.8410256505012512,0.00707356259226799
pbcseq,LightGBM,1750,195,0.20286697389848896,0.3380752914316496,0.04624587669968605,0.07479831576347351,0.8820512890815735,0.006663709878921509
pbcseq,LinearModel,1750,195,0.4039601782812194,0.5854743317943781,0.055377475917339325,0.08683702349662781,0.656410276889801,0.006651636213064194
pbcseq,NeuralNetFastAI,1750,195,0.28986238165062017,0.8833210677207548,0.03219737857580185,0.049521554261446,0.7897436022758484,0.006707929074764252
pbcseq,NeuralNetTorch,1750,195,0.2954883032269791,0.4655413900073525,0.0659191682934761,0.12138882279396057,0.8153846263885498,0.006805554032325745
pbcseq,RandomForest,1750,195,0.24774628103128524,0.4068023851727879,0.05407636985182762,0.10127481818199158,0.8615384697914124,0.006637610495090485
pbcseq,XGBoost,1750,195,0.18598408219170232,0.323937079879342,0.04289892315864563,0.07728775590658188,0.8871794939041138,0.006564207375049591
pc1,CatBoost,998,111,0.0868212192854153,0.9186540421136107,0.023519398644566536,0.058979202061891556,0.9459459185600281,0.006214860826730728
pc1,ExtraTrees,998,111,0.08100458875307297,0.1623650682902673,0.022467799484729767,0.03863389045000076,0.9639639854431152,0.006198246031999588
pc1,LightGBM,998,111,0.09518492068218021,0.9386850197336644,0.030296824872493744,0.06286125630140305,0.9369369149208069,0.006382990628480911
pc1,LinearModel,998,111,0.10186931029579199,0.1869540134868827,0.020970694720745087,0.02452680841088295,0.9369369149208069,0.006216999143362045
pc1,NeuralNetFastAI,998,111,0.10339446652518061,0.20423197306387103,0.03432559594511986,0.06943383812904358,0.9459459185600281,0.006220702081918716
pc1,NeuralNetTorch,998,111,0.09701123833086144,0.1842740184120266,0.026090888306498528,0.026661816984415054,0.9459459185600281,0.0061464086174964905
pc1,RandomForest,998,111,0.07995574240263123,0.14970030452488436,0.01691313646733761,0.032398052513599396,0.9459459185600281,0.006214763969182968
pc1,XGBoost,998,111,0.08599788605584763,0.15876302473313753,0.020328747108578682,0.0126582570374012,0.9459459185600281,0.006215225905179977
pc2,CatBoost,5030,559,0.0060005358705575804,0.011743326090195974,0.002629385096952319,0.004619235172867775,0.9964221715927124,0.009337950497865677
pc2,ExtraTrees,5030,559,0.006507097719132714,0.013930282899240204,0.0027236316818743944,0.0024504130706191063,0.9964221715927124,0.009045306593179703
