dataset,model,cal_size,test_size,TS_brier,TS_logloss,TS_kuiper,TS_ece-15,TS_accuracy,TS_time
houses,CatBoost,18576,2064,0.01624905690550804,0.029260804876685143,0.0031273311469703913,0.007351446896791458,0.9903100728988647,0.05156433500815183
houses,ExtraTrees,18576,2064,0.01574890874326229,0.02864086627960205,0.003845643252134323,0.007334528490900993,0.9898256063461304,0.07759865291882306
houses,LightGBM,18576,2064,0.017951324582099915,0.031852155923843384,0.004377289675176144,0.008379709906876087,0.9864341020584106,0.051404437981545925
houses,LinearModel,18576,2064,0.046749845147132874,0.08331596851348877,0.007233362179249525,0.01908719539642334,0.9685077667236328,0.051406448939815164
houses,NeuralNetFastAI,18576,2064,0.01797165535390377,0.032138559967279434,0.004989397246390581,0.007286113686859608,0.9864341020584106,0.05199404200538993
houses,NeuralNetTorch,18576,2064,0.01861674152314663,0.03311852738261223,0.0038675693795084953,0.0072128563188016415,0.9874030947685242,0.06257592199835926
houses,RandomForest,18576,2064,0.018919534981250763,0.03295544162392616,0.003424655878916383,0.00668620178475976,0.9883720874786377,0.09422157297376543
houses,XGBoost,18576,2064,0.017788317054510117,0.03156473487615585,0.003909928258508444,0.006929872091859579,0.9893410801887512,0.05146098998375237
ilpd,CatBoost,524,59,0.3709457516670227,0.5404931902885437,0.057237349450588226,0.09375175833702087,0.7118644118309021,0.004214914049953222
ilpd,ExtraTrees,524,59,0.35559895634651184,0.5128206610679626,0.04642872139811516,0.1388349086046219,0.7288135886192322,0.004023357992991805
ilpd,LightGBM,524,59,0.3634563088417053,0.5290433168411255,0.07756638526916504,0.15447163581848145,0.7288135886192322,0.004231387050822377
ilpd,LinearModel,524,59,0.40269458293914795,0.7131407856941223,0.08222922682762146,0.16956952214241028,0.6440678238868713,0.004127043066546321
ilpd,NeuralNetFastAI,524,59,0.35756343603134155,0.5083644390106201,0.07764147222042084,0.1452798843383789,0.6440678238868713,0.004028436029329896
ilpd,NeuralNetTorch,524,59,0.3750765025615692,0.5486685633659363,0.0755632221698761,0.1157936379313469,0.6440678238868713,0.004241197952069342
ilpd,RandomForest,524,59,0.36495187878608704,0.5281234979629517,0.043574415147304535,0.11566746234893799,0.694915235042572,0.003917447989806533
ilpd,XGBoost,524,59,0.3749470114707947,0.5416130423545837,0.06672422587871552,0.13531018793582916,0.7288135886192322,0.0038981310790404677
jasmine,CatBoost,2685,299,0.26434871554374695,0.4039424657821655,0.025505809113383293,0.07560593634843826,0.8060200810432434,0.009458604035899043
jasmine,ExtraTrees,2685,299,0.27160581946372986,0.4077143371105194,0.01811186596751213,0.04909878224134445,0.8160535097122192,0.011897673015482724
jasmine,LightGBM,2685,299,0.25919830799102783,0.39935144782066345,0.027708902955055237,0.059515710920095444,0.8127090334892273,0.009983383002690971
jasmine,LinearModel,2685,299,0.29832205176353455,0.4527374505996704,0.04874062538146973,0.05616529658436775,0.7926421165466309,0.009864835999906063
jasmine,NeuralNetFastAI,2685,299,0.28410282731056213,0.42942216992378235,0.03728969022631645,0.05943063274025917,0.8060200810432434,0.00948775396682322
jasmine,NeuralNetTorch,2685,299,0.284544974565506,0.42942091822624207,0.036086004227399826,0.05691593140363693,0.7993311285972595,0.00952668790705502
jasmine,RandomForest,2685,299,0.2627975642681122,0.3966383934020996,0.03166480362415314,0.06132865324616432,0.8260869383811951,0.01169087493326515
jasmine,XGBoost,2685,299,0.2576054036617279,0.3958299458026886,0.018618900328874588,0.05174567177891731,0.8260869383811951,0.010055090999230742
jm1,CatBoost,9796,1089,0.26441019773483276,0.41788387298583984,0.01254800520837307,0.026826808229088783,0.8163452744483948,0.028572222916409373
jm1,ExtraTrees,9796,1089,0.2617851793766022,0.411500483751297,0.012387622147798538,0.02567467838525772,0.8172635436058044,0.0291305729188025
jm1,LightGBM,9796,1089,0.2642454504966736,0.4182833433151245,0.01359550654888153,0.023602768778800964,0.8200183510780334,0.028587289969436824
jm1,LinearModel,9796,1089,0.2798290252685547,0.44181349873542786,0.013189345598220825,0.028083911165595055,0.8163452744483948,0.027850231039337814
jm1,NeuralNetFastAI,9796,1089,0.2691235840320587,0.4296782612800598,0.018050193786621094,0.03269440308213234,0.8236914873123169,0.028944244026206434
jm1,NeuralNetTorch,9796,1089,0.27548399567604065,0.43452781438827515,0.01795993000268936,0.030028145760297775,0.8154270052909851,0.027244801982305944
jm1,RandomForest,9796,1089,0.2635266184806824,0.4153188169002533,0.024230115115642548,0.03217526525259018,0.8227731585502625,0.02852357691153884
jm1,XGBoost,9796,1089,0.2641114890575409,0.41726624965667725,0.01014376524835825,0.023009715601801872,0.8200183510780334,0.027265454991720617
kc1,CatBoost,1898,211,0.18041832745075226,0.3045874238014221,0.022634349763393402,0.05118595436215401,0.8720378875732422,0.007501635001972318
kc1,ExtraTrees,1898,211,0.27846759557724,0.4113280177116394,0.1681344211101532,0.16597136855125427,0.8720378875732422,0.00767770002130419
kc1,LightGBM,1898,211,0.19071049988269806,0.31612443923950195,0.016384661197662354,0.029483046382665634,0.8767772316932678,0.007626981940120459
kc1,LinearModel,1898,211,0.21116048097610474,0.3429107069969177,0.028288617730140686,0.06498528271913528,0.8530805706977844,0.007355466019362211
kc1,NeuralNetFastAI,1898,211,0.18970316648483276,0.31585296988487244,0.030846383422613144,0.04833344370126724,0.8720378875732422,0.007717569009400904
kc1,NeuralNetTorch,1898,211,0.2118258774280548,0.33853679895401,0.025550495833158493,0.049860239028930664,0.8483412265777588,0.0073811899637803435
kc1,RandomForest,1898,211,0.2993518114089966,0.4335446357727051,0.18295633792877197,0.16960129141807556,0.8672986030578613,0.007520659943111241
kc1,XGBoost,1898,211,0.20037877559661865,0.3315494656562805,0.023958507925271988,0.03836677223443985,0.8767772316932678,0.007877048919908702
kc2,CatBoost,469,53,0.247683584690094,0.3715808093547821,0.0769529789686203,0.1455593705177307,0.7735849022865295,0.0038670250214636326
kc2,ExtraTrees,469,53,0.2783629298210144,0.4246988594532013,0.09189362078905106,0.1418437659740448,0.7924528121948242,0.0038804039359092712
kc2,LightGBM,469,53,0.22869189083576202,0.34467658400535583,0.08604085445404053,0.15216021239757538,0.7924528121948242,0.0037623830139636993
kc2,LinearModel,469,53,0.2502610683441162,0.38045358657836914,0.0730888694524765,0.15848512947559357,0.8113207817077637,0.0038866959512233734
kc2,NeuralNetFastAI,469,53,0.2509661614894867,0.3725946843624115,0.07313040643930435,0.11521576344966888,0.7924528121948242,0.003954902058467269
kc2,NeuralNetTorch,469,53,0.25557780265808105,0.38842394948005676,0.06649716943502426,0.12055465579032898,0.7735849022865295,0.0037463580956682563
kc2,RandomForest,469,53,0.23453444242477417,0.3533852696418762,0.06155487895011902,0.13550199568271637,0.7735849022865295,0.0037450739182531834
kc2,XGBoost,469,53,0.23732924461364746,0.3604661226272583,0.07334741204977036,0.17424826323986053,0.7924528121948242,0.0037432460812851787
kdd_el_nino-small,CatBoost,703,79,0.10042668879032135,0.14848768711090088,0.035669635981321335,0.07400061190128326,0.9240506291389465,0.0043704810086637735
kdd_el_nino-small,ExtraTrees,703,79,0.11036963760852814,0.17099986970424652,0.028313592076301575,0.06295887380838394,0.9367088675498962,0.004578112042509019
kdd_el_nino-small,LightGBM,703,79,0.10797549039125443,0.16553360223770142,0.036789655685424805,0.06973528861999512,0.9240506291389465,0.00448042806237936
kdd_el_nino-small,LinearModel,703,79,0.10014118999242783,0.15531688928604126,0.03213045746088028,0.06810139119625092,0.9113923907279968,0.0044748829677701
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09825752675533295,0.1770298331975937,0.01866639405488968,0.04411112889647484,0.949367105960846,0.004693144932389259
kdd_el_nino-small,NeuralNetTorch,703,79,0.12488927692174911,0.20745845139026642,0.03825029730796814,0.07503757625818253,0.9113923907279968,0.004350552102550864
kdd_el_nino-small,RandomForest,703,79,0.10031301528215408,0.14859332144260406,0.025909241288900375,0.060271792113780975,0.9367088675498962,0.004444713005796075
kdd_el_nino-small,XGBoost,703,79,0.10735642164945602,0.1754063069820404,0.034914832562208176,0.06082012876868248,0.9367088675498962,0.004447408951818943
kdd_internet_usage,CatBoost,9097,1011,0.15018416941165924,0.23751477897167206,0.011800216510891914,0.02533959038555622,0.9010880589485168,0.026209073956124485
kdd_internet_usage,ExtraTrees,9097,1011,0.1605055034160614,0.2525556683540344,0.0172289926558733,0.025093326345086098,0.8832838535308838,0.030119547969661653
kdd_internet_usage,LightGBM,9097,1011,0.15028788149356842,0.23607459664344788,0.015021872706711292,0.025191133841872215,0.8941642045974731,0.026301103993318975
kdd_internet_usage,LinearModel,9097,1011,0.1684097796678543,0.27373892068862915,0.013702268712222576,0.030723264440894127,0.8793274164199829,0.02648524392861873
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.15267176926136017,0.23539555072784424,0.018793977797031403,0.02195092663168907,0.8872403502464294,0.025987216969951987
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15188920497894287,0.23586507141590118,0.018093934282660484,0.029776912182569504,0.8902077078819275,0.02634324599057436
kdd_internet_usage,RandomForest,9097,1011,0.15992797911167145,0.25157374143600464,0.015653029084205627,0.029219605028629303,0.888229489326477,0.03421701490879059
kdd_internet_usage,XGBoost,9097,1011,0.14931242167949677,0.23685725033283234,0.011710691265761852,0.030715201050043106,0.8981207013130188,0.026544354041107
kick,CatBoost,65684,7299,0.16127850115299225,0.28458651900291443,0.004483617842197418,0.007839163765311241,0.9034114480018616,0.17246077000163496
kick,ExtraTrees,65684,7299,0.16950660943984985,0.297895610332489,0.00651151780039072,0.01471170224249363,0.8980682492256165,0.17722935101483017
kick,LightGBM,65684,7299,0.16465289890766144,0.2912624180316925,0.004391498863697052,0.008782539516687393,0.9020413756370544,0.17104883200954646
kick,LinearModel,65684,7299,0.17145726084709167,0.3018317222595215,0.009933039546012878,0.01258817221969366,0.897794246673584,0.16966949007473886
kick,NeuralNetFastAI,65684,7299,0.16363997757434845,0.2885993719100952,0.003590012900531292,0.00988751370459795,0.9023153781890869,0.1758875009836629
kick,NeuralNetTorch,65684,7299,0.16366128623485565,0.2890889644622803,0.0037401393055915833,0.00807544682174921,0.9028633832931519,0.17662639392074198
kick,RandomForest,65684,7299,0.17056013643741608,0.29889264702796936,0.011279193684458733,0.013744644820690155,0.9003973007202148,0.17723561194725335
kick,XGBoost,65684,7299,0.16176488995552063,0.2857907712459564,0.0031139887869358063,0.005757624749094248,0.903685450553894,0.17499740899074823
kin8nm,CatBoost,7372,820,0.14594344794750214,0.2341352105140686,0.017041504383087158,0.03961724787950516,0.8939024209976196,0.022596650989726186
kin8nm,ExtraTrees,7372,820,0.21396997570991516,0.33949628472328186,0.02026786282658577,0.050775643438100815,0.8500000238418579,0.021819969988428056
kin8nm,LightGBM,7372,820,0.15218088030815125,0.24335171282291412,0.014357060194015503,0.036279935389757156,0.8902438879013062,0.022403476061299443
kin8nm,LinearModel,7372,820,0.3561626076698303,0.5341378450393677,0.02285141497850418,0.039921097457408905,0.7292683124542236,0.022272269940003753
kin8nm,NeuralNetFastAI,7372,820,0.1288670301437378,0.2042514830827713,0.015794742852449417,0.03025830164551735,0.9036585092544556,0.02222177793737501
kin8nm,NeuralNetTorch,7372,820,0.12812800705432892,0.20167845487594604,0.015982188284397125,0.03355725482106209,0.9134146571159363,0.022359751048497856
kin8nm,RandomForest,7372,820,0.21274107694625854,0.3362208604812622,0.01816190779209137,0.03785805404186249,0.8487805128097534,0.022220331011340022
kin8nm,XGBoost,7372,820,0.17646797001361847,0.28565844893455505,0.02004113979637623,0.033771172165870667,0.8817073106765747,0.022445446928031743
madeline,CatBoost,2826,314,0.1927366852760315,0.32678839564323425,0.02142537757754326,0.051404763013124466,0.8694267272949219,0.010370127973146737
madeline,ExtraTrees,2826,314,0.2209651917219162,0.3696393072605133,0.02490249276161194,0.0439235083758831,0.8471337556838989,0.010268507990986109
madeline,LightGBM,2826,314,0.2129393368959427,0.35705244541168213,0.02552909590303898,0.041402969509363174,0.8662420511245728,0.009830220020376146
madeline,LinearModel,2826,314,0.48213544487953186,0.674845278263092,0.023281171917915344,0.029963452368974686,0.5891719460487366,0.00991969311144203
madeline,NeuralNetFastAI,2826,314,0.39143094420433044,0.5755197405815125,0.057085469365119934,0.10686657577753067,0.7165604829788208,0.01046699401922524
madeline,NeuralNetTorch,2826,314,0.3654983937740326,0.5460764169692993,0.06263032555580139,0.10076629370450974,0.7484076619148254,0.01034749997779727
madeline,RandomForest,2826,314,0.2312718778848648,0.38947200775146484,0.022602546960115433,0.05203139781951904,0.8503184914588928,0.010195827926509082
madeline,XGBoost,2826,314,0.21710945665836334,0.36312931776046753,0.024358639493584633,0.045238714665174484,0.8662420511245728,0.010113003081642091
madelon,CatBoost,2340,260,0.18851502239704132,0.3176747262477875,0.025276999920606613,0.05687025189399719,0.8692307472229004,0.00859848503023386
madelon,ExtraTrees,2340,260,0.21329815685749054,0.35351866483688354,0.04180685430765152,0.06307363510131836,0.8730769157409668,0.008912529912777245
madelon,LightGBM,2340,260,0.1933107227087021,0.3304246962070465,0.04983033239841461,0.09935212135314941,0.8884615302085876,0.009266423992812634
madelon,LinearModel,2340,260,0.4879401624202728,0.6810287237167358,0.037956640124320984,0.02327580563724041,0.5884615182876587,0.009042292018420994
madelon,NeuralNetFastAI,2340,260,0.4065714180469513,0.5957806706428528,0.08225368708372116,0.14723417162895203,0.7230769395828247,0.008973343996331096
madelon,NeuralNetTorch,2340,260,0.437473326921463,0.628684401512146,0.07660000026226044,0.1328844428062439,0.6846153736114502,0.008805570076219738
madelon,RandomForest,2340,260,0.217830091714859,0.3616640269756317,0.036123260855674744,0.08048861473798752,0.8500000238418579,0.008604646078310907
madelon,XGBoost,2340,260,0.1993347853422165,0.335161417722702,0.03496935963630676,0.06464390456676483,0.8807692527770996,0.008905544062145054
mammography,CatBoost,10064,1119,0.02097201533615589,0.04840407148003578,0.002835612976923585,0.004950287751853466,0.9883824586868286,0.030083003919571638
mammography,ExtraTrees,10064,1119,0.02559807151556015,0.05715765058994293,0.004873184021562338,0.010132361203432083,0.9865951538085938,0.030598868965171278
mammography,LightGBM,10064,1119,0.022685177624225616,0.04976094141602516,0.004225942771881819,0.007922566495835781,0.9874888062477112,0.03027229500003159
mammography,LinearModel,10064,1119,0.030308349058032036,0.07834325730800629,0.007280828431248665,0.009596984833478928,0.9803395867347717,0.028746473020873964
mammography,NeuralNetFastAI,10064,1119,0.02441820129752159,0.05563899502158165,0.004288231022655964,0.01047934964299202,0.9848078489303589,0.030456039938144386
mammography,NeuralNetTorch,10064,1119,0.02528705820441246,0.05620594695210457,0.00314175128005445,0.011792370118200779,0.9857015013694763,0.029018935980275273
mammography,RandomForest,10064,1119,0.026442646980285645,0.05657140910625458,0.005635434295982122,0.006657038815319538,0.9874888062477112,0.034831872093491256
mammography,XGBoost,10064,1119,0.02197638899087906,0.04963186755776405,0.003702937625348568,0.005057651549577713,0.9883824586868286,0.029002409079112113
mc1,CatBoost,8519,947,0.008731028996407986,0.017307765781879425,0.002639729529619217,0.00440131314098835,0.9947201609611511,0.025618253042921424
mc1,ExtraTrees,8519,947,0.008549267426133156,0.018853623420000076,0.0027490127831697464,0.004194188863039017,0.9947201609611511,0.029615208972245455
mc1,LightGBM,8519,947,0.007031944114714861,0.0144813172519207,0.002010988537222147,0.002498856745660305,0.9947201609611511,0.024837690987624228
mc1,LinearModel,8519,947,0.011712090112268925,0.030393851920962334,0.005107159726321697,0.004700912162661552,0.9926082491874695,0.025543656898662448
mc1,NeuralNetFastAI,8519,947,0.010494259186089039,0.026227768510580063,0.0029648125637322664,0.0040059564635157585,0.9947201609611511,0.02431947097647935
mc1,NeuralNetTorch,8519,947,0.011591472662985325,0.029351798817515373,0.004527080804109573,0.003955009859055281,0.9926082491874695,0.02545709302648902
mc1,RandomForest,8519,947,0.010428574867546558,0.021389087662100792,0.0023301313631236553,0.004357336554676294,0.9947201609611511,0.04712434101384133
mc1,XGBoost,8519,947,0.007953392341732979,0.015410215593874454,0.002019568346440792,0.004818044137209654,0.9947201609611511,0.025362640037201345
meta,CatBoost,475,53,0.08946044743061066,0.1459362655878067,0.03575141727924347,0.07313326001167297,0.9622641801834106,0.003913984983228147
meta,ExtraTrees,475,53,0.13152840733528137,0.21759822964668274,0.07208310067653656,0.12644651532173157,0.8867924809455872,0.0038656380493193865
meta,LightGBM,475,53,0.09970354288816452,0.15792594850063324,0.04246620833873749,0.09723921865224838,0.9433962106704712,0.0037879670271649957
meta,LinearModel,475,53,0.08557938039302826,0.14745685458183289,0.04224180057644844,0.08177155256271362,0.9622641801834106,0.00379884394351393
meta,NeuralNetFastAI,475,53,0.12016543745994568,0.19268359243869781,0.0846688523888588,0.12463907897472382,0.8679245114326477,0.004071066039614379
meta,NeuralNetTorch,475,53,0.09833075106143951,0.1540999859571457,0.06638752669095993,0.07612056285142899,0.9622641801834106,0.003907339996658266
meta,RandomForest,475,53,0.15711911022663116,0.25703996419906616,0.13186925649642944,0.14390593767166138,0.9245283007621765,0.004161220975220203
meta,XGBoost,475,53,0.09347160905599594,0.15674945712089539,0.05077865347266197,0.09303029626607895,0.9433962106704712,0.004051114083267748
mozilla4,CatBoost,13990,1555,0.06832250952720642,0.12159731239080429,0.008284389972686768,0.013822229579091072,0.9536977410316467,0.03954977390822023
mozilla4,ExtraTrees,13990,1555,0.07172627747058868,0.17511270940303802,0.0249965600669384,0.031959570944309235,0.9549839496612549,0.041558480937965214
mozilla4,LightGBM,13990,1555,0.06607494503259659,0.12099669128656387,0.012031517922878265,0.016071844846010208,0.9569131731987,0.039129393990151584
mozilla4,LinearModel,13990,1555,0.11492671817541122,0.2021138221025467,0.013634223490953445,0.016868382692337036,0.9318327903747559,0.03905875002965331
mozilla4,NeuralNetFastAI,13990,1555,0.11556678265333176,0.20838533341884613,0.013860316947102547,0.01874542236328125,0.9266880750656128,0.0402485360391438
mozilla4,NeuralNetTorch,13990,1555,0.09039996564388275,0.15869832038879395,0.012520387768745422,0.019014663994312286,0.9408360123634338,0.03907174407504499
mozilla4,RandomForest,13990,1555,0.07069595158100128,0.16647765040397644,0.02415444329380989,0.030360396951436996,0.9536977410316467,0.042060130974277854
mozilla4,XGBoost,13990,1555,0.06781543046236038,0.12069011479616165,0.0073585957288742065,0.017071446403861046,0.9549839496612549,0.039857344003394246
no2,CatBoost,450,50,0.43737196922302246,0.6248300671577454,0.07113736122846603,0.13873514533042908,0.6200000047683716,0.004030436975881457
no2,ExtraTrees,450,50,0.4326275885105133,0.6194741129875183,0.08071941882371902,0.1917925775051117,0.6200000047683716,0.004005515016615391
no2,LightGBM,450,50,0.4294481575489044,0.6170774698257446,0.04911384731531143,0.11537735909223557,0.6600000262260437,0.004082928993739188
no2,LinearModel,450,50,0.47874125838279724,0.6712291240692139,0.13082846999168396,0.1626622974872589,0.5199999809265137,0.00376230594702065
no2,NeuralNetFastAI,450,50,0.4338945150375366,0.6227686405181885,0.07326354086399078,0.16759110987186432,0.6200000047683716,0.003803314990364015
no2,NeuralNetTorch,450,50,0.4457972049713135,0.6370341777801514,0.057776570320129395,0.08574967086315155,0.6600000262260437,0.0037817939883098006
no2,RandomForest,450,50,0.42686471343040466,0.6121851801872253,0.06567981094121933,0.195262610912323,0.6000000238418579,0.003771855030208826
no2,XGBoost,450,50,0.4262208640575409,0.6128349900245667,0.04576246440410614,0.11314447224140167,0.6000000238418579,0.003939884947612882
nomao,CatBoost,31018,3447,0.03797195106744766,0.06747657060623169,0.0034071793779730797,0.0059933713637292385,0.975921094417572,0.08538330905139446
nomao,ExtraTrees,31018,3447,0.05300895869731903,0.1437307596206665,0.012023553252220154,0.019972890615463257,0.9663475751876831,0.14934169594198465
nomao,LightGBM,31018,3447,0.037964172661304474,0.0674227625131607,0.0035670928191393614,0.005046349950134754,0.975921094417572,0.08431442605797201
nomao,LinearModel,31018,3447,0.07320030778646469,0.12518523633480072,0.004339812323451042,0.00687604071572423,0.9503916501998901,0.08471117995213717
nomao,NeuralNetFastAI,31018,3447,0.05277220159769058,0.09249318391084671,0.0054468633607029915,0.010342308320105076,0.967798113822937,0.08430246391799301
nomao,NeuralNetTorch,31018,3447,0.05213899537920952,0.09239326417446136,0.004254911560565233,0.0107312286272645,0.9654772281646729,0.08508223795797676
nomao,RandomForest,31018,3447,0.04995822533965111,0.16340990364551544,0.012889082543551922,0.01993454247713089,0.9704090356826782,0.14729027496650815
nomao,XGBoost,31018,3447,0.03811417892575264,0.0674801766872406,0.0045084296725690365,0.0060003893449902534,0.9756309986114502,0.0859647470060736
numerai28_6,CatBoost,86688,9632,0.49910247325897217,0.6922492384910583,0.00793081521987915,0.0033015734516084194,0.5154692530632019,0.23257155600003898
numerai28_6,ExtraTrees,86688,9632,0.49902740120887756,0.6921725273132324,0.004874080419540405,0.005003571510314941,0.516299843788147,0.23144232400227338
numerai28_6,LightGBM,86688,9632,0.49907463788986206,0.692219078540802,0.00803712010383606,0.0027667188551276922,0.5129776000976562,0.2302402330096811
numerai28_6,LinearModel,86688,9632,0.49908447265625,0.6922308206558228,0.005709509365260601,0.001151037635281682,0.5201411843299866,0.22747492894995958
numerai28_6,NeuralNetFastAI,86688,9632,0.49890366196632385,0.6920504570007324,0.006529383361339569,0.0018410542979836464,0.519518256187439,0.23242394591215998
numerai28_6,NeuralNetTorch,86688,9632,0.49878543615341187,0.6919314861297607,0.004364132881164551,0.003175833262503147,0.5228405594825745,0.22983210894744843
numerai28_6,RandomForest,86688,9632,0.49922874569892883,0.6923741102218628,0.006468527019023895,0.001767628942616284,0.5134966969490051,0.22799269505776465
numerai28_6,XGBoost,86688,9632,0.4991418719291687,0.6922887563705444,0.007571309804916382,0.004465758800506592,0.5131852030754089,0.23125411896035075
ozone-level-8hr,CatBoost,2280,254,0.08243253827095032,0.13878287374973297,0.018441613763570786,0.05626200884580612,0.9448819160461426,0.00851039809640497
ozone-level-8hr,ExtraTrees,2280,254,0.07486104220151901,0.13303013145923615,0.025329306721687317,0.033208053559064865,0.9448819160461426,0.00920249498449266
ozone-level-8hr,LightGBM,2280,254,0.07886214554309845,0.1301811933517456,0.016411125659942627,0.04268417879939079,0.9448819160461426,0.008988411049358547
ozone-level-8hr,LinearModel,2280,254,0.07676659524440765,0.12276753038167953,0.022751469165086746,0.03950463607907295,0.9370078444480896,0.008943854016251862
ozone-level-8hr,NeuralNetFastAI,2280,254,0.0773034617304802,0.12438251823186874,0.021533023566007614,0.03505249693989754,0.9409449100494385,0.008680601022206247
ozone-level-8hr,NeuralNetTorch,2280,254,0.07087983936071396,0.11952671408653259,0.010931383818387985,0.030982606112957,0.9448819160461426,0.008307295036502182
ozone-level-8hr,RandomForest,2280,254,0.07481960207223892,0.1261678785085678,0.012482859194278717,0.01868293620646,0.9488189220428467,0.00985005998518318
ozone-level-8hr,XGBoost,2280,254,0.08210814744234085,0.14009104669094086,0.020960818976163864,0.04971539229154587,0.9488189220428467,0.008915937971323729
parity5_plus_5,CatBoost,1011,113,0.0,0.0,0.0,7.962356818325134e-08,1.0,0.0056839860044419765
parity5_plus_5,ExtraTrees,1011,113,0.04686351493000984,0.08329766243696213,0.01746344566345215,0.03443220257759094,0.9646017551422119,0.005470440024510026
parity5_plus_5,LightGBM,1011,113,0.0,0.0,0.0,7.962356818325134e-08,1.0,0.0058427429758012295
parity5_plus_5,LinearModel,1011,113,0.5,0.6931471824645996,0.25221237540245056,0.004424750804901123,0.4955752193927765,0.0056537960190325975
parity5_plus_5,NeuralNetFastAI,1011,113,0.0,0.0,0.0,7.962356818325134e-08,1.0,0.005368878017179668
parity5_plus_5,NeuralNetTorch,1011,113,0.0,0.0,0.0,7.962356818325134e-08,1.0,0.00541198905557394
parity5_plus_5,RandomForest,1011,113,0.0562000535428524,0.09845831245183945,0.022745275869965553,0.04134751111268997,0.9557521939277649,0.005297107039950788
parity5_plus_5,XGBoost,1011,113,1.0720408726468703e-19,0.0,3.25233451281548e-11,7.962356818325134e-08,1.0,0.0056928780395537615
pbcseq,CatBoost,1750,195,0.18926751613616943,0.3222295939922333,0.03909346088767052,0.06673533469438553,0.8820512890815735,0.00762118399143219
pbcseq,ExtraTrees,1750,195,0.2354869544506073,0.3829748332500458,0.030926961451768875,0.06249186396598816,0.8410256505012512,0.007706311997026205
pbcseq,LightGBM,1750,195,0.19671009480953217,0.3322973847389221,0.03542330488562584,0.06246822327375412,0.8871794939041138,0.007636673981323838
pbcseq,LinearModel,1750,195,0.3957328498363495,0.5746963620185852,0.04744173586368561,0.10249502211809158,0.6666666865348816,0.007568186963908374
pbcseq,NeuralNetFastAI,1750,195,0.29366788268089294,0.4597112536430359,0.04365924373269081,0.08040429651737213,0.7897436022758484,0.007018827949650586
pbcseq,NeuralNetTorch,1750,195,0.3116454482078552,0.48668810725212097,0.07690753042697906,0.1274368166923523,0.8051282167434692,0.007060803007334471
pbcseq,RandomForest,1750,195,0.24059997498989105,0.3966773748397827,0.05192577838897705,0.0990503579378128,0.8717948794364929,0.007301780045963824
pbcseq,XGBoost,1750,195,0.1899699717760086,0.32757362723350525,0.044907230883836746,0.07772620022296906,0.892307698726654,0.007517059100791812
pc1,CatBoost,998,111,0.08036011457443237,0.16242726147174835,0.0170708280056715,0.034346628934144974,0.954954981803894,0.00540360389277339
pc1,ExtraTrees,998,111,0.08215107768774033,0.16309534013271332,0.013968901708722115,0.03797905147075653,0.954954981803894,0.00604393903631717
pc1,LightGBM,998,111,0.08432145416736603,0.17420007288455963,0.017449190840125084,0.035026490688323975,0.954954981803894,0.0054020710522308946
pc1,LinearModel,998,111,0.09448041021823883,0.1866413801908493,0.02063889615237713,0.024866709485650063,0.9459459185600281,0.005440925946459174
pc1,NeuralNetFastAI,998,111,0.09171020984649658,0.17281349003314972,0.03190700709819794,0.05213157832622528,0.954954981803894,0.005340573959983885
pc1,NeuralNetTorch,998,111,0.09267612546682358,0.17037972807884216,0.021851997822523117,0.02759948931634426,0.9459459185600281,0.005200898973271251
pc1,RandomForest,998,111,0.08620260655879974,0.1699085682630539,0.052305757999420166,0.06304654479026794,0.954954981803894,0.00522740907035768
pc1,XGBoost,998,111,0.08261416852474213,0.1564042568206787,0.01685827597975731,0.040323883295059204,0.954954981803894,0.005471118958666921
pc2,CatBoost,5030,559,0.00633282121270895,0.013807393610477448,0.003092945320531726,0.0033621930051594973,0.9964221715927124,0.016180329024791718
pc2,ExtraTrees,5030,559,0.006718430668115616,0.016790809109807014,0.006336689461022615,0.007306895684450865,0.9964221715927124,0.016993483062833548
pc2,LightGBM,5030,559,0.006544444710016251,0.014283879660069942,0.003240790218114853,0.0002153350505977869,0.9964221715927124,0.015398222021758556
pc2,LinearModel,5030,559,0.006449912209063768,0.014098781161010265,0.003567188512533903,0.0034236449282616377,0.9964221715927124,0.01616268092766404
pc2,NeuralNetFastAI,5030,559,0.006699962541460991,0.014941180124878883,0.003427902702242136,0.0005175062688067555,0.9964221715927124,0.016177152981981635
pc2,NeuralNetTorch,5030,559,0.0067901876755058765,0.015498969703912735,0.003400055691599846,0.00018354062922298908,0.9964221715927124,0.015872544958256185
pc2,RandomForest,5030,559,0.006751918699592352,0.016592595726251602,0.006452623289078474,0.005871973931789398,0.9964221715927124,0.015993161010555923
pc2,XGBoost,5030,559,0.005426850635558367,0.01126615609973669,0.0030521638691425323,0.00333335530012846,0.9964221715927124,0.01626635401044041
pc3,CatBoost,1406,157,0.1709752231836319,0.27965331077575684,0.042448416352272034,0.08979576826095581,0.8917197585105896,0.006512632011435926
pc3,ExtraTrees,1406,157,0.17740607261657715,0.2956320643424988,0.09105412662029266,0.10700147598981857,0.8917197585105896,0.006644178065471351
pc3,LightGBM,1406,157,0.1682957261800766,0.28046223521232605,0.031994372606277466,0.031119564548134804,0.8980891704559326,0.006579659995622933
