dataset,model,cal_size,test_size,Affine_brier,Affine_logloss,Affine_kuiper,Affine_ece-15,Affine_accuracy,Affine_time
coil2000_insurance_policies,TabPFN-v2.6,6548,3274,0.1053566020182739,0.19962537278957507,0.004905644804239273,0.005930043291300535,0.9404398202896118,0.006169112399220467
credit-g,TabPFN-v2.6,666,334,0.33252561461143904,0.4997941698862625,0.041135285049676895,0.056594133377075195,0.7455089688301086,0.0022922661155462265
credit_card_clients_default,TabPFN-v2.6,20000,10000,0.26247685489758243,0.4194384399525958,0.004437094088643789,0.011269482783973217,0.8234999775886536,0.01145102921873331
customer_satisfaction_in_airline,TabPFN-v2.6,86586,43294,0.052647749786737974,0.08405905966702171,0.001206698827445507,0.0022013371344655752,0.9630895853042603,0.031321982853114605
diabetes,TabPFN-v2.6,512,256,0.30937787914004394,0.46542105372870557,0.021057942882180214,0.06268415600061417,0.76171875,0.0026268549263477325
hazelnut-spread-contaminant-detection,TabPFN-v2.6,1600,800,0.06559155325791083,0.12064717585534375,0.011965371668338776,0.021267788484692574,0.9599999785423279,0.002828964963555336
heloc,TabPFN-v2.6,6972,3487,0.36331339137885305,0.5431170076597873,0.011811643838882446,0.02065112628042698,0.7324347496032715,0.00471170898526907
in_vehicle_coupon_recommendation,TabPFN-v2.6,8456,4228,0.2980311137756801,0.4605198703820623,0.012827232480049133,0.022267665714025497,0.7902081608772278,0.005689629353582859
jm1,TabPFN-v2.6,7256,3629,0.2573286735813703,0.4133488950172268,0.008187733590602875,0.016969909891486168,0.8211628794670105,0.006234959699213505
kddcup09_appetency,TabPFN-v2.6,33333,16667,0.03333172556770687,0.0752588469156452,0.0016987966373562813,0.001599478186108172,0.9821803569793701,0.022074873559176922
online_shoppers_intention,TabPFN-v2.6,8220,4110,0.1389296788688984,0.22294401050777973,0.00612220261245966,0.012098846957087517,0.903649628162384,0.005998804233968258
polish_companies_bankruptcy,TabPFN-v2.6,3940,1970,0.024780725360519854,0.05241393845800251,0.0041608186438679695,0.005852362606674433,0.9857867956161499,0.004325546324253082
qsar-biodeg,TabPFN-v2.6,702,352,0.18639515905517745,0.3210624036760663,0.033400192856788635,0.04724807292222977,0.875,0.002445475198328495
seismic-bumps,TabPFN-v2.6,1722,862,0.11050246389122563,0.20398551641952906,0.009993333369493484,0.012818418443202972,0.9338747262954712,0.0035335710272192955
taiwanese_bankruptcy_prediction,TabPFN-v2.6,4546,2273,0.043250184692953275,0.07778991616371711,0.004830637015402317,0.009867923334240913,0.9714034199714661,0.005030795931816101
APSFailure,TabICLv2,50666,25334,0.007915475384422882,0.014393953237424902,0.0006974770221859217,0.0009619677439332008,0.9949080348014832,0.023439363576471806
Amazon_employee_access,TabICLv2,21846,10923,0.0810476017406108,0.155954352650833,0.00327354297041893,0.005065978970378637,0.9488235712051392,0.013411304913461208
Bank_Customer_Churn,TabICLv2,6666,3334,0.1965593049239254,0.32151387182921237,0.010227994993329048,0.02542264014482498,0.8677264451980591,0.005498119629919529
Bioresponse,TabICLv2,2500,1251,0.2899284007098537,0.4485759406125766,0.02830590307712555,0.04423405975103378,0.7993605136871338,0.0035607684403657913
Diabetes130US,TabICLv2,47678,23840,0.15403578164621928,0.28091674122490456,0.0029072947800159454,0.005181359592825174,0.9119966626167297,0.02814977429807186
E-CommereShippingData,TabICLv2,7332,3667,0.3541058739881291,0.49474090890609507,0.01010221242904663,0.005095703527331352,0.6877556443214417,0.006009123288094997
Fitness_Club,TabICLv2,1000,500,0.31306874210861374,0.47533881628965197,0.021276291459798813,0.055448487401008606,0.7760000228881836,0.0026667416095733643
GiveMeSomeCredit,TabICLv2,100000,50000,0.09741486662440803,0.1755384710527266,0.0012167029781267047,0.0022452182602137327,0.9376199841499329,0.04698467254638672
HR_Analytics_Job_Change_of_Data_Scientists,TabICLv2,12772,6386,0.2676757357202835,0.42221792121711493,0.008795246481895447,0.014851837418973446,0.8051988482475281,0.0076285470277071
Is-this-a-good-customer,TabICLv2,1148,575,0.1875258589586596,0.3188523907037251,0.016219675540924072,0.03213067725300789,0.886956512928009,0.003022942692041397
Marketing_Campaign,TabICLv2,1493,747,0.13456931912518286,0.21399264289204334,0.014291027560830116,0.025028301402926445,0.8955823183059692,0.0028382660821080208
NATICUSdroid,TabICLv2,4994,2497,0.07998466693833614,0.13542924577770454,0.004050590097904205,0.009284451603889465,0.9459351301193237,0.004138904623687267
bank-marketing,TabICLv2,30140,15071,0.17111910639160435,0.29823643735053623,0.004969367757439613,0.010917537845671177,0.8943666815757751,0.016771716065704823
blood-transfusion-service-center,TabICLv2,498,250,0.3003590820683917,0.4783168398288722,0.04338129609823227,0.08048250526189804,0.7919999957084656,0.002598770894110203
churn,TabICLv2,3333,1667,0.05048192145881751,0.11135968680093403,0.011518335901200771,0.010487984865903854,0.9706058502197266,0.003915878944098949
coil2000_insurance_policies,TabICLv2,6548,3274,0.10533817880251217,0.1996534245059048,0.003962334245443344,0.0034516355954110622,0.9407452940940857,0.006130707450211048
credit-g,TabICLv2,666,334,0.32774240625850615,0.49668151298332375,0.037728287279605865,0.05919933691620827,0.7514970302581787,0.002206488512456417
credit_card_clients_default,TabICLv2,20000,10000,0.2617406765207777,0.4183497217421392,0.005163413006812334,0.01085029635578394,0.8227999806404114,0.010206765495240688
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.05298782337795095,0.08426267352450131,0.0013739257119596004,0.0037575550377368927,0.9623042345046997,0.03723112586885691
diabetes,TabICLv2,512,256,0.30297745038766044,0.46051024207643787,0.0235893651843071,0.07003002613782883,0.74609375,0.0025824224576354027
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.05072343025359812,0.09177703229057867,0.0064363740384578705,0.017103426158428192,0.9637500047683716,0.0028804773464798927
heloc,TabICLv2,6972,3487,0.36276347441167844,0.5422233213446935,0.01211603358387947,0.016070228070020676,0.7307140827178955,0.004530487582087517
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.3113739799511375,0.4771401283587026,0.010956987738609314,0.018567459657788277,0.7805109024047852,0.005665339529514313
jm1,TabICLv2,7256,3629,0.2607110906749996,0.41316839617148826,0.01687055267393589,0.01666971668601036,0.8208872675895691,0.006133829243481159
kddcup09_appetency,TabICLv2,33333,16667,0.03351327713821363,0.0763613774703847,0.001691092737019062,0.0017278034938499331,0.9821803569793701,0.02130776084959507
